,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,1,13.82,1,,,,13.82,,,,,,,,1,13.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.89,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,10.76,,,,,2,,21.52,,,,,,,,,1,10.76,1,10.76,,,,,,,,,,,,,,,1,10.76,,,,,,,1,10.76,1,10.76,,,,,,,,,,
,,,,35~39,3,29.84,,,1,9.95,,,,,,,,,,,,,,2,,19.89,,,,,,,1,9.95,,,,,,,,,1,9.95,,,,,,,,,,,2,19.89,,,,,,,1,9.95,,,3,29.84,,,,,,
,,,,40~44,4,41.46,,,,,,,1,10.36,2,,,,20.73,,,,,3,,31.09,,,,,1,10.36,,,1,10.36,3,31.09,,,,,1,10.36,,,,,,,1,10.36,2,20.73,1,10.36,,,,,,,1,10.36,,,1,10.36,1,10.36,,,,
,,,,45~49,3,36.42,,,,,,,,,,,,,,,,,,6,,72.84,,,,,,,,,2,24.28,2,24.28,1,12.14,2,24.28,1,12.14,1,12.14,,,,,,,2,24.28,,,,,1,12.14,,,,,,,2,24.28,1,12.14,,,,
,,,,50~54,3,50.80,,,,,,,1,16.93,,,,,,1,16.93,,,13,,220.12,,,,,1,16.93,,,,,1,16.93,1,16.93,1,16.93,2,33.86,,,,,1,16.93,,,3,50.80,,,,,2,33.86,,,,,,,1,16.93,,,1,16.93,,
,,,,55~59,,,,,,,,,,,,,,,,1,31.78,,,9,,285.99,,,,,,,,,1,31.78,1,31.78,,,,,,,1,31.78,,,,,,,2,63.55,,,,,,,,,,,1,31.78,1,31.78,1,31.78,,,,
,,,,60~64,,,,,1,37.86,,,,,1,,,,37.86,,,,,8,,302.92,,,,,,,,,2,75.73,1,37.86,1,37.86,3,113.59,1,37.86,,,,,,,1,37.86,1,37.86,,,,,,,,,,,2,75.73,,,,,,,,
,,,,65~69,3,142.52,,,,,,,,,,,,,,1,47.51,,,7,,332.54,,,,,,,2,95.01,1,47.51,6,285.04,1,47.51,3,142.52,2,95.01,2,95.01,,,,,1,47.51,2,95.01,,,1,47.51,1,47.51,,,,,1,47.51,1,47.51,,,3,142.52,,
,,,,70~74,3,110.42,,,2,73.61,,,,,,,,,,3,110.42,,,6,,220.83,,,1,36.81,,,1,36.81,3,110.42,8,294.44,2,73.61,3,110.42,2,73.61,1,36.81,,,,,1,36.81,10,368.05,,,,,2,73.61,,,,,1,36.81,1,36.81,1,36.81,5,184.03,,
,,,,75~79,1,48.57,1,48.57,3,145.70,,,,,,,,,,,,,,1,,48.57,,,1,48.57,,,,,1,48.57,12,582.81,,,3,145.70,3,145.70,3,145.70,,,,,,,3,145.70,1,48.57,,,,,,,1,48.57,,,2,97.13,,,5,242.84,,
,,,,80~84,1,113.77,,,1,113.77,,,,,1,,,,113.77,2,227.53,,,4,,455.06,,,,,,,,,,,3,341.30,1,113.77,1,113.77,,,2,227.53,,,,,,,1,113.77,,,,,1,113.77,,,,,1,113.77,,,,,2,227.53,,
,,,,85+,,,,,,,,,,,,,,,,,,1,274.73,,,,,,,,,,,,,,1,274.73,,,1,274.73,,,,,,,,,,,1,274.73,,,,,,,,,1,274.73,,,,,,,3,824.18,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.55,,,,,,,1,10.55,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.50,,,1,11.50,,,,,,,,,,,,1,11.50,,,,,,1,11.50,,,,,,,,,,,,,,,,,,,,,,,1,11.50,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,22.06,,,,,1,11.03,1,11.03,1,,,,11.03,2,22.06,2,22.06,,,,,,,,,,,,,,,,,,1,11.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,29.80,,,,,,,1,9.93,1,,,,9.93,5,49.66,,,,,,2,19.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,40.34,1,10.08,,,,,1,10.08,,,,,,2,20.17,2,20.17,3,,30.25,,,,,,,2,20.17,,,,,,,,,,,,,,,,,,,1,10.08,1,10.08,1,10.08,,,,,,,,,,,,,,,,
,,,,45~49,3,35.35,,,,,,,,,,,,,,6,70.70,1,11.78,1,,11.78,3,35.35,,,,,4,47.13,2,23.57,,,,,1,11.78,,,,,,,1,11.78,,,,,3,35.35,,,,,,,,,,,,,,,,,,
,,,,50~54,5,76.01,,,,,,,,,1,,,,15.20,6,91.21,1,15.20,1,,15.20,,,,,,,2,30.40,,,1,15.20,,,1,15.20,,,,,,,,,1,15.20,,,1,15.20,,,,,,,,,,,,,,,,,,
,,,,55~59,3,87.23,,,,,,,,,1,,,,29.08,7,203.55,2,58.16,1,,29.08,,,,,2,58.16,4,116.31,,,,,,,2,58.16,,,1,29.08,1,29.08,,,,,,,1,29.08,,,,,,,,,,,,,,,,,,
,,,,60~64,2,72.31,1,36.15,,,,,1,36.15,,,,,,5,180.77,2,72.31,4,,144.61,,,,,1,36.15,2,72.31,2,72.31,,,,,3,108.46,,,,,,,,,,,1,36.15,,,1,36.15,,,,,,,,,,,,,,,,
,,,,65~69,2,95.06,,,,,,,,,,,,,,1,47.53,1,47.53,4,,190.11,2,95.06,,,,,2,95.06,,,,,1,47.53,2,95.06,,,1,47.53,1,47.53,,,,,,,1,47.53,,,,,,,,,,,,,,,,,,
,,,,70~74,2,81.57,,,2,81.57,,,,,3,,,,122.35,3,122.35,1,40.78,7,,285.48,1,40.78,,,4,163.13,,,,,2,81.57,,,1,40.78,1,40.78,1,40.78,1,40.78,,,,,1,40.78,,,,,12,489.40,,,,,,,,,,,,,,
,,,,75~79,1,45.54,,,,,,,1,45.54,2,,,,91.07,1,45.54,2,91.07,3,,136.61,1,45.54,,,6,273.22,,,1,45.54,1,45.54,1,45.54,2,91.07,,,,,1,45.54,,,,,,,,,1,45.54,4,182.15,,,,,,,,,,,,,,
,,,,80~84,,,,,1,101.94,,,,,2,,,,203.87,2,203.87,1,101.94,1,,101.94,,,,,4,407.75,,,,,,,,,1,101.94,,,,,,,,,,,,,1,101.94,,,4,407.75,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,3,,765.31,,,,,,,,,,,,,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,15.22,,,,,,,,1,15.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.22,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.63,,,,,,,,,,,,,,
,,,,10~14,1,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.31,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.42,,,,,,,,,,
,,,,25~29,,,,,,,,,1,10.82,,,,,,,,1,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.82,,,1,10.82,,,,,,
,,,,30~34,1,11.18,,,,,1,11.18,1,11.18,,,,,,,,1,11.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.18,,,,,,,,,,,2,22.37,,,,,,,,,,
,,,,35~39,1,9.94,,,,,2,19.87,,,,,,,,,,,,,,,,,,,,,1,9.94,,,,,,,,,,,1,9.94,,,,,,,,,,,,,,,,,2,19.87,,,,,,,,,,
,,,,40~44,7,69.13,,,,,,,,,1,,,,9.88,,,3,29.63,,,,,,1,9.88,,,2,19.75,,,,,,,2,19.75,,,,,,,,,1,9.88,,,1,9.88,,,,,,,1,9.88,,,,,,,,,,
,,,,45~49,5,57.29,1,11.46,1,11.46,,,1,11.46,3,,,,34.38,1,11.46,8,91.67,,,,,,1,11.46,3,34.38,3,34.38,,,,,,,7,80.21,1,11.46,1,11.46,1,11.46,,,5,57.29,2,22.92,1,11.46,,,,,,,4,45.83,,,1,11.46,,,,,,
,,,,50~54,4,56.20,,,,,,,1,14.05,2,,,,28.10,,,9,126.46,,,,,,,,4,56.20,7,98.36,1,14.05,,,,,,,,,,,,,,,3,42.15,,,,,,,2,28.10,2,28.10,,,,,1,14.05,,,,,,
,,,,55~59,3,78.43,,,1,26.14,,,,,,,,,,,,7,183.01,,,,,,,,1,26.14,2,52.29,,,,,,,2,52.29,1,26.14,,,,,,,2,52.29,,,,,,,,,1,26.14,1,26.14,1,26.14,,,1,26.14,,,,
,,,,60~64,2,70.18,,,,,,,1,35.09,1,,,,35.09,,,8,280.70,,,,,,,,3,105.26,4,140.35,1,35.09,1,35.09,2,70.18,1,35.09,,,,,,,,,1,35.09,,,,,1,35.09,,,1,35.09,,,,,,,4,140.35,,,,
,,,,65~69,2,91.28,,,1,45.64,,,,,,,,,,,,3,136.92,,,,,,,,2,91.28,2,91.28,,,,,,,1,45.64,,,1,45.64,,,1,45.64,2,91.28,,,,,,,,,1,45.64,,,1,45.64,,,4,182.57,,,,
,,,,70~74,2,89.61,,,,,,,4,179.21,1,,,,44.80,,,6,268.82,,,,,,2,89.61,,,14,627.24,,,,,3,134.41,2,89.61,1,44.80,,,,,,,7,313.62,,,,,,,,,1,44.80,,,,,,,9,403.23,,,,
,,,,75~79,1,42.54,,,,,,,,,,,,,,,,,,1,,42.54,,,,,1,42.54,12,510.42,1,42.54,,,3,127.61,,,1,42.54,1,42.54,,,,,7,297.75,,,1,42.54,2,85.07,,,,,,,,,,,8,340.28,,,,
,,,,80~84,1,90.50,,,,,,,,,,,,,,,,3,271.49,,,,,,,,,,5,452.49,2,181.00,,,2,181.00,,,,,,,,,,,2,181.00,,,,,,,,,2,181.00,,,,,1,90.50,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,898.88,,,,,2,449.44,,,,,,,,,,,1,224.72,,,1,224.72,,,,,1,224.72,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.55,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.62,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,,10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.44,,,,,,,,,,,,,,,,,,,1,10.44,1,10.44,,,1,10.44,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,10.46,,,,,,,,1,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.39,1,11.39,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,9.97,,,3,29.92,,,,1,9.97,,,,,,,1,9.97,,,,,,,,,,,1,9.97,,,,,,,1,9.97,,,,,,,,,,,,,,,,,,
,,,,40~44,9,88.46,,,,,,,1,9.83,,,,,,,,4,39.32,,,,2,19.66,2,19.66,,,,,1,9.83,,,,,,,,,,,,,,,,,,,,,,,2,19.66,,,,,,,,,,,,,,
,,,,45~49,4,44.73,,,,,,,2,22.37,,,,,,,,5,55.92,,,,2,22.37,1,11.18,1,11.18,,,2,22.37,3,33.55,1,11.18,,,,,,,3,33.55,,,1,11.18,,,,,,,1,11.18,1,11.18,,,,,,,,,,,,
,,,,50~54,8,104.73,,,,,,,,,2,,,,26.18,,,3,39.27,,,,4,52.36,3,39.27,,,,,1,13.09,2,26.18,,,,,,,1,13.09,4,52.36,,,2,26.18,1,13.09,,,2,26.18,1,13.09,,,1,13.09,,,,,,,,,,
,,,,55~59,6,134.62,,,,,1,22.44,,,,,,,,,,7,157.06,,,,2,44.87,2,44.87,3,67.31,,,,,4,89.75,,,,,,,1,22.44,1,22.44,1,22.44,2,44.87,,,,,1,22.44,2,44.87,,,,,,,,,,,,,,
,,,,60~64,3,105.19,,,1,35.06,,,,,,,,,,,,3,105.19,,,,1,35.06,3,105.19,,,,,,,4,140.25,,,,,2,70.13,,,1,35.06,,,,,3,105.19,,,1,35.06,3,105.19,1,35.06,1,35.06,,,,,,,,,,
,,,,65~69,3,131.64,,,1,43.88,,,,,2,,,,87.76,,,7,307.15,,,,3,131.64,1,43.88,,,,,,,,,,,,,,,,,4,175.52,,,1,43.88,1,43.88,,,2,87.76,2,87.76,,,1,43.88,,,,,,,,,,
,,,,70~74,1,49.60,2,99.21,,,,,,,,,,,,,,4,198.41,,,,2,99.21,9,446.43,2,99.21,,,2,99.21,,,2,99.21,,,,,1,49.60,1,49.60,,,,,1,49.60,,,1,49.60,,,,,7,347.22,,,,,,,,,,
,,,,75~79,,,,,,,,,1,45.09,,,,,,1,45.09,8,360.69,,,,4,180.34,10,450.86,3,135.26,,,5,225.43,,,1,45.09,1,45.09,,,,,3,135.26,2,90.17,,,1,45.09,,,5,225.43,,,1,45.09,11,495.94,,,,,,,,,,
,,,,80~84,,,,,1,82.44,,,,,2,,,,164.88,,,2,164.88,,,,1,82.44,4,329.76,1,82.44,,,1,82.44,1,82.44,,,,,,,1,82.44,3,247.32,,,,,2,164.88,,,2,164.88,,,,,4,329.76,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,4,836.82,,,,,3,627.62,1,209.21,,,,,,,1,209.21,,,,,,,,,,,1,209.21,,,1,209.21,4,836.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,1,11.48,,,,,,1,11.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.48,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.88,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.65,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,,21.75,,,,,,,,,,,,,,,,,,,2,21.75,1,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,10.39,,,,,,,1,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.39,,,,,,,1,10.39,,,,,,,,,,,,
,,,,30~34,1,10.94,,,,,,,1,10.94,,,,,,,,,,1,,10.94,,,,,,,1,10.94,,,,,,,,,,,2,21.89,,,,,,,,,1,10.94,,,,,,,,,,,,,,,,,,
,,,,35~39,3,30.39,,,1,10.13,2,20.26,,,2,,,,20.26,,,,,2,,20.26,,,,,,,1,10.13,,,,,,,1,10.13,,,,,,,1,10.13,,,1,10.13,,,,,,,,,,,,,1,10.13,,,,,,
,,,,40~44,7,68.29,,,,,1,9.76,1,9.76,1,,,,9.76,,,,,2,,19.51,,,1,9.76,,,1,9.76,2,19.51,1,9.76,,,1,9.76,1,9.76,,,,,,,,,,,1,9.76,,,,,,,,,,,1,9.76,,,,,,
,,,,45~49,7,76.13,,,1,10.88,,,,,,,,,,,,,,4,,43.50,,,,,,,3,32.63,2,21.75,1,10.88,2,21.75,2,21.75,,,,,,,,,2,21.75,3,32.63,,,,,,,,,1,10.88,,,2,21.75,1,10.88,,,,
,,,,50~54,5,62.66,,,,,,,,,,,,,,,,,,4,,50.13,,,,,,,2,25.07,2,25.07,3,37.60,2,25.07,2,25.07,,,,,,,,,1,12.53,4,50.13,1,12.53,,,,,,,1,12.53,1,12.53,,,,,,,1,12.53
,,,,55~59,3,58.22,,,1,19.41,,,,,1,,,,19.41,,,,,10,,194.06,,,,,1,19.41,,,5,97.03,1,19.41,,,1,19.41,,,,,,,,,,,1,19.41,1,19.41,,,1,19.41,,,,,2,38.81,1,19.41,,,1,19.41,,
,,,,60~64,3,104.31,,,,,,,1,34.77,1,,,,34.77,,,,,6,,208.62,,,,,,,3,104.31,1,34.77,,,2,69.54,,,,,,,,,,,1,34.77,4,139.08,,,1,34.77,,,,,,,1,34.77,,,,,1,34.77,3,104.31
,,,,65~69,,,1,40.93,1,40.93,,,,,1,,,,40.93,1,40.93,,,5,,204.67,,,,,,,2,81.87,2,81.87,,,2,81.87,1,40.93,,,,,,,,,,,2,81.87,1,40.93,,,1,40.93,,,,,,,,,,,,,4,163.73
,,,,70~74,,,,,,,,,,,1,,,,51.39,,,,,4,,205.55,,,,,,,1,51.39,7,359.71,,,5,256.94,1,51.39,,,,,,,,,,,4,205.55,1,51.39,,,,,,,,,1,51.39,1,51.39,,,1,51.39,7,359.71
,,,,75~79,2,92.34,,,1,46.17,1,46.17,1,46.17,4,,,,184.67,,,,,5,,230.84,,,,,,,5,230.84,12,554.02,,,2,92.34,2,92.34,2,92.34,1,46.17,,,,,,,6,277.01,,,1,46.17,2,92.34,,,,,8,369.34,,,,,3,138.50,5,230.84
,,,,80~84,1,73.69,,,,,,,,,4,,,,294.77,,,1,73.69,3,,221.08,,,1,73.69,,,,,6,442.15,3,221.08,3,221.08,,,1,73.69,,,,,,,1,73.69,1,73.69,1,73.69,1,73.69,2,147.38,1,73.69,1,73.69,,,,,,,,,5,368.46
,,,,85+,,,,,,,,,1,173.61,2,,,,347.22,,,,,1,,173.61,,,,,,,,,3,520.83,1,173.61,2,347.22,,,,,,,,,,,,,3,520.83,,,,,,,,,,,,,,,,,,,2,347.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
