,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,225.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,225.23,,,,,,,,,,,,,,
,,,,80~84,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,54.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,61.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,2,182.32,,,1,,,,91.16,1,,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,87.72,2,175.44,1,87.72,1,87.72,,,,,,,,,,,,,,,1,,87.72,1,87.72,,,1,87.72,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,1,88.81,,,,,,1,88.81,1,88.81,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,102.35,,,,,,,,,,,,,,,,,,,,,1,,102.35,1,102.35,,,1,102.35,1,102.35,1,102.35,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,155.04,,,,,,1,155.04,,,,,,,1,155.04,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,1,212.77,2,425.53,,,,,1,212.77,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,326.80,,,1,326.80,,,,,,,,,,,,,,,1,,326.80,,,,,,,,,,,2,653.59,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,1,507.61,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.71,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,58.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,1,,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,66.71,,,,,,1,,66.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,173.16,,,,,,,,,,,,,,,,1,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,88.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,89.93,1,,89.93,,,1,89.93,,,,,,1,89.93,,,1,89.93,1,89.93,,,,,,,1,89.93,1,89.93,,,,,,,,
,,,,65~69,1,99.80,2,199.60,1,99.80,,,,,,,,,,,,,1,99.80,,,,,,1,99.80,,,,,,,,,1,99.80,,,,,1,99.80,,,,,,,,,,
,,,,70~74,1,152.67,,,,,,,,,,,,,,,,,1,152.67,,,,,,1,152.67,,,,,,,1,152.67,,,,,,,,,,,,,,,,,,
,,,,75~79,1,196.85,,,,,,,2,393.70,,,,,,,,,,,,,,,,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,319.49,,,1,319.49,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,肝及肝內膽管,,其他女性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.36,,,,,,,,,,,,,,
,,,,30~34,,,1,63.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,66.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,75.24,1,75.24,,,,,1,75.24,1,,,,75.24,,,,,,,,,,,,,,,,,,,,,,,1,75.24,,,,,,,,,,,,,,
,,,,50~54,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,92.85,1,92.85,,,,1,92.85,,,1,92.85,,,,,,,,,1,92.85,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,91.91,,,,,1,,91.91,,,1,91.91,,,,,1,91.91,1,91.91,,,1,91.91,,,,,,,,,,,,
,,,,65~69,,,,,1,94.79,1,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,143.06,,,,,1,143.06,,,,,,,,,3,429.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,198.81,,,1,198.81,,,,,,,,,,1,198.81,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,307.69,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.48,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,62.31,1,,,,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.53,,,,,,,,,,
,,,,40~44,3,224.05,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,1,74.68,,,,,,,1,74.68,,,,,,,,,,,,,,
,,,,45~49,,,1,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,108.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.81,,,,,,,,,,,,,,,,,,
,,,,55~59,2,189.75,,,2,189.75,,,,,,,,,,1,,94.88,,,,,,,,,,,,,,,,2,189.75,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,95.33,1,95.33,,,,,,,,,,,3,285.99,1,95.33,,,,,,,,,,,,,,,,,,,,1,95.33,,,,,,,,,,
,,,,65~69,1,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.42,,,1,92.42,1,92.42,1,92.42,,,2,184.84,1,92.42,1,92.42,,,,,,,,
,,,,70~74,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.61,,,,,,,1,136.61,,,,,,,,,,
,,,,75~79,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,
,,,,80~84,2,668.90,,,1,334.45,,,,,,,,,,,,,1,334.45,1,334.45,,,,1,334.45,,,,,,,1,334.45,,,,,,,,,1,334.45,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,431.03,,,,,,,,,1,431.03,,,,,1,431.03,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,皮膚,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,67.89,1,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,72.67,,,,,,,1,,,,72.67,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,153.49,2,153.49,,,,,1,,,,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,101.42,,,,,,,,,,1,,101.42,,,,,,,,1,101.42,,,1,101.42,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,106.04,,,,,,1,,106.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,182.32,2,182.32,,,,,,,,,,,,1,,91.16,,,1,91.16,,,,2,182.32,,,,,,,,,,,1,91.16,,,1,91.16,,,,,,,,,,
,,,,65~69,,,,,1,94.34,,,,,,,,,,,,,1,94.34,,,1,,94.34,,,,,1,94.34,,,1,94.34,1,94.34,,,1,94.34,,,,,,,,,,,,
,,,,70~74,1,120.77,1,120.77,1,120.77,1,120.77,,,,,,,,,,,1,120.77,,,,,,1,120.77,1,120.77,1,120.77,,,2,241.55,1,120.77,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,184.84,,,,,,,,,,,,,1,184.84,,,,,,,,,,,,1,184.84,1,184.84,1,184.84,,,1,184.84,,,,,,,,,,,,
,,,,80~84,,,,,1,318.47,,,,,,,,,,1,,318.47,2,636.94,,,1,,318.47,1,318.47,,,,,,,4,1273.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,肝及肝內膽管,,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,70.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,64.35,,,,,,,,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,
,,,,40~44,2,139.28,,,,,,,,,,,,,,,,,,,,,,,,1,69.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,76.34,,,,,,,1,,,,76.34,,,,,,,,1,,76.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,91.83,1,91.83,,,,,,,,,,,,,,,,,1,,91.83,1,91.83,,,1,91.83,,,,,,,1,91.83,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,218.10,,,,,,,,,,,,,,,,,,,,,,,1,109.05,1,109.05,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,91.66,,,,,,,,,,,1,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,96.90,1,96.90,,,,,,1,96.90,,,,,1,96.90,1,96.90,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,115.21,,,,,2,230.41,,,,,,,,,,,,,,,,1,115.21,,,,,,,,,1,115.21,,,1,115.21,,,,,,,,,,,,
,,,,75~79,1,184.84,,,,,,,,,,,,,,1,,184.84,,,,,1,,184.84,1,184.84,,,,,1,184.84,,,,,1,184.84,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,296.74,,,,,,,,,,1,296.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,367.65,,,1,367.65,,,,,,,,,,,,,,,,,,1,367.65,1,367.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,65.70,,,,,,,,,,,,1,,65.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,136.99,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,76.69,,,,,,,,,,1,,76.69,,,,,,,,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,1,,87.72,1,87.72,,,,,,,,,1,87.72,,,,,,,,,,,,,,,,
,,,,55~59,2,229.36,,,,,,,1,114.68,,,,,,,,,2,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,
,,,,65~69,1,97.09,,,,,,,2,194.17,,,,,,,,,1,97.09,,,,,,,,1,97.09,1,97.09,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,110.99,1,110.99,1,110.99,,,3,332.96,1,,,,110.99,2,,221.98,1,110.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,177.62,1,177.62,,,,,,,,,2,355.24,1,177.62,,,,2,355.24,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,68.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,68.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.89,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,,,,
,,,,40~44,,,1,68.07,2,136.15,,,1,68.07,,,,,,,,,,,,,1,,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,77.16,2,154.32,,,1,77.16,,,1,,,,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.37,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,2,226.24,,,,,,,,,,,,1,113.12,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,97.56,,,,,,,,,,,,,1,97.56,,,,,,1,97.56,,,1,97.56,2,195.12,,,,,,,,,,,,,1,97.56,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,,195.50,,,1,97.75,,,,,,1,97.75,,,1,97.75,,,,,1,97.75,,,,,,,,,,,,,,
,,,,70~74,,,,,1,106.04,,,,,,,,,,,,,,,1,106.04,,,,2,212.09,1,106.04,,,,,,,,,1,106.04,2,212.09,,,,,,,,,,,,
,,,,75~79,,,2,330.58,,,1,165.29,,,,,,,,1,,165.29,,,2,330.58,,,,1,165.29,1,165.29,1,165.29,,,,,1,165.29,,,1,165.29,,,,,1,165.29,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,262.47,,,,1,262.47,1,262.47,,,,,,,,,2,524.93,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,344.83,,,2,689.66,,,,,,,,,,,,,1,344.83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,小腸,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,1,,,,67.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,67.84,,,,,1,67.84,,,,,,,,,2,135.69,,,,,,,,,,,,,,,,,,,,,,,,1,67.84,,,,,,,,
