,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.05,,,,,,
,,,,20~24,,,1,59.14,,,,,,,1,,,,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,83.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,79.37,,,,,,,,,,,,,,,1,79.37,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,155.16,,,,,,,1,,,,77.58,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,,,,,,
,,,,45~49,,,1,80.39,,,1,80.39,,,,,,,,,,,,,,,1,,80.39,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,103.41,,,,,,,,,,,,,1,,103.41,,,1,103.41,,,,,1,103.41,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,174.83,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,1,176.68,,,,,,,,,,,,,,
,,,,65~69,,,,,1,174.83,,,,,,,,,,,,,1,174.83,,,2,,349.65,,,,,,,1,174.83,,,,,,,,,,,,,,
,,,,70~74,,,,,1,194.17,,,,,,,,,,,,,,,,,1,,194.17,1,194.17,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,260.42,,,,,,,,,,,,,,,,,,,1,,260.42,1,260.42,,,,,1,260.42,,,1,260.42,1,260.42,,,,,,,,
,,,,80~84,1,523.56,,,,,,,,,,,,,,1,,523.56,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,結直腸癌,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.16,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.24,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,157.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.93,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,2,,156.37,,,1,78.19,,,,,,,,,,,,,,,,,,
,,,,50~54,1,99.01,1,99.01,,,,,,,1,,,,99.01,,,,,,,,,,,,,1,99.01,,,,,,,,,,,,,,,,,,
,,,,55~59,2,298.95,,,1,149.48,1,149.48,,,,,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,176.68,,,,,,,1,,,,176.68,,,,,,,,,,,,,1,176.68,,,,,,,,,1,176.68,,,,,,,,
,,,,70~74,1,190.84,,,,,,,1,190.84,,,,,,,,,1,190.84,,,4,,763.36,,,1,190.84,1,190.84,,,1,190.84,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,498.75,1,,249.38,,,,,1,,249.38,,,1,249.38,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,1176.47,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,小腸,,甲狀腺,,白血病,,,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,1,57.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,82.58,,,,,,,,,,,,,1,,82.58,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,80.91,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,74.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,95.24,,,,,1,95.24,1,,,,95.24,,,,,,,,,,,1,95.24,,,,,1,95.24,1,95.24,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,135.14,,,,,,,,,,,,,,1,135.14,,,,,,,,,,
,,,,60~64,1,187.97,,,,,,,1,187.97,,,,,,,,,,,1,187.97,,,,,,,,1,187.97,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,185.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,181.49,,,,,,,,,,,,,1,181.49,,,,,,,,,,,,,,2,362.98,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,731.71,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,421.94,,,1,421.94,,,,,,1,421.94,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,543.48,,,,,,,,,,,,,,,,,,,1,,543.48,,,1,543.48,,,,,1,543.48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胰,,眼及淚腺,,結直腸癌,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,119.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,163.27,,,1,81.63,,,1,81.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,221.73,,,1,73.91,,,,,,,,,,,,,,,,,,,,,,1,73.91,2,147.82,,,,,,,,,,,,,,,,
,,,,50~54,1,88.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,123.76,,,,,,,,,,,,,,,,,1,123.76,,,1,,123.76,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,387.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,193.80,,,,,,,,,,,,,,,,
,,,,65~69,,,1,181.49,,,,,1,181.49,,,,,,,,,,,1,181.49,,,,,,,,1,181.49,,,,,,,,,,,,,,,,
,,,,70~74,,,1,175.44,,,,,,,,,,,,,,,,,1,175.44,1,,175.44,1,175.44,,,3,526.32,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,2,491.40,,,,,,,,1,245.70,,,,,,,,,,,,,,,,
,,,,80~84,1,389.11,1,389.11,,,1,389.11,,,1,,,,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,526.32,,,,,,,,,,1,526.32,1,526.32,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,57.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.94,,,,,,,,,,
,,,,35~39,,,,,1,90.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,78.00,1,78.00,,,1,78.00,,,,,,,,,,,,,,,,2,156.01,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,75.82,,,,,,,,,,,,,,,,,1,75.82,,,,,,,,,,2,151.63,,,,,,,,,,,,,,
,,,,50~54,,,4,332.78,,,1,83.19,1,83.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,114.29,2,228.57,1,114.29,,,,,,,,,,,,,2,228.57,,,,1,114.29,,,1,114.29,,,,,,,,,,,,,,,,
,,,,60~64,1,188.68,,,,,,,,,,,,,,,,,,,1,188.68,,,,,,,,,,1,188.68,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,177.94,1,177.94,1,177.94,,,,,,1,177.94,,,,,,,,,1,177.94,,,,,,,,
,,,,70~74,,,,,1,185.53,,,,,,,,,,,,,,,2,371.06,1,,185.53,,,,,,,,,1,185.53,,,1,185.53,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,231.48,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,3,1020.41,,,1,340.14,1,340.14,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,2,1015.23,,,,,1,507.61,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,食道,,結直腸癌,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,1,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,80.06,,,,,,,,,,,,,,2,,160.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,233.46,,,,,,,,,,,,,,,,,,,,,1,,77.82,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,160.00,,,,,1,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,104.49,2,208.99,1,104.49,,,1,104.49,1,,,,104.49,,,,,,,,1,,104.49,,,,,1,104.49,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,175.44,1,175.44,1,,175.44,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,370.37,1,185.19,,,,,,,,,,,,,,,,,,,,,,1,185.19,,,1,185.19,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,1,,186.22,,,,,,,1,186.22,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,223.71,,,,,,,,1,,223.71,,,,,1,223.71,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,312.50,,,,,,,,1,,312.50,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,500.00,,,,,,1,500.00,1,,500.00,,,1,500.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
