,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,124.84,,,1,124.84,2,249.69,,,2,,,,249.69,,,,,,,,,,1,124.84,2,249.69,1,124.84,2,249.69,1,124.84,,,,,,,2,249.69,,,,,,,1,124.84,,,,,,,5,624.22,,,,,,,,,,
,,,,80~84,,,,,,,1,272.48,,,2,,,,544.96,,,,,,,,,,1,272.48,2,544.96,,,,,1,272.48,,,,,,,,,,,,,,,1,272.48,,,,,,,2,544.96,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,485.44,,,,,,,,,,1,485.44,2,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,970.87,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.34,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.87,,,,,3,44.62,,,,,,,,,,,,,,
,,,,35~39,3,42.70,,,,,,,,,,,,,,,,,4,56.94,1,14.23,1,14.23,,,,,,,,,,,1,14.23,1,14.23,,,,,,,,,,,,,1,14.23,,,,,,,,,,,,,,,,
,,,,40~44,7,90.46,,,,,,,,,,,,,,,,,7,90.46,,,1,12.92,2,25.85,1,12.92,2,25.85,,,,,,,,,2,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,9,128.41,,,1,14.27,,,1,14.27,,,,,,,,,8,114.14,,,,,1,14.27,,,,,,,1,14.27,2,28.53,,,1,14.27,1,14.27,,,,,,,,,,,2,28.53,,,,,,,,,,,,,,
,,,,50~54,6,111.46,,,1,18.58,2,37.15,1,18.58,2,,,,37.15,,,,11,204.35,,,5,92.89,7,130.04,,,1,18.58,1,18.58,,,,,,,2,37.15,,,,,1,18.58,,,,,2,37.15,2,37.15,,,,,,,,,,,,,,
,,,,55~59,2,71.84,1,35.92,,,,,,,,,,,,,,,6,215.52,,,3,107.76,2,71.84,,,1,35.92,2,71.84,2,71.84,,,,,,,,,1,35.92,1,35.92,,,,,,,,,1,35.92,1,35.92,,,,,,,,,,
,,,,60~64,2,84.75,,,1,42.37,,,,,,,,,,,,,7,296.61,,,,,3,127.12,,,1,42.37,,,,,,,,,2,84.75,,,,,2,84.75,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,56.79,1,56.79,1,56.79,1,56.79,,,1,,,,56.79,,,,9,511.07,,,3,170.36,2,113.57,,,1,56.79,,,1,56.79,1,56.79,,,6,340.72,,,,,1,56.79,,,1,56.79,2,113.57,1,56.79,,,1,56.79,4,227.14,,,,,,,,
,,,,70~74,,,,,1,67.52,,,1,67.52,,,,,,,,,4,270.09,,,4,270.09,8,540.18,,,6,405.13,,,2,135.04,,,,,1,67.52,1,67.52,,,,,,,1,67.52,,,1,67.52,,,,,2,135.04,,,,,,,,
,,,,75~79,,,,,,,1,113.25,,,,,,,,,,,3,339.75,,,,,3,339.75,,,1,113.25,,,,,,,,,2,226.50,,,,,,,,,,,,,,,,,,,3,339.75,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,260.42,,,,1,260.42,,,,,1,260.42,2,520.83,,,1,260.42,1,260.42,,,,,1,260.42,,,,,,,,,,,2,520.83,,,,,,,3,781.25,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,471.70,,,,,,,,,,2,943.40,,,1,471.70,,,1,471.70,,,,,,,,,,,1,471.70,,,,,,,,,,,,,1,471.70,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,1,16.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,11.62,,,,,,,,,1,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,11.72,,,,,,,,,,,,,1,11.72,,,,,,,,,1,11.72,,,1,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,42.40,1,14.13,,,,,2,28.26,,,,,,,,,,,2,28.26,1,14.13,,,,,,,,,,,1,14.13,,,,,,,1,14.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,13.08,1,13.08,,,,,7,91.59,,,,,,1,,13.08,,,1,13.08,,,,,,,,,,,,,,,1,13.08,,,,,4,52.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,41.45,1,13.82,,,1,13.82,8,110.54,5,,,,69.09,1,,13.82,1,13.82,,,2,27.64,,,1,13.82,,,4,55.27,,,,,1,13.82,,,,,4,55.27,1,13.82,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,104.68,1,17.45,1,17.45,,,11,191.91,3,,,,52.34,6,,104.68,,,1,17.45,1,17.45,2,34.89,,,1,17.45,1,17.45,,,,,1,17.45,,,,,1,17.45,1,17.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,64.37,,,,,1,32.19,4,128.74,2,,,,64.37,3,,96.56,,,1,32.19,1,32.19,1,32.19,,,,,1,32.19,,,,,,,,,1,32.19,3,96.56,,,1,32.19,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,83.61,1,41.81,2,83.61,11,459.87,3,,,,125.42,7,,292.64,,,2,83.61,,,,,,,2,83.61,3,125.42,1,41.81,,,1,41.81,1,41.81,,,1,41.81,1,41.81,1,41.81,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,160.17,,,1,53.39,8,427.12,1,,,,53.39,7,,373.73,,,,,1,53.39,,,,,,,1,53.39,,,1,53.39,,,,,2,106.78,,,,,2,106.78,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,68.87,,,2,137.74,,,3,206.61,2,,,,137.74,4,,275.48,,,4,275.48,,,,,,,1,68.87,2,137.74,,,2,137.74,2,137.74,,,4,275.48,1,68.87,,,1,68.87,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,104.38,1,104.38,1,,,,104.38,11,,1148.23,,,3,313.15,1,104.38,,,,,1,104.38,3,313.15,,,,,,,,,1,104.38,,,,,4,417.54,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,228.83,2,457.67,1,,,,228.83,2,,457.67,,,1,228.83,,,1,228.83,,,,,,,,,,,,,,,1,228.83,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,473.93,,,1,,,,473.93,1,,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.51,,,,,1,22.51,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,14.17,,,,,,,,,,,,,,,,,,,,,,,,1,14.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,11.84,1,11.84,,,,,,,,,,,,,,,,,,,,,,,,,1,11.84,,,,,,,1,11.84,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,11.34,,,,1,11.34,,,,,,,1,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,5,71.74,,,,,1,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.35,,,,,,,1,14.35,,,,,1,14.35,,,1,14.35,,,,,,,,,,,,,,
,,,,35~39,4,57.50,,,,,,,2,28.75,,,,,,,,,5,71.87,,,1,14.37,1,14.37,1,14.37,,,,,,,,,,,,,,,,,1,14.37,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,66.27,,,,,,,,,,,,,,,,,6,79.52,,,2,26.51,,,2,26.51,1,13.25,3,39.76,,,,,,,,,,,,,1,13.25,,,,,,,,,,,,,3,39.76,1,13.25,,,,,,
,,,,45~49,5,68.19,,,1,13.64,,,,,1,,,,13.64,1,,13.64,9,122.75,,,1,13.64,2,27.28,1,13.64,2,27.28,2,27.28,,,3,40.92,1,13.64,,,,,,,1,13.64,1,13.64,1,13.64,,,,,,,1,13.64,3,40.92,,,,,,,,
,,,,50~54,3,49.31,,,1,16.44,,,,,1,,,,16.44,,,,12,197.24,,,1,16.44,3,49.31,1,16.44,2,32.87,2,32.87,,,,,2,32.87,,,,,,,6,98.62,,,,,1,16.44,,,,,1,16.44,3,49.31,,,,,,,,
,,,,55~59,3,85.81,,,,,,,,,1,,,,28.60,,,,8,228.83,,,2,57.21,4,114.42,2,57.21,,,1,28.60,1,28.60,,,,,,,,,,,6,171.62,1,28.60,,,,,1,28.60,,,,,,,,,,,,,,
,,,,60~64,3,125.16,,,,,,,,,1,,,,41.72,1,,41.72,5,208.59,1,41.72,2,83.44,7,292.03,,,,,1,41.72,,,,,,,,,,,,,3,125.16,1,41.72,1,41.72,,,,,1,41.72,2,83.44,2,83.44,,,1,41.72,,,,
,,,,65~69,3,151.90,,,,,,,1,50.63,,,,,,4,,202.53,7,354.43,,,2,101.27,5,253.16,3,151.90,2,101.27,,,,,,,,,,,1,50.63,,,1,50.63,,,1,50.63,,,,,,,2,101.27,,,,,2,101.27,,,,
,,,,70~74,1,69.64,,,1,69.64,,,,,,,,,,3,,208.91,5,348.19,,,3,208.91,7,487.47,,,1,69.64,1,69.64,,,,,,,,,,,,,2,139.28,,,1,69.64,1,69.64,,,1,69.64,3,208.91,,,,,3,208.91,,,,
,,,,75~79,1,95.88,1,95.88,,,,,1,95.88,2,,,,191.75,1,,95.88,4,383.51,,,1,95.88,5,479.39,,,2,191.75,,,,,1,95.88,,,,,,,,,3,287.63,,,,,,,,,,,2,191.75,,,,,1,95.88,,,,
,,,,80~84,1,210.08,,,,,,,,,1,,,,210.08,1,,210.08,3,630.25,,,5,1050.42,2,420.17,,,1,210.08,,,,,1,210.08,,,,,,,,,,,,,,,1,210.08,,,,,1,210.08,,,,,2,420.17,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,436.68,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,873.36,,,,,2,873.36,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,23.06,,,1,,,,23.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.35,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,12.46,1,12.46,,,,,,,,,,,,,1,12.46,,,1,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.09,,,,,,,,,,,,,,,1,11.09,,,,,,,,
,,,,30~34,1,13.32,,,,,,,,,,,,,,3,,39.97,,,,,,,,,,,,,1,13.32,,,,,,,,,,,,,,,,,,,1,13.32,1,13.32,1,13.32,,,,,,,,,,,,
,,,,35~39,7,102.26,,,,,,,,,,,,,,4,,58.44,,,,,,,2,29.22,,,,,,,,,,,,,,,,,,,,,1,14.61,,,1,14.61,,,,,,,,,,,,,,,,
,,,,40~44,4,54.16,,,,,,,,,,,,,,3,,40.62,,,,,2,27.08,1,13.54,,,1,13.54,,,,,,,,,,,,,,,,,,,,,,,1,13.54,,,2,27.08,,,,,,,,,,
,,,,45~49,4,53.58,,,,,,,1,13.40,,,,,,8,,107.17,1,13.40,,,2,26.79,2,26.79,2,26.79,2,26.79,,,,,,,1,13.40,,,,,,,,,1,13.40,,,,,,,,,2,26.79,,,,,,,,,,
,,,,50~54,7,111.95,,,,,2,31.98,,,,,,,,12,,191.91,,,,,1,15.99,5,79.96,,,1,15.99,1,15.99,,,,,,,,,,,1,15.99,1,15.99,1,15.99,,,,,1,15.99,,,7,111.95,,,1,15.99,,,,,,
,,,,55~59,5,117.48,1,23.50,,,,,,,,,,,,13,,305.45,,,,,4,93.98,3,70.49,,,1,23.50,2,46.99,,,,,1,23.50,,,,,5,117.48,,,,,,,,,,,2,46.99,,,,,,,,,,,,
,,,,60~64,5,210.88,1,42.18,,,,,,,,,,,,5,,210.88,,,1,42.18,1,42.18,2,84.35,,,3,126.53,1,42.18,1,42.18,1,42.18,1,42.18,,,,,3,126.53,1,42.18,1,42.18,,,,,,,1,42.18,3,126.53,,,1,42.18,1,42.18,,,,
,,,,65~69,4,194.46,,,,,,,1,48.61,,,,,,4,,194.46,,,,,2,97.23,7,340.30,,,1,48.61,,,,,,,,,1,48.61,1,48.61,4,194.46,,,1,48.61,,,,,,,2,97.23,,,,,,,7,340.30,,,,
,,,,70~74,1,68.97,,,1,68.97,,,1,68.97,,,,,,7,,482.76,,,,,,,11,758.62,,,1,68.97,,,,,,,,,,,,,1,68.97,,,,,,,,,,,2,137.93,2,137.93,,,,,4,275.86,,,,
,,,,75~79,,,,,,,,,2,181.16,,,,,,5,,452.90,,,,,1,90.58,10,905.80,,,3,271.74,1,90.58,,,3,271.74,,,,,,,2,181.16,,,,,,,,,,,2,181.16,,,,,,,2,181.16,,,,
,,,,80~84,,,,,,,,,1,198.41,,,,,,2,,396.83,,,,,,,1,198.41,,,3,595.24,,,,,,,,,1,198.41,,,2,396.83,,,,,1,198.41,,,,,,,,,,,,,4,793.65,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,401.61,,,,,1,401.61,2,803.21,1,401.61,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,4,1606.43,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,12.98,,,,1,12.98,,,,,,,,,1,12.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.98,,,,,,,,,,
,,,,25~29,,,1,10.92,,,,,,,,,,,,,,,,,,,1,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.92,,,,,,,,,,,,
,,,,30~34,1,12.51,,,,,,,,,,,,,,,,,,,,,1,12.51,,,2,25.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,72.62,,,,,,,,,1,,,,14.52,,,,,,,,4,58.10,,,1,14.52,,,,,1,14.52,,,,,1,14.52,,,,,,,,,,,,,1,14.52,,,,,,,,,,,,,,
,,,,40~44,8,111.81,,,,,,,,,1,,,,13.98,,,,,,,,3,41.93,2,27.95,,,,,,,1,13.98,1,13.98,,,,,,,,,1,13.98,2,27.95,,,,,,,1,13.98,1,13.98,,,,,,,,,,
,,,,45~49,12,159.24,,,,,,,,,,,,,,1,,13.27,,,,,10,132.70,2,26.54,3,39.81,1,13.27,,,3,39.81,1,13.27,,,,,,,,,,,,,,,1,13.27,,,1,13.27,4,53.08,1,13.27,,,,,,,,
,,,,50~54,11,167.76,1,15.25,,,,,1,15.25,,,,,,3,,45.75,,,,,10,152.51,3,45.75,5,76.25,,,,,1,15.25,4,61.00,,,1,15.25,,,,,1,15.25,3,45.75,2,30.50,3,45.75,,,1,15.25,3,45.75,,,,,,,,,,
,,,,55~59,8,167.54,,,,,,,,,2,,,,41.88,1,,20.94,,,,,4,83.77,4,83.77,6,125.65,1,20.94,,,3,62.83,2,41.88,,,,,1,20.94,,,2,41.88,8,167.54,,,1,20.94,,,2,41.88,,,,,,,,,,,,
,,,,60~64,5,205.51,,,1,41.10,,,,,,,,,,1,,41.10,,,,,10,411.02,2,82.20,5,205.51,,,,,1,41.10,,,,,,,,,,,2,82.20,2,82.20,,,2,82.20,,,2,82.20,,,,,,,,,,,,
,,,,65~69,1,48.03,,,1,48.03,,,,,,,,,,1,,48.03,,,,,10,480.31,,,8,384.25,,,,,3,144.09,2,96.06,2,96.06,,,,,,,1,48.03,5,240.15,,,1,48.03,,,3,144.09,1,48.03,,,,,4,192.12,,,,
,,,,70~74,,,,,2,135.14,,,,,,,,,,2,,135.14,,,,,5,337.84,5,337.84,11,743.24,,,,,3,202.70,1,67.57,1,67.57,1,67.57,,,1,67.57,1,67.57,3,202.70,1,67.57,,,,,1,67.57,1,67.57,,,,,3,202.70,,,,
,,,,75~79,,,,,,,1,84.75,,,1,,,,84.75,1,,84.75,,,,,4,338.98,,,7,593.22,,,,,1,84.75,1,84.75,,,,,,,,,,,1,84.75,,,,,,,1,84.75,1,84.75,,,1,84.75,4,338.98,,,,
,,,,80~84,,,,,1,176.68,,,,,1,,,,176.68,1,,176.68,,,1,176.68,1,176.68,3,530.04,3,530.04,1,176.68,,,3,530.04,1,176.68,1,176.68,,,,,,,,,1,176.68,,,,,,,3,530.04,,,,,,,1,176.68,,,,
,,,,85+,1,390.63,,,,,,,,,,,,,,3,,1171.88,,,,,,,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,781.25,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
