,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.78,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,74.52,,,,,,,,,,,,1,74.52,,,,,,,,,,,,,,,,,,
,,,,30~34,1,94.16,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,84.32,,,1,,,,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,92.94,1,92.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,107.30,,,,,,,,,,,,,,,,,1,107.30,,,,,1,107.30,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,1,165.56,,,,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,267.38,,,2,267.38,,,,,,,,,,1,133.69,,,1,,133.69,,,,,,,,,,,,,1,133.69,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,127.06,,,1,127.06,,,,,,,,,1,127.06,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,138.12,2,276.24,,,,,,,,,,,,
,,,,70~74,,,,,1,215.52,,,,,,,,,,1,215.52,2,431.03,,,2,,431.03,1,215.52,,,,,,,,,2,431.03,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,327.87,,,1,,327.87,,,,,1,327.87,,,,,1,327.87,1,327.87,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1265.82,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,116.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,194.93,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,86.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,182.65,1,91.32,,,,,,,1,,,,91.32,,,,,,,,,,1,91.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,292.83,,,,,,,,,,,,,,1,146.41,1,146.41,,,,,,,,,,,,1,146.41,,,,,,,,,,,,,,,,,,
,,,,55~59,1,153.14,1,153.14,,,,,,,,,,,,,,,,,,1,,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,130.38,,,1,130.38,,,,,,,,1,130.38,,,1,,130.38,,,1,130.38,2,260.76,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,387.60,3,387.60,1,129.20,1,129.20,,,,,,2,258.40,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,409.84,2,,,,409.84,1,204.92,,,,,,,,1,204.92,1,204.92,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,4,1273.89,,,,,,,,1,318.47,,,,,,,,,,3,955.41,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,724.64,1,724.64,,,,,,,,1,724.64,1,724.64,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1250.00,1,1250.00,,,,,1,,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,1,101.32,,,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,90.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,173.31,,,,,1,86.66,,,,,,,,2,173.31,,,,,,,,,,,,,,,,,,,,1,86.66,,,,,,,,,,
,,,,50~54,,,,,1,127.71,,,,,,,,,,,,,,,,,,,1,127.71,,,,,,,,,,,,,,,1,127.71,,,,,,,,
,,,,55~59,1,165.84,,,1,165.84,,,,,1,,,,165.84,,,,,,,1,,165.84,,,,,,,,,1,165.84,,,1,165.84,1,165.84,1,165.84,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,131.58,1,131.58,1,131.58,1,131.58,,,,,,,,,,,,1,131.58,1,131.58,,,1,131.58,1,131.58,,,,,,,,
,,,,65~69,,,,,,,1,127.71,,,,,,,,,,,,,,2,,255.43,,,,,1,127.71,,,,,1,127.71,,,2,255.43,3,383.14,,,,,,,,
,,,,70~74,,,,,2,386.10,,,,,1,,,,193.05,,,3,579.15,,,3,,579.15,,,,,,,1,193.05,,,1,193.05,,,1,193.05,,,,,,,,,,
,,,,75~79,,,,,1,313.48,,,,,,,,,,,,,,1,313.48,1,,313.48,,,1,313.48,,,,,,,,,,,1,313.48,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,1,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.34,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.06,,,,,,,,,,,,,,,,,,
,,,,40~44,2,174.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,119.05,,,,,,,,,,,,1,119.05,1,119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,171.82,,,,,,,,,,,,,,,,2,343.64,,,,,,,,,,,,,,,,2,343.64,,,,,,,,,,,,
,,,,60~64,1,138.31,,,,,1,138.31,,,2,,,,276.63,1,138.31,,,3,414.94,,,,2,276.63,,,,,,,1,138.31,,,2,276.63,2,276.63,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,256.41,2,256.41,,,2,256.41,,,,,,,,1,128.21,1,128.21,,,1,128.21,1,128.21,4,512.82,,,,,,,,,,
,,,,70~74,,,2,364.96,,,,,,,1,,,,182.48,1,182.48,,,2,364.96,,,,,,,,,,,,,,,,3,547.45,2,364.96,,,,,,,,,,
,,,,75~79,,,1,299.40,,,,,,,3,,,,898.20,1,299.40,1,299.40,,,,,,,,,,,,,,,,,,1,299.40,,,,,,,,,,,,
,,,,80~84,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1075.27,,,,,,,,,,,,,,,,,,,,,,,,1,1075.27,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,102.04,,,,,1,102.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,173.46,,,,,,,,,,,,,,,,1,86.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,95.06,,,,,,,,,,,,,,,,1,95.06,,,,,,,,,,,,,,,,1,95.06,,,,,,,,,,,,,,
,,,,50~54,,,,,1,117.10,,,,,,,,,,,,,,,,1,,117.10,,,,,1,117.10,,,,,,,,,,,1,117.10,,,,,,,,
,,,,55~59,1,173.01,,,,,,,,,,,,,,1,173.01,,,,,,,,,,,,,,,,1,173.01,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140.85,,,,,,,,
,,,,65~69,1,133.33,1,133.33,,,1,133.33,,,,,,,,2,266.67,1,133.33,2,266.67,,,,,,,,,,,,,,,,,,1,133.33,1,133.33,,,,,,,,
,,,,70~74,,,1,172.71,,,,,1,172.71,,,,,,,,1,172.71,1,172.71,,,,,,,,,,1,172.71,3,518.13,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,842.70,,,,,,,,,,1,280.90,,,,2,561.80,,,1,280.90,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,1,515.46,,,,,,,,,2,1030.93,,,1,515.46,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.53,,,,,,,,,,,,,,,,
,,,,35~39,1,103.09,,,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,87.64,1,87.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,93.11,1,93.11,,,,,1,,,,93.11,,,1,93.11,,,,,,,,,,,,1,93.11,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,110.50,,,,,,,1,,,,110.50,,,2,220.99,,,,,,,,,,,,,,,,,,1,110.50,,,,,,,,,,,,
,,,,55~59,2,345.42,,,,,,,,,,,,,,,,3,518.13,,,2,,345.42,,,1,172.71,,,1,172.71,,,,,2,345.42,1,172.71,,,,,,,,,,
,,,,60~64,1,143.47,,,,,,,,,,,,,,2,286.94,2,286.94,,,,,,,,,,1,143.47,,,,,,,1,143.47,,,,,,,,,,,,
,,,,65~69,1,139.08,,,,,,,1,139.08,1,,,,139.08,1,139.08,2,278.16,1,139.08,4,,556.33,1,139.08,,,,,1,139.08,,,1,139.08,,,,,,,,,,,,,,
,,,,70~74,,,2,317.97,,,,,,,1,,,,158.98,1,158.98,,,3,476.95,1,,158.98,,,,,,,,,,,2,317.97,1,158.98,,,,,,,,,,,,
,,,,75~79,,,,,,,1,269.54,,,,,,,,,,1,269.54,1,269.54,,,,,,,,,,1,269.54,,,4,1078.17,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,469.48,,,1,469.48,1,,469.48,,,,,,,2,938.97,,,1,469.48,,,1,469.48,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1000.00,,,,,1,,1000.00,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,124.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,77.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,79.49,,,,,,,,,,,,,,1,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,105.71,1,105.71,,,,,,,1,,,,105.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,107.99,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,175.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,
,,,,45~49,1,91.83,1,91.83,,,,,,,,,,,,,,,,1,91.83,,,,2,183.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,430.57,,,,,,,,,,,,,,,,2,215.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,150.38,,,,,,,,,,,,,,,,,,,,,,,1,150.38,,,,,,,,,,,1,150.38,,,,,1,150.38,,,,,,
,,,,60~64,1,159.74,,,,,,,,,,,,,,1,159.74,,,2,319.49,1,,159.74,1,159.74,,,,,1,159.74,,,,,,,1,159.74,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,141.04,,,1,141.04,2,,282.09,,,,,1,141.04,1,141.04,,,1,141.04,4,564.17,2,282.09,1,141.04,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,302.11,,,1,151.06,1,,151.06,3,453.17,,,,,,,,,,,3,453.17,1,151.06,,,,,,,,,,
,,,,75~79,,,,,,,,,1,253.81,,,,,,3,761.42,,,,,,,,1,253.81,,,,,,,,,,,1,253.81,1,253.81,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,1357.47,,,,,,,,1,452.49,1,452.49,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,892.86,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,1,79.49,,,,,,,1,,,,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,227.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,92.34,4,369.34,1,92.34,,,,,,,,,,,,,,1,92.34,,,,,,,,1,92.34,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,349.65,,,1,87.41,,,,,,,,,,1,87.41,,,,,,2,174.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,,106.04,3,318.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,133.87,,,,,,,,,,1,133.87,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,171.53,,,,,,,,,1,171.53,,,,,1,171.53,,,,,,,,,,
,,,,65~69,,,,,1,142.05,,,,,,,,,,2,284.09,,,1,142.05,,,,2,284.09,1,142.05,1,142.05,,,,,,,,,1,142.05,1,142.05,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,5,738.55,,,,3,443.13,,,1,147.71,1,147.71,,,,,1,147.71,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,234.74,,,2,469.48,,,,,,,,2,469.48,1,234.74,,,,,1,234.74,1,234.74,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,888.89,,,,,,,,1,444.44,,,,,,,,,1,444.44,,,,,1,444.44,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,719.42,,,,,,,,,1,719.42,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,1,,,,129.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,102.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,96.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,88.18,,,,,,,,,,,,,,,,,,,,1,,88.18,1,88.18,,,,,,,1,88.18,,,,,,,,,,,,,,,,
,,,,50~54,,,1,100.60,,,,,,,,,,,,1,100.60,1,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,124.07,,,,,,,,,2,,,,248.14,,,2,248.14,,,2,,248.14,,,1,124.07,,,,,,,,,,,,,,,,,1,124.07,,,,
,,,,60~64,1,179.53,1,179.53,,,,,,,,,,,,2,359.07,,,,,1,,179.53,,,,,1,179.53,,,,,1,179.53,,,,,1,179.53,,,,,,,,
,,,,65~69,,,1,148.81,1,148.81,,,,,,,,,,3,446.43,1,148.81,,,,,,1,148.81,,,,,,,,,,,,,,,,,,,1,148.81,,,,
,,,,70~74,1,147.28,,,,,,,,,,,,,,1,147.28,,,1,147.28,4,,589.10,,,,,,,,,4,589.10,,,2,294.55,,,,,1,147.28,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,438.60,,,3,,657.89,,,,,,,1,219.30,,,,,,,,,2,438.60,,,1,219.30,,,,
,,,,80~84,,,,,,,1,418.41,,,,,,,,,,,,1,418.41,,,,,,,,,,,,1,418.41,1,418.41,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,1351.35,1,675.68,,,1,,675.68,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
