,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,1,781.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.78,,,,,,,,,,,,
,,,,30~34,,,,,,,1,71.53,,,,,,,,1,,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,68.21,,,,,,,1,,,,68.21,,,,,,,,,,,,,,,,,,,,,1,68.21,1,68.21,1,68.21,,,,,,,,
,,,,50~54,,,2,160.77,,,,,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,218.34,,,1,109.17,,,,,,,,,,,1,,109.17,,,,,,,,,,,1,109.17,,,,,,,,,,,,,,,,
,,,,60~64,,,1,210.97,,,,,,,,,,,,1,,210.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,218.82,,,,,,,,,,,,,,,,,,,,2,,437.64,1,,218.82,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,2,,564.97,,,,1,,282.49,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,418.41,,,,,,1,418.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,609.76,,,,,,,,,,,,,,,,,,,2,,1219.51,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,729.93,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,結直腸癌,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,68.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,66.62,1,66.62,1,66.62,,,,,,,,,,1,,66.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,228.66,,,,,,,2,152.44,,,,,,,,,,,,,,,1,,76.22,,,,,1,76.22,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,,96.15,4,,384.62,3,288.46,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,373.83,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,208.33,,,,,1,208.33,,,,,,,,,,,,,,1,,208.33,1,,208.33,,,,,,,1,208.33,,,,,,,,,,,,,,
,,,,70~74,1,270.27,,,,,,,,,1,,,,270.27,,,,1,,270.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,393.70,,,,,,,,,2,,,,787.40,,,,,,,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,2,1156.07,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,1,689.66,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,1,,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,82.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,70.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.81,,,,,,,1,64.81,,,,,,
,,,,35~39,,,1,76.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.05,,,,,,,,,,,,,,
,,,,40~44,1,65.83,3,197.50,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.83,1,65.83,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,63.53,,,1,,,,63.53,,,,,,,,,,,,,,,,,2,127.06,,,,,,,,,1,63.53,,,,,,
,,,,50~54,,,2,141.54,,,,,,,1,,,,70.77,,,,,,,,,,,,,,,1,70.77,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,261.78,,,,,,,,,,,,,,,,,,,,,1,,87.26,1,87.26,,,1,87.26,,,,,,,,,,,,,,,,
,,,,60~64,,,2,311.04,1,155.52,,,,,,,,,,1,,155.52,,,,,,,1,,155.52,,,,,3,466.56,,,1,155.52,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,,213.22,,,,,,1,213.22,1,213.22,,,,,1,213.22,,,,,,,,,,
,,,,70~74,,,2,511.51,,,,,,,,,,,,,,,,,,,,,,,,,,2,511.51,,,1,255.75,,,,,,,,,,,,,1,255.75
,,,,75~79,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,355.87,,,,,1,355.87,1,355.87,1,355.87,,,1,355.87,,
,,,,80~84,,,,,,,,,1,526.32,,,,,,,,,1,,526.32,,,,,,,,,,,,,,,1,526.32,1,526.32,,,1,526.32,,,,,,
,,,,85+,,,,,1,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,,,1,666.67,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
