,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,204.92,1,204.92,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,403.23,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,44.03,1,44.03,1,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.19,1,48.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,133.16,,,1,66.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,76.22,,,,,,,,,,,2,152.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,88.50,,,,,,,,1,88.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,93.98,,,1,93.98,1,93.98,,,1,,,,93.98,,,,,,,1,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,135.50,,,1,135.50,3,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,206.61,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,353.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,81.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,41.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.98,,,,,,,,,,,,,,,,
,,,,30~34,,,1,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,43.69,1,43.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,60.10,,,,,,,1,60.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.45,1,80.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,152.21,,,,,,,,,,,,,,,,,,,,,,,,1,76.10,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,88.26,,,,,,,,,2,,,,176.52,,,1,88.26,,,1,88.26,2,176.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,285.44,1,95.15,,,1,95.15,1,,,,95.15,1,95.15,,,,,3,285.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,123.76,,,,,,,,,,,,,,,,,,,,2,247.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,191.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,191.94,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,337.84,,,1,337.84,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.10,,,,,,,,
,,,,30~34,,,,,1,44.96,,,,,,,,,,,,1,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,173.31,,,,,,,,,,,,1,43.33,,,,,1,43.33,,,,,,,,,,,,,,,,,,,1,43.33,,,,,,,,
,,,,40~44,,,3,145.70,3,145.70,,,,,,,,,,,,,,,,,,,,1,48.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,115.34,2,115.34,,,,,,,,,,1,57.67,,,,,,,,,1,57.67,,,,,,,2,115.34,,,,,,,,,,,,,,
,,,,50~54,,,,,2,160.64,1,80.32,,,,,,,,,,,,1,80.32,,,1,80.32,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,76.10,,,1,76.10,,,1,,,,76.10,,,,,2,152.21,,,1,76.10,1,76.10,,,,,,,1,76.10,,,1,76.10,,,,,,,,,,,,
,,,,60~64,,,1,87.26,1,87.26,,,1,87.26,,,,,,1,87.26,,,,,,,2,174.52,1,87.26,1,87.26,,,,,,,,,,,,,,,1,87.26,,,,,,
,,,,65~69,,,,,1,95.88,1,95.88,,,,,,,,,,,,1,95.88,,,,,1,95.88,1,95.88,,,,,1,95.88,,,,,1,95.88,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,118.76,,,,,1,118.76,,,,,,,,,,,1,118.76,1,118.76,,,,,,,,,,
,,,,75~79,2,371.06,,,,,,,,,,,,,,,,,,,,,,,,,,1,185.53,1,185.53,,,1,185.53,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,40.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.17,1,48.17,,,,,1,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,163.76,,,1,54.59,,,,,,,,,,,,,,,,2,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,156.99,,,,,,,,,,,,,,1,78.49,,,,,,,,,,,,,,,1,78.49,,,,,,,,,,,,,,,,,,
,,,,55~59,1,75.64,1,75.64,,,1,75.64,,,,,,,,,,,,,,1,75.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,86.36,2,172.71,,,,,1,86.36,,,,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,94.70,,,,,,,1,94.70,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,114.68,2,229.36,,,,,1,114.68,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,175.13,,,,,,,,,1,,,,175.13,,,2,350.26,,,1,175.13,1,175.13,,,1,175.13,2,350.26,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,310.56,,,,,,,,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.47,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,45.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.19,1,46.19,,,,,,,,,,,,1,46.19,1,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,144.16,1,48.05,,,1,48.05,,,,,,,,,,,,1,48.05,,,,,,,1,48.05,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,264.97,3,158.98,,,1,52.99,,,,,,,,,,,,,,1,52.99,1,52.99,,,,,,,,,,,,,1,52.99,,,,,,,,,,,,
,,,,50~54,2,148.37,,,,,,,,,,,,,,,,3,222.55,2,148.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,232.92,,,,,,,,,,,,,,,,,,3,232.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,171.53,,,1,85.76,1,85.76,,,3,,,,257.29,,,,,,,,,,,,,,,,,,,1,85.76,,,,,,,,,,,,,,,,
,,,,65~69,1,94.70,3,284.09,,,,,1,94.70,,,,,,,,,,1,94.70,,,,,,,,,,,1,94.70,,,1,94.70,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,114.94,1,,,,114.94,,,1,114.94,2,229.89,,,,,1,114.94,1,114.94,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,166.39,2,332.78,,,,,1,166.39,1,,,,166.39,,,,,1,166.39,,,,,,,1,166.39,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,452.49,,,1,452.49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,56.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,56.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.88,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,49.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.90,,,,,,,,,,,,,,,,,,
,,,,35~39,2,95.47,2,95.47,,,,,,,1,,,,47.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,239.23,2,95.69,,,,,,,,,,,,,,1,47.85,,,,,,,,,1,47.85,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,51.95,1,51.95,,,,,,,,,,,,,,,,1,51.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,80.58,2,161.16,1,80.58,,,,,1,,,,80.58,,,2,161.16,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,168.92,,,,,,,,,1,,,,84.46,,,2,168.92,,,,,,,,,,,1,84.46,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,95.60,,,,,1,95.60,4,,,,382.41,,,,,1,95.60,,,,,1,95.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,108.58,1,,,,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,162.34,1,162.34,,,,,,,1,,,,162.34,,,,,,,,,,,,,1,162.34,2,324.68,,,1,162.34,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,287.36,,,1,287.36,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.25,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,47.33,,,,,,,1,47.33,,,,,,,,,1,47.33,,,,,,,,,,,,,,
,,,,35~39,,,,,1,49.55,,,,,,,,,,,,,,1,49.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,143.20,,,,,,,,,,,,,,1,47.73,,,,,,,,,,,,,,,,,,,,,1,47.73,,,,,,,,,,
,,,,45~49,,,3,155.84,1,51.95,1,51.95,1,51.95,,,,,,,,,,1,51.95,,,,,,,1,51.95,,,1,51.95,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,253.32,1,63.33,,,,,,,,,,1,63.33,,,1,63.33,,,1,63.33,,,,,1,63.33,1,63.33,,,,,1,63.33,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,84.39,1,84.39,,,1,84.39,,,,,,,,,,,,,1,84.39,,,,,,,,,1,84.39,,,,,,
,,,,60~64,,,1,81.37,,,,,1,81.37,2,,,,162.73,,,,,1,81.37,,,,,1,81.37,1,81.37,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,96.62,1,96.62,,,,,,,,,,,,,,1,96.62,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,107.64,1,107.64,,,,,,,,,,,,,,,,,,,,1,107.64,2,215.29,,,,,,,,,1,107.64,,,1,107.64,,,1,107.64,,,,
,,,,75~79,,,2,299.40,,,,,,,,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,1,149.70,,,,,,,,,,,,
,,,,80~84,,,,,1,257.73,,,,,,,,,,,,,,,,,,,,1,257.73,1,257.73,,,,,,,1,257.73,,,,,1,257.73,,,,,,,,
,,,,85+,1,406.50,,,,,,,,,,,,,,1,406.50,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.76,,,,,,,,,,,,,,
,,,,30~34,2,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.60,1,51.60,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,141.51,,,,,,,,,,,,,,,,,,,,,,,,1,47.17,,,,,,,,,,,1,47.17,,,,,,,,,,,,
,,,,45~49,4,209.31,,,1,52.33,1,52.33,,,,,,,,1,52.33,,,,,,,,,,,,,,,,,,,,,,,,,1,52.33,,,1,52.33,1,52.33,,
,,,,50~54,,,,,1,60.68,,,,,,,,,,,,,,,,,,,,,,1,60.68,,,,,,,,,1,60.68,1,60.68,,,,,,,,,,
,,,,55~59,1,84.60,,,,,,,,,,,,,,,,,,,,,,,,1,84.60,,,,,,,,,,,1,84.60,,,,,,,,,,,,
,,,,60~64,,,1,80.65,,,,,,,1,,,,80.65,,,,,2,161.29,,,,,,,,,,,1,80.65,,,,,,,,,,,1,80.65,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,93.98,,,,,,,,,,,,,2,187.97,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,107.64,1,107.64,1,107.64,1,107.64,,,,,,,,,,1,107.64,1,107.64,,,1,107.64,,,,,,,,,,,,,,,,,,,,,,,1,107.64
,,,,75~79,,,1,144.51,,,,,,,,,,,,1,144.51,,,2,289.02,,,,,1,144.51,,,,,,,1,144.51,,,1,144.51,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,512.82,,,,,,,,,,,,,,,,,1,256.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,42.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,52.99,,,,,,,,,1,,,,52.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.99,,,,,,
,,,,40~44,2,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.17,,,,,,,,,,,,,,,,,,
,,,,45~49,2,103.95,,,,,,,1,51.98,,,,,,,,1,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,57.60,,,,,,,,,,,,,,,,,,,,1,57.60,,,1,57.60,,,,,,,1,57.60,,,,,,,1,57.60,,,,,1,57.60,,
