,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,1,119.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,1,147.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,287.77,1,143.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,158.48,,,,,,,,1,,158.48,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,164.74,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,
,,,,55~59,1,198.81,,,,,,,,,1,,,,198.81,,,2,,397.61,2,397.61,,,,,,,1,198.81,,,1,198.81,,,,,,,,,,,,,,
,,,,60~64,,,,,1,158.23,,,,,,,,,,,,,,,,,1,158.23,1,158.23,1,158.23,,,,,1,158.23,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,3,403.23,,,1,134.41,,,,,1,134.41,1,134.41,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,152.44,1,152.44,,,,,,1,152.44,,,,,,1,152.44,1,152.44,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,202.02,,,,,,,,,,,,1,202.02,,,,1,202.02,,,,,,,,,,,,,1,202.02,1,202.02,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,3,967.74,1,322.58,2,645.16,,,1,322.58,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,606.06,1,606.06,,,,,,,,,,,1,606.06,1,606.06,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,1,161.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,139.08,,,,,,,,,,,,,,,,,,,1,139.08,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,146.41,,,,,,,,,,,,,,,,,,,1,146.41,,,,,,,,,1,146.41,1,146.41,,,,,,,,,,,,,,
,,,,50~54,2,319.49,,,,,,,,,,,,,,,,,,,1,159.74,,,,,,,1,159.74,,,,,,,,,,,,,,,,,,
,,,,55~59,1,183.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.48,,,,,,,,,1,,,,182.48,,,,,,,,1,182.48,,,3,547.45,,,1,182.48,,,,,1,182.48,,,,,,,,,,
,,,,65~69,,,1,137.36,,,1,137.36,,,,,,,,1,137.36,,,,,,1,137.36,,,,,,,1,137.36,,,1,137.36,,,,,,,,,,,,
,,,,70~74,,,,,,,1,149.03,1,149.03,,,,,,2,298.06,,,,1,149.03,1,149.03,1,149.03,1,149.03,,,,,,,1,149.03,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,179.86,,,,,,2,359.71,,,,,,2,359.71,,,,,,,,,,,1,179.86,2,359.71,1,179.86,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,330.03,,,,,,,,,,,2,660.07,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1104.97,,,,,,,,,,,,,,,,,,,,,1,552.49,,,1,552.49,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,
,,,,35~39,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,138.31,3,414.94,,,,,,,,,,,,,,,,,,,,,,,1,138.31,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,149.93,1,149.93,,,1,149.93,,,,,,,,,,1,,149.93,,,,,1,149.93,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,204.92,,,,,,,,,1,,,,204.92,,,1,,204.92,,,,,1,204.92,,,1,204.92,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,140.45,2,,,,280.90,,,,,,1,140.45,,,,,,,,,,,1,140.45,1,140.45,,,,,,,,,,,,
,,,,70~74,,,,,1,144.93,,,1,144.93,3,,,,434.78,,,1,,144.93,1,144.93,1,144.93,2,289.86,2,289.86,,,,,1,144.93,,,,,,,,,,,,,,
,,,,75~79,,,1,176.37,,,,,1,176.37,2,,,,352.73,1,176.37,1,,176.37,2,352.73,,,,,,,,,1,176.37,1,176.37,,,,,,,,,,,,,,
,,,,80~84,,,1,319.49,,,,,,,,,,,,,,,,,1,319.49,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他內分泌腺,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,225.73,,,,,,,,,,,,
,,,,20~24,,,,,,,1,143.47,1,143.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,140.45,,,,,,,,,,,,,,,,,,,,,1,140.45,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,153.37,2,306.75,,,,,,,,,,,,1,,153.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,165.02,,,,,,,,,,,,,,,,,,,1,165.02,,,,,,,1,165.02,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,206.19,,,1,206.19,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,151.98,1,151.98,,,,,,,,,,2,303.95,,,,1,151.98,,,,,,,,,,,2,303.95,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,140.65,,,,,,1,140.65,,,,2,281.29,1,140.65,,,,,1,140.65,,,1,140.65,,,2,281.29,,,,,,,,,,
,,,,75~79,,,,,,,,,1,179.86,1,,,,179.86,,,,,,1,179.86,3,539.57,,,,,1,179.86,,,1,179.86,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,442.48,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,2,283.29,,,,,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.99,,,,,,,,,,,,
,,,,50~54,2,308.64,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,196.85,,,,,,,1,,,,196.85,,,,,,2,393.70,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,155.76,,,,,,,,,,4,623.05,1,,155.76,1,155.76,1,155.76,1,155.76,1,155.76,2,311.53,,,1,155.76,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,144.72,1,,,,144.72,3,434.15,2,,289.44,1,144.72,,,,,,,1,144.72,1,144.72,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,179.53,,,,,,6,1077.20,,,,2,359.07,,,,,,,,,2,359.07,1,179.53,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,257.73,,,,,,2,515.46,,,,,,,,,,,,1,257.73,,,2,515.46,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,826.45,,,,,,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,主唾液腺,,,,,甲狀腺,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,2,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,144.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,133.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,149.70,,,,,,,,,1,149.70,,,,,,,,
,,,,55~59,1,161.81,,,,,,,,,,,,,,1,161.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,192.68,1,192.68,,,,,,,,,,,1,192.68,,,,,,,,,,
,,,,65~69,,,,,1,165.02,,,1,165.02,,,,,,,,1,,165.02,1,165.02,2,330.03,,,2,330.03,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,143.88,1,143.88,,,,,,,,,,,,,3,431.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,170.94,,,,,,,,,,1,170.94,,,1,170.94,1,170.94,,,1,170.94,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,250.00,,,,,,,1,250.00,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,377.36,1,377.36,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,145.56,,,,,,,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,135.14,,,,,1,135.14,,,,,,,,1,135.14,1,,135.14,,,,,,,1,135.14,,,1,135.14,,,,,,,,,,,,,,,,
,,,,50~54,1,149.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,149.25,1,149.25,,,,,,,,,,,,,,,,
,,,,55~59,2,319.49,1,159.74,,,,,1,159.74,1,,,,159.74,,,,,,,,,,1,159.74,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,182.15,,,1,182.15,,,,,,,,,,,,,,,,,1,182.15,,,,,1,182.15,,,,,,,,,,,,,,
,,,,65~69,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,144.72,,,,,,,2,289.44,1,,,,144.72,1,144.72,1,,144.72,,,1,144.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,343.64,,,,,,1,171.82,2,343.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,222.22,,,,,,,,1,,222.22,,,1,222.22,,,4,888.89,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,349.65,,,,,,,,,,,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
