,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,55.93,,,,,,,1,55.93,,,,,,1,,55.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,101.11,,,,,,,,,,,,,,,1,,50.56,,,,,,,,,,,,,,,1,50.56,,,,,,,,,,,,,,,,
,,,,40~44,1,57.90,1,57.90,,,,,,,1,,,,57.90,,,,1,,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,219.46,,,,,1,73.15,,,,,,,,,,,,,,,,,2,,146.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,228.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,184.50,,,,,,,,,,1,184.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,152.67,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,1,152.67,1,152.67,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,207.04,,,,,,,,,,,,,,,1,,207.04,1,,207.04,1,,207.04,1,207.04,,,,,,,1,207.04,1,207.04,1,207.04,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,266.67,1,,266.67,2,533.33,,,,,,,1,266.67,,,,,,,,,,,,,,,,
,,,,75~79,,,1,338.98,,,,,,,,,,,,,,,,,,,,,1,,338.98,1,338.98,,,,,,,1,338.98,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,105.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,165.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,71.99,1,71.99,,,,,,,,,,,,,,1,,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,196.66,,,,,,,1,,,,98.33,,,,1,,98.33,1,,98.33,,,,,,,,,,1,98.33,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,181.82,,,,,,,,,,,,,,
,,,,60~64,,,1,158.48,,,,,,,1,,,,158.48,1,,158.48,,,,,,,,,,,,1,158.48,1,158.48,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,191.57,,,,,,,,,,,,2,,383.14,1,,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,271.00,,,1,271.00,,,,,,,,,,,,,,,,,,,,,,,,1,271.00,,,3,813.01,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,333.33,,,1,333.33,1,333.33,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,1,1030.93,2,2061.86,,,,,1,1030.93,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.16,,,,,,,,,,,,,,,,,,
,,,,35~39,1,52.44,,,,,,,1,52.44,,,,,,,,,,,,,,,,,,,,,,1,52.44,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,111.48,,,,,,,,,,,,,,1,,55.74,,,,,,,,,,,,,,1,55.74,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,332.01,1,66.40,,,,,,,,,,,,,,,,,,,,,1,,66.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,172.71,,,,,,,,,,,,,,,,,,,1,,172.71,1,172.71,,,2,345.42,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,158.48,,,1,158.48,,,1,,,,158.48,1,,158.48,,,,,,,1,,158.48,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,364.96,,,,,,,,,,1,,182.48,,,,1,,182.48,,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,531.91,,,,,,,,,,,,1,265.96,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,313.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,,肝及肝內膽管,,,其它淋巴瘤,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.56,,,,,,,,,,
,,,,35~39,,,4,210.42,,,,,2,105.21,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.60,,,,,,,,,,,,,,,,
,,,,40~44,,,2,109.95,1,54.98,,,,,1,,,,54.98,,,,,,,1,,54.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,62.89,2,125.79,1,62.89,,,,,,,,,,,,,,,,,2,,125.79,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,85.32,3,255.97,2,170.65,,,,,,,,1,,85.32,,,,,,,,,,,,,,,,,,2,170.65,,,,,,,,,,,,,,,,
,,,,55~59,1,158.98,,,1,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,157.73,,,,,,,1,,,,157.73,,,,,,,,,,1,,157.73,,,,,1,157.73,1,157.73,1,157.73,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,1,,174.52,,,,,,,,,1,174.52,1,174.52,,,,,1,174.52,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,264.55,,,,2,,529.10,1,264.55,1,264.55,,,,,,,,,1,264.55,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,,598.80,,,,3,,898.20,,,,,,,,,1,299.40,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,529.10,1,,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,125.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.93,,,,,,,,,,,,,,,,,,
,,,,35~39,2,110.74,3,166.11,,,,,,,,,,,,,,,,,,,,,,,,1,55.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,162.78,,,1,54.26,,,1,54.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,362.54,,,,,,,,,,,,,,,,,,,,,,,1,,60.42,,,,,,,,,,,1,60.42,,,,,,,,,,,,,,
,,,,50~54,2,163.80,1,81.90,1,81.90,,,1,81.90,,,,,,,,,,,,,,,,,,,,,,,,1,81.90,,,1,81.90,,,,,,,,,,,,,,
,,,,55~59,1,133.33,,,,,,,,,,,,,,,,,,,,1,,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,168.35,,,,,,,,,1,,,,168.35,1,,168.35,2,,336.70,1,,168.35,1,,168.35,,,,,1,168.35,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,243.90,,,,,,,1,,243.90,,,1,243.90,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,302.11,2,,604.23,1,,302.11,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,476.19,1,476.19,,,,,,,,,,,,,,,,,,1,,476.19,1,,476.19,,,,,,,,,1,476.19,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,2,137.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,176.68,,,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.89,1,58.89,,,,,1,58.89,,,2,117.79,,,,,,
,,,,40~44,,,1,53.25,,,,,,,,,,,,,,,1,,53.25,1,,53.25,,,,1,53.25,1,53.25,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,120.63,,,1,60.31,,,,,,,,3,,180.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,225.06,,,,,,,,,,,,,,,,,,1,,75.02,2,,150.04,,,,,1,75.02,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,112.61,,,,,,,,,,,,,,,,,,,,,1,,112.61,,,,,,,,,3,337.84,1,112.61,,,,,1,112.61,1,112.61,,,,,,
,,,,60~64,,,,,,,,,1,188.68,,,,,,,,,,,,2,,377.36,1,,188.68,,,,,,,,,1,188.68,,,,,,,,,,,,,,,,
,,,,65~69,,,1,164.74,,,1,164.74,,,,,,,,1,,164.74,1,,164.74,,,,2,,329.49,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,227.79,,,,,,,,,,1,,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,1,322.58,,,2,645.16,,,,,1,322.58,1,322.58,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,450.45,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.49,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,72.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,218.58,2,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,113.31,,,1,56.66,,,1,,,,56.66,,,,1,,56.66,1,,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,218.18,,,1,72.73,,,,,,,,,,,1,,72.73,1,,72.73,1,,72.73,1,72.73,,,1,72.73,,,1,72.73,,,,,,,,,,,,,,,,
,,,,55~59,,,3,296.74,,,,,,,,,,,,,,,,,,,,,2,,197.82,,,,,1,98.91,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,183.15,,,,,,,,,,,,,,1,183.15,,,,,,,,,,,,,,
,,,,65~69,,,,,1,166.94,,,1,166.94,,,,,,1,,166.94,1,,166.94,,,,2,,333.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,409.84,,,,,1,204.92,,,,,,,,,,,,,,,,,,,,,,1,204.92,,,2,409.84,,,1,204.92,,,,,,,,,,,,
,,,,75~79,1,330.03,2,660.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,330.03,1,330.03,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,444.44,1,,444.44,,,,,,,,1,444.44,1,444.44,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,2,,1265.82,,,,,,,,,,,,,2,1265.82,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,73.42,,,,,,,,,,,,,,,,,,,,,,,1,73.42,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,74.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,64.52,,,,,,,,,,,,,,,,,,,,,1,,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,55.13,1,55.13,,,,,,,,,,,,,1,,55.13,,,,,,,1,55.13,,,,,,,,,,,1,55.13,,,,,,,,,,,,
,,,,45~49,1,56.69,1,56.69,,,,,1,56.69,,,,,,1,,56.69,,,,,,,,,,,,2,113.38,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,137.17,1,68.59,1,68.59,1,68.59,,,,,,,,,1,,68.59,2,,137.17,,,,,,,,,,1,68.59,,,,,1,68.59,,,1,68.59,,,,,,,,
,,,,55~59,,,,,1,91.07,1,91.07,,,,,,,,,,,1,,91.07,,,,,,,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,
,,,,60~64,1,176.99,2,353.98,,,,,1,176.99,,,,,,,,,,,,,,,,,,,,,,1,176.99,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,506.76,,,1,168.92,,,,,,,,,,,,,,1,,168.92,,,,,,1,168.92,,,1,168.92,,,,,,,,,,,1,168.92,,,,,,
,,,,70~74,,,1,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,193.42,1,193.42,,,,,,,,,,,,,,,,
,,,,75~79,,,1,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,301.20,2,602.41,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,438.60,,,,,,,,,,,,,,,1,438.60,,,2,877.19,1,438.60,,,,,,,,,,
,,,,85+,,,1,588.24,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他女性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,74.29,2,,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,72.67,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,135.14,,,1,67.57,1,67.57,,,,,,,,,,,1,,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,166.11,,,2,110.74,,,,,,,,,,1,,55.37,,,,,,,1,,55.37,,,,,,,,,,,1,55.37,,,,,,,,,,,,,,
,,,,45~49,5,279.96,,,,,,,,,,,,,,,,,,,,,,,1,,55.99,,,,,,,2,111.98,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.02,1,64.02,,,,,,,,,,,,,,,1,,64.02,,,,1,,64.02,,,,,,,,,1,64.02,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.58,1,86.58,,,,,,,1,86.58,,,,,,,,,,,,
,,,,60~64,1,160.00,,,,,,,,,,,,,,,,,1,,160.00,,,,,,,,,1,160.00,,,1,160.00,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,167.50,,,,,,,,1,,167.50,3,,502.51,1,,167.50,1,,167.50,,,,,,,1,167.50,,,1,167.50,,,,,,,,,,,,,,
,,,,70~74,1,191.20,,,1,191.20,,,,,,,,,,,,,,,,,,,1,,191.20,4,764.82,,,1,191.20,1,191.20,,,1,191.20,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,293.26,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,,403.23,,,,,1,403.23,,,,,,,,,,,,,,,,,,,,
