,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,58.05,,,1,14.51,,,1,14.51,1,,,,14.51,,,,,,,,3,,43.54,2,29.02,1,14.51,1,14.51,,,,,1,14.51,1,14.51,,,1,14.51,3,43.54,,,,,,,,,1,14.51,,,1,14.51,,,,,,,,,,
,,,,50~54,4,80.97,,,,,,,1,20.24,,,,,,,,,,,,,6,,121.46,3,60.73,4,80.97,,,,,,,,,,,,,,,2,40.49,,,1,20.24,,,,,,,1,20.24,,,,,,,,,,,,
,,,,55~59,1,37.44,,,,,,,,,,,,,,,,1,,37.44,,,4,,149.76,,,2,74.88,1,37.44,,,2,74.88,,,,,,,,,1,37.44,,,1,37.44,,,,,,,1,37.44,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,,45.41,2,90.83,4,181.65,,,,,2,90.83,,,1,45.41,,,,,1,45.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,54.95,,,,,,,,,1,,,,54.95,1,54.95,,,,,,6,,329.67,,,5,274.73,1,54.95,1,54.95,1,54.95,1,54.95,1,54.95,,,1,54.95,1,54.95,,,,,,,,,,,4,219.78,1,54.95,,,1,54.95,,,,,,
,,,,70~74,,,,,2,58.26,,,,,1,,,,29.13,,,,,,1,29.13,6,,174.77,4,116.52,17,495.19,3,87.39,,,5,145.65,1,29.13,2,58.26,2,58.26,,,6,174.77,,,,,3,87.39,,,,,3,87.39,,,1,29.13,5,145.65,,,,,,
,,,,75~79,,,1,42.11,2,84.21,1,42.11,1,42.11,1,,,,42.11,2,84.21,,,,,,6,,252.63,2,84.21,6,252.63,,,,,4,168.42,1,42.11,,,,,,,3,126.32,,,,,,,,,,,1,42.11,,,,,8,336.84,,,,,,
,,,,80~84,1,119.47,,,,,,,,,,,,,,3,358.42,,,,,,,,,,,4,477.90,1,119.47,,,1,119.47,1,119.47,1,119.47,,,2,238.95,,,,,,,,,,,,,,,,,,,2,238.95,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,271.00,4,1084.01,1,271.00,,,,,2,542.01,,,,,,,,,1,271.00,,,,,,,,,,,2,542.01,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,10.76,,,1,,,,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.76,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.72,,,1,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.54,,,1,12.54,,,,,1,,,,12.54,1,12.54,,,,,,,,,,,,,,,,,,,,,1,12.54,,,,,,,,,,,1,12.54,,,,,,,,,,,,,,,,,,
,,,,35~39,1,12.67,1,12.67,,,1,12.67,,,2,,,,25.34,,,1,,12.67,,,1,,12.67,,,,,,,,,,,,,,,,,,,1,12.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,12.48,,,,,,,,,4,,,,49.93,,,,,,,,,,,2,24.97,,,,,,,,,,,,,,,,,,,,,,,4,49.93,,,,,,,,,,,,,,,,,,
,,,,45~49,2,28.10,,,,,1,14.05,,,3,,,,42.15,,,,,,,,,,,1,14.05,1,14.05,1,14.05,,,1,14.05,,,,,,,,,,,,,1,14.05,2,28.10,,,,,,,,,,,,,,,,,,
,,,,50~54,11,202.99,2,36.91,,,,,1,18.45,3,,,,55.36,,,2,,36.91,3,55.36,2,,36.91,,,,,,,,,,,1,18.45,2,36.91,,,,,1,18.45,,,,,4,73.81,1,18.45,1,18.45,,,,,,,,,,,,,,
,,,,55~59,3,102.60,,,,,,,,,8,,,,273.60,,,1,,34.20,2,68.40,,,,,,1,34.20,1,34.20,,,,,1,34.20,1,34.20,,,,,,,,,1,34.20,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,44.35,1,44.35,1,44.35,1,44.35,,,5,,,,221.73,,,1,,44.35,1,44.35,2,,88.69,,,1,44.35,1,44.35,,,,,,,,,,,,,,,,,,,,,2,88.69,,,,,,,,,,,,,,,,
,,,,65~69,,,1,58.17,,,1,58.17,1,58.17,8,,,,465.39,,,1,,58.17,2,116.35,,,,,,,,,,,,2,116.35,,,3,174.52,,,,,,,1,58.17,1,58.17,,,,,1,58.17,,,,,,,,,,,,,,
,,,,70~74,,,1,32.97,1,32.97,,,,,6,,,,197.82,,,5,,164.85,16,527.53,1,,32.97,4,131.88,,,3,98.91,,,,,,,4,131.88,,,3,98.91,,,,,2,65.94,,,,,3,98.91,,,,,,,,,,,,,,
,,,,75~79,2,74.57,2,74.57,,,2,74.57,2,74.57,3,,,,111.86,,,3,,111.86,14,522.00,3,,111.86,3,111.86,1,37.29,1,37.29,1,37.29,2,74.57,2,74.57,4,149.14,,,1,37.29,,,,,2,74.57,,,,,4,149.14,,,,,,,,,,,,,,
,,,,80~84,1,106.27,,,,,,,,,1,,,,106.27,,,,,,3,318.81,1,,106.27,2,212.54,1,106.27,,,,,,,,,3,318.81,1,106.27,1,106.27,,,,,2,212.54,,,1,106.27,1,106.27,,,,,,,,,,,,,,
,,,,85+,,,1,239.23,,,,,,,,,,,,,,,,,1,239.23,,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,239.23,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.39,,,,,,,,,1,16.39,,,,,,,,,,,,,1,16.39,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,50.80,,,,,,,1,12.70,,,,,,1,12.70,,,,,,,,,1,12.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.70,,,,,,,,
,,,,40~44,2,24.75,,,,,,,,,,,,,,,,4,,49.49,,,1,,12.37,2,24.75,,,1,12.37,,,1,12.37,,,,,,,,,,,,,,,,,,,,,,,1,12.37,1,12.37,,,,,,,,
,,,,45~49,5,69.30,,,,,,,,,,,,,,,,2,,27.72,,,,,,3,41.58,2,27.72,,,,,2,27.72,,,,,,,,,,,,,1,13.86,,,1,13.86,,,,,,,3,41.58,,,,,,,,
,,,,50~54,3,51.71,,,,,,,,,,,,,,,,4,,68.94,,,1,,17.24,4,68.94,1,17.24,,,3,51.71,,,,,,,,,,,,,2,34.47,,,1,17.24,,,,,,,1,17.24,1,17.24,,,,,,,,
,,,,55~59,2,62.36,,,,,,,,,,,,,,,,5,,155.91,,,,,,3,93.55,,,,,,,,,1,31.18,,,,,,,,,1,31.18,,,,,,,1,31.18,,,,,,,,,,,,,,
,,,,60~64,3,125.26,,,,,,,,,,,,,,,,3,,125.26,,,,,,2,83.51,,,,,,,,,,,,,,,,,,,2,83.51,,,,,,,,,,,,,2,83.51,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,7,,427.09,,,1,,61.01,1,61.01,,,,,3,183.04,,,1,61.01,,,,,,,,,1,61.01,,,1,61.01,,,,,,,,,,,1,61.01,1,61.01,,,,
,,,,70~74,1,41.27,,,1,41.27,1,41.27,,,1,,,,41.27,,,6,,247.63,2,82.54,4,,165.08,6,247.63,,,,,3,123.81,1,41.27,2,82.54,,,,,,,,,8,330.17,,,,,,,,,,,2,82.54,,,,,10,412.71,,,,
,,,,75~79,,,,,,,,,,,2,,,,72.20,3,108.30,4,,144.40,,,5,,180.51,8,288.81,,,,,1,36.10,,,,,,,,,1,36.10,,,6,216.61,1,36.10,,,,,,,1,36.10,2,72.20,,,,,2,72.20,,,,
,,,,80~84,,,1,102.77,2,205.55,,,1,102.77,1,,,,102.77,,,2,,205.55,,,1,,102.77,5,513.87,,,,,2,205.55,1,102.77,,,,,,,,,1,102.77,2,205.55,,,,,,,,,,,1,102.77,,,1,102.77,2,205.55,,,,
,,,,85+,,,,,,,,,,,,,,,,1,223.21,3,,669.64,1,223.21,,,,2,446.43,1,223.21,,,1,223.21,,,,,,,,,1,223.21,,,2,446.43,,,,,,,,,,,,,,,,,1,223.21,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,2,36.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,12.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.82,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.92,,,,,1,10.92,,,,,,,,,,,,,,,,
,,,,30~34,1,12.71,,,,,,,,,,,,,,1,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.71,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,25.29,,,,1,12.65,,,,,,,,,,1,12.65,,,,,1,12.65,,,,,1,12.65,,,,,,,,,,,,,1,12.65,,,,,,,,,,
,,,,40~44,4,49.78,,,,,,,,,,,,,,4,49.78,,,,,,1,,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.44,,,,,,,,,,
,,,,45~49,7,95.55,,,1,13.65,,,,,,,,,,2,27.30,,,,,,,,,2,27.30,,,,,,,,,,,,,,,,,3,40.95,,,,,,,,,,,,,4,54.60,,,2,27.30,,,,,,
,,,,50~54,2,32.41,,,,,1,16.20,,,,,,,,5,81.02,,,,,,1,,16.20,2,32.41,,,2,32.41,,,1,16.20,,,,,,,1,16.20,4,64.82,,,,,,,,,1,16.20,,,1,16.20,1,16.20,,,,,,,,
,,,,55~59,3,82.33,,,,,,,,,,,,,,2,54.88,,,,,,1,,27.44,4,109.77,,,3,82.33,1,27.44,,,,,,,,,,,,,,,1,27.44,,,,,1,27.44,,,1,27.44,,,,,,,,,,
,,,,60~64,2,85.43,1,42.72,,,,,1,42.72,1,,,,42.72,4,170.87,,,,,,2,,85.43,3,128.15,,,2,85.43,,,2,85.43,,,,,1,42.72,,,3,128.15,,,,,,,,,,,,,2,85.43,,,2,85.43,,,,,,
,,,,65~69,1,56.15,2,112.30,,,,,1,56.15,,,,,,3,168.44,,,,,,2,,112.30,4,224.59,1,56.15,1,56.15,1,56.15,,,,,,,,,,,,,,,,,,,,,,,,,1,56.15,1,56.15,3,168.44,,,,,,
,,,,70~74,2,105.60,,,,,,,1,52.80,,,,,,3,158.39,,,,,,3,,158.39,5,263.99,1,52.80,3,158.39,1,52.80,,,1,52.80,,,,,,,6,316.79,,,,,1,52.80,,,,,,,,,1,52.80,6,316.79,,,,,,
,,,,75~79,,,,,,,1,36.21,1,36.21,,,,,,9,325.85,,,,,,2,,72.41,12,434.47,3,108.62,4,144.82,1,36.21,,,,,,,,,,,5,181.03,,,,,,,,,,,2,72.41,1,36.21,,,8,289.65,,,,,,
,,,,80~84,,,,,,,2,176.68,,,,,,,,1,88.34,,,,,,2,,176.68,9,795.05,,,2,176.68,,,,,,,,,,,,,,,,,,,,,,,,,1,88.34,,,,,3,265.02,,,,,,
,,,,85+,,,,,,,,,1,214.13,,,,,,1,214.13,,,,,,1,,214.13,1,214.13,,,1,214.13,,,,,,,,,,,,,,,,,,,,,,,,,1,214.13,,,,,1,214.13,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.56,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.68,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.67,,,,,,,,,,,,
,,,,30~34,1,12.17,,,,,,,,,,,,,,,,1,,12.17,,,,,,,,,,,,,,,,,,,,,,,,1,12.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,25.03,,,,,,,,,,,,,,2,25.03,,,,,,,,,1,12.51,,,,,,,,,,,,,,,,,1,12.51,,,,,,,1,12.51,,,,,,,,,,,,,,,,
,,,,40~44,4,49.87,,,,,,,,,,,,,,2,24.93,,,,2,24.93,2,,24.93,1,12.47,,,2,24.93,,,,,,,,,,,,,,,,,,,1,12.47,4,49.87,,,1,12.47,,,,,,,,,,,,
,,,,45~49,4,53.38,,,,,,,1,13.35,,,,,,6,80.07,,,,,,2,,26.69,,,1,13.35,3,40.04,,,1,13.35,,,,,1,13.35,,,,,,,,,,,1,13.35,,,,,,,,,,,,,,,,
,,,,50~54,5,77.45,,,,,,,,,1,,,,15.49,3,46.47,,,,2,30.98,8,,123.92,,,4,61.96,,,,,,,1,15.49,,,,,,,1,15.49,1,15.49,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,48.63,,,,,,,,,1,,,,24.31,10,243.13,,,,4,97.25,,,,2,48.63,1,24.31,3,72.94,,,,,,,,,2,48.63,,,,,,,1,24.31,2,48.63,1,24.31,,,,,,,,,,,,,,,,
,,,,60~64,3,126.80,,,2,84.53,1,42.27,,,,,,,,12,507.19,,,,3,126.80,2,,84.53,1,42.27,,,,,2,84.53,,,,,,,4,169.06,,,,,,,,,,,2,84.53,1,42.27,1,42.27,,,,,,,,,,,,
,,,,65~69,2,104.11,1,52.06,2,104.11,,,1,52.06,,,,,,3,156.17,,,,2,104.11,4,,208.22,,,1,52.06,1,52.06,,,,,,,1,52.06,2,104.11,,,1,52.06,,,,,,,,,,,6,312.34,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,123.38,,,,,,3,185.07,1,,61.69,6,370.14,5,,308.45,2,123.38,3,185.07,,,1,61.69,,,,,,,5,308.45,1,61.69,,,,,,,1,61.69,1,61.69,,,2,123.38,,,,,,,,,,,,
,,,,75~79,1,36.59,,,3,109.77,,,3,109.77,1,,,,36.59,6,219.54,,,,2,73.18,10,,365.90,2,73.18,8,292.72,2,73.18,1,36.59,,,1,36.59,1,36.59,3,109.77,,,2,73.18,,,,,2,73.18,,,,,7,256.13,,,,,,,,,,,,
,,,,80~84,,,,,1,77.46,,,,,1,,,,77.46,2,154.92,,,,2,154.92,6,,464.76,,,4,309.84,,,,,,,,,,,3,232.38,,,,,1,77.46,,,,,1,77.46,,,2,154.92,,,,,,,,,,,,
,,,,85+,1,194.55,,,1,194.55,,,2,389.11,,,,,,3,583.66,,,,1,194.55,,,,,,2,389.11,,,,,,,,,,,4,778.21,1,194.55,,,,,,,1,194.55,,,,,1,194.55,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,2,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,11.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23.94,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,10.23,,,,,,,,,,,,,,,,,,,1,10.23,,,,,,,,,,,,,1,10.23,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,35.63,,,,,,,,,,,,,,,,,,,1,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.88,,,,,,,,,,,,,,,,
,,,,35~39,1,12.39,,,,,1,12.39,,,1,,,,12.39,,,,,,,,1,,12.39,,,,,1,12.39,,,,,,,,,,,,,,,,,1,12.39,,,1,12.39,1,12.39,,,,,,,,,,,,,,
,,,,40~44,2,25.35,,,,,,,1,12.67,1,,,,12.67,,,,,,1,12.67,,,,,,1,12.67,2,25.35,,,,,,,1,12.67,1,12.67,,,,,,,,,,,,,4,50.69,,,,,,,,,,,,,,
,,,,45~49,5,64.42,,,1,12.88,1,12.88,,,1,,,,12.88,,,,,,2,25.77,1,,12.88,2,25.77,,,,,,,1,12.88,,,,,2,25.77,1,12.88,,,2,25.77,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,91.17,,,,,1,15.20,1,15.20,2,,,,30.39,,,,,,,,2,,30.39,2,30.39,,,1,15.20,,,,,1,15.20,2,30.39,1,15.20,,,,,,,,,,,1,15.20,2,30.39,,,,,,,,,,,,,,
,,,,55~59,2,42.78,,,,,1,21.39,1,21.39,9,,,,192.51,,,,,,,,7,,149.73,,,2,42.78,2,42.78,,,,,,,1,21.39,2,42.78,,,1,21.39,2,42.78,,,,,,,1,21.39,,,,,,,,,,,,,,
,,,,60~64,1,40.55,,,,,,,2,81.10,5,,,,202.76,,,1,,40.55,4,162.21,4,,162.21,1,40.55,3,121.65,,,,,,,,,,,5,202.76,,,,,,,,,,,1,40.55,,,,,,,1,40.55,,,,,,,,
,,,,65~69,2,100.45,,,,,1,50.23,,,6,,,,301.36,,,,,,7,351.58,5,,251.13,,,,,,,,,,,,,,,,,,,,,,,,,2,100.45,1,50.23,,,,,,,2,100.45,,,,,,,,
