,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,124.69,,,,,1,124.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,116.55,1,116.55,,,,,,,,,,,,,,,1,116.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,116.41,,,,,,,,,1,,,,116.41,2,,232.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,262.47,1,131.23,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,147.71,1,147.71,,,,,,,1,,,,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,242.13,,,1,242.13,1,,,,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,619.83,1,,206.61,,,,,,,,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,215.52,,,,,,,1,215.52,7,,,,1508.62,,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,709.22,1,,236.41,,,1,,236.41,,,,,2,472.81,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,495.05,,,1,495.05,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,847.46,1,,847.46,1,847.46,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,1,126.42,,,,,,,2,252.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,120.34,,,1,120.34,,,,,,,,,,,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,112.74,,,1,112.74,,,,,,,,,,,,,1,112.74,1,,112.74,,,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,269.18,1,134.59,1,134.59,,,1,134.59,1,,,,134.59,,,,,,,,,1,134.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,233.10,,,1,233.10,,,,,2,,,,466.20,,,,,,,,,1,233.10,,,,,1,233.10,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,444.44,1,,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,208.77,,,5,,,,1043.84,,,,,,,,,,,,,,,,,1,208.77,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,485.44,1,,242.72,,,2,485.44,,,,,1,242.72,1,242.72,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,746.27,,,,,,,,,1,,,,746.27,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,113.51,,,,,,,,,,,,,,,,,,1,113.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,117.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,359.71,,,,,,,,,,,,,,,,,,,1,,119.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,261.44,,,,,,,,,1,,,,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,137.55,,,,,,,,,,,,,,1,,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,214.59,,,,,,,,,,,1,,214.59,1,214.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,217.86,,,,,,,,,,,,,,5,,1089.32,1,217.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,216.92,,,,,,,,,,,,6,,1301.52,1,216.92,,,,,,3,650.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,234.19,,,1,234.19,,,,,,2,,468.38,1,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,833.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,137.36,,,1,137.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.17,1,109.17,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,125.16,,,1,125.16,1,125.16,,,,,,,,,,,,,,,,1,125.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,136.99,,,,,,,,,,,,,,,,,,,,,,1,136.99,,,,,,,1,136.99,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,188.68,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,224.22,,,,,1,224.22,,,,,,,,1,,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,230.95,,,,,,,1,230.95,,,,,,6,,1385.68,,,1,,230.95,1,230.95,,,,,1,230.95,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,239.23,,,,,,,,3,,717.70,,,,,,1,239.23,1,239.23,1,239.23,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,371.75,,,,,,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,609.76,,,,,,,,,,,,1,,609.76,,,,,,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.27,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,129.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,114.42,,,,,,,,,1,114.42,,,,,,,,,1,114.42,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,134.95,1,134.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.95,,
,,,,40~44,,,1,122.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.40,,,,,,
,,,,45~49,,,1,117.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.37
,,,,50~54,1,120.05,1,120.05,,,,,,,,,,,,,,,,,,,,1,120.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,263.50,,,1,131.75,,,1,,,,131.75,,,,,,,,,,,,,,,,,1,131.75,,,,,,,1,131.75,,,,,,,,,1,131.75
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,167.79,,,,,,,,,1,167.79,,
,,,,65~69,,,1,243.31,,,,,,,,,,,,,,,,,,,,,,1,243.31,,,,,1,243.31,,,1,243.31,,,,,,,,,1,243.31,,,,
,,,,70~74,,,,,,,,,1,242.72,,,,,,,,,,,,,,,,2,485.44,1,242.72,,,,,,,,,1,242.72,,,,,,,,,,,,
,,,,75~79,,,,,1,245.70,,,,,,,,,,,,,1,245.70,,,,,,1,245.70,,,,,2,491.40,,,,,,,1,245.70,,,1,245.70,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,333.33,1,333.33,,,,,,1,333.33,,,1,333.33,,,,,,,1,333.33,1,333.33,,,2,666.67,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,540.54,,,,,,,,,,,2,1081.08,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
