,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.95,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,82.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.78,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.46,,,,,,,,,,,,,,,,,,,,,,,,,1,42.46,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,38.87,,,,,,,,,,,,,,,,,,,,,1,47.53,,,,,,,,,,,,,,,,,1,43.92,,,,,,,,,,,,
,,,,35~39,1,43.14,,,,,,,,,,,,,,,,,,5,97.85,,,,,1,43.14,1,78.86,,,,,1,43.14,1,51.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.18,1,78.86,,,,,,
,,,,40~44,2,50.68,,,,,,,1,38.82,1,,,,78.62,,,,,1,45.39,,,,,,,1,93.63,1,45.39,1,57.37,1,57.37,1,78.62,,,,,,,1,93.63,1,45.39,,,1,38.82,,,,,,,1,57.37,,,,,,,,,,,,,,
,,,,45~49,7,133.79,,,,,,,,,,,,,,,,,,8,101.52,,,,,2,58.11,2,78.09,,,,,1,118.62,,,,,,,,,,,,,1,61.96,3,49.98,,,,,,,,,1,39.05,,,,,,,,,,,,
,,,,50~54,1,81.57,1,65.23,,,,,,,,,,,,2,163.13,,,3,89.87,,,,,,,1,172.71,1,81.57,,,2,105.04,1,65.23,,,,,,,,,,,,,1,87.18,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,166.67,,,,,,,,,,,,,,,,,,6,145.31,1,77.94,1,77.94,1,96.06,2,102.46,,,,,3,103.27,1,77.94,,,,,,,,,,,2,91.87,3,105.41,1,149.48,,,,,,,,,1,77.94,4,174.60,,,,,,,,
,,,,60~64,1,79.94,,,,,,,,,,,,,,2,104.88,,,12,244.10,,,,,1,87.11,2,142.55,,,,,4,113.86,1,79.94,,,2,83.37,,,,,,,,,,,,,,,,,,,,,,,2,174.22,,,1,87.11,,,,
,,,,65~69,1,101.94,,,1,93.37,,,,,1,,,,93.37,4,194.93,,,5,310.75,,,1,93.37,2,101.78,10,235.07,1,185.87,,,7,255.94,1,101.63,,,,,,,,,,,1,101.94,2,294.12,,,,,,,,,,,2,120.19,1,101.63,,,3,171.33,,,,
,,,,70~74,7,197.18,,,5,182.42,1,218.82,,,,,,,,2,146.52,1,122.10,6,274.60,,,,,3,143.88,12,338.03,,,,,7,197.18,4,175.13,,,,,,,,,,,3,235.11,3,173.61,,,,,,,,,1,122.10,,,,,1,179.86,5,229.89,,,,
,,,,75~79,2,232.56,,,1,227.79,,,2,221.73,,,,,,,,,,11,542.67,,,,,1,227.79,7,485.10,1,215.98,,,5,292.74,2,204.08,,,1,313.48,,,,,,,,,4,251.89,,,,,1,313.48,,,1,227.79,4,277.20,,,1,227.79,1,227.79,,,,
,,,,80~84,,,1,446.43,,,1,724.64,,,,,,,,,,,,5,1123.60,,,1,342.47,1,448.43,3,448.43,,,,,,,2,388.35,1,446.43,,,,,1,342.47,,,,,2,388.35,,,1,448.43,,,,,1,446.43,1,448.43,,,,,6,896.86,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,1047.12,,,,,1,1408.45,2,1169.59,,,,,3,1136.36,,,,,,,,,,,,,,,,,1,813.01,,,,,1,709.22,,,,,,,,,3,895.52,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,32.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.40,,,,,,,,,,,,,,,,,,,,,,,1,81.37,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,99.65,,,,,,,,,,,,,,2,43.82,,,,,,,,,,,,,,,,,,,,,1,78.74,,,,,,,,,,,1,39.11,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,50.61,,,,,,,,,,,,,,3,49.01,,,,,,,,,1,67.29,,,,,,,,,,,1,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,90.46,,,,,1,45.23,1,86.36,,,,,,8,121.90,,,,,,,,,2,41.79,1,38.83,,,,,,,,,1,86.36,,,,,,,1,38.83,,,5,170.36,1,38.83,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,70.03,,,,,,,2,47.87,,,,,,3,158.48,,,1,39.42,5,119.67,1,39.42,3,58.96,,,,,,,,,1,39.42,,,,,,,,,2,58.02,1,109.89,3,182.82,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,140.71,,,,,,,3,95.18,,,,,,7,185.73,,,2,63.45,2,155.04,,,1,77.52,,,1,72.36,,,1,77.52,1,77.52,,,,,,,1,56.50,,,1,56.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,138.99,,,1,94.52,,,1,81.63,,,,,,13,295.93,,,3,109.49,4,264.03,,,1,81.63,1,81.63,1,94.52,,,,,1,94.52,1,178.89,1,81.63,,,,,,,1,104.60,3,105.56,,,,,1,178.89,,,,,,,,,,,,,,,,
,,,,60~64,1,127.23,1,78.49,3,133.16,,,1,86.28,,,,,,13,263.37,,,3,123.30,12,243.11,,,4,113.41,1,78.49,1,160.51,2,172.56,,,1,78.49,2,156.99,,,1,86.28,2,82.20,,,3,126.69,2,88.77,2,88.77,1,78.49,4,126.82,,,,,,,,,,,,,,,,
,,,,65~69,3,196.08,,,,,,,6,225.14,,,,,,19,445.38,,,5,183.42,17,398.50,,,8,262.98,2,115.01,1,101.32,,,,,1,101.32,4,239.81,,,4,150.09,,,,,2,130.72,1,146.84,,,,,4,131.49,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,112.80,1,176.06,2,145.03,1,,,,122.40,9,325.62,,,5,158.33,19,526.75,1,118.62,12,332.69,1,122.40,,,,,,,,,5,227.69,,,1,118.62,1,176.06,,,1,118.62,,,,,1,222.72,8,253.32,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,167.22,,,2,443.46,,,,,,8,419.07,1,167.22,2,224.22,13,701.19,1,195.69,6,519.93,3,285.99,2,207.90,,,1,195.69,1,167.22,2,311.04,,,,,,,,,3,348.84,1,221.73,,,1,221.73,2,224.22,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,536.19,,,2,428.27,,,,,,5,544.07,,,1,617.28,5,759.88,1,617.28,3,476.95,,,1,344.83,,,,,,,,,,,1,344.83,,,1,432.90,2,383.88,,,,,1,344.83,3,642.40,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,694.44,1,1470.59,3,940.44,,,,,,2,2941.18,,,,,5,1079.91,,,3,847.46,,,,,,,,,,,1,917.43,,,,,,,,,2,699.30,,,,,,,2,995.02,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,91.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,36.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.17,,,,,,,,,,,,,,
,,,,20~24,,,1,41.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.17,,,1,46.13,,,,,,,,,,,,,,,,
,,,,30~34,1,81.43,,,,,,,,,,,,,,,,,,2,45.39,1,40.08,,,,,1,45.50,1,40.08,,,,,1,64.06,,,,,,,,,,,,,1,64.06,,,,,,,,,,,1,81.43,,,,,,,,,,
,,,,35~39,2,51.98,1,66.09,,,,,1,66.09,,,,,,,,,,3,72.71,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,91.07,,,,,,,,,,
,,,,40~44,3,48.42,1,44.31,,,,,,,,,,,,,,,,3,62.14,,,,,,,1,44.31,2,88.61,,,,,1,44.31,3,48.42,,,,,,,,,,,,,1,73.10,,,,,1,54.73,1,38.90,1,38.90,,,,,,,,,,
,,,,45~49,6,111.32,,,1,39.02,,,,,1,,,,90.74,,,,,6,111.32,,,,,,,,,1,90.74,,,,,2,54.57,2,57.52,,,,,1,62.19,,,1,52.27,,,,,1,39.02,,,,,,,1,39.02,,,,,1,39.02,,,,
,,,,50~54,2,103.41,,,,,,,1,51.71,1,,,,65.15,,,,,7,169.49,,,,,,,1,70.67,,,2,57.65,1,70.67,2,59.72,3,136.61,,,,,,,,,,,1,51.71,,,,,,,,,,,,,,,,,1,70.67,,,,
,,,,55~59,3,94.94,,,,,1,82.78,,,1,,,,107.99,,,,,4,204.92,,,,,1,82.78,2,102.46,2,89.53,,,,,3,94.94,3,248.34,,,,,,,,,4,107.67,,,,,,,,,,,,,2,113.44,,,,,,,,,,
,,,,60~64,2,104.28,1,89.13,2,105.43,,,,,2,,,,107.93,,,1,129.03,13,304.74,,,,,,,7,200.52,9,183.94,,,,,4,134.45,,,4,181.82,,,,,,,2,82.88,,,2,117.30,,,,,,,1,92.76,3,126.64,1,77.46,,,,,,,,
,,,,65~69,1,181.49,,,1,181.49,,,1,94.79,4,,,,129.03,,,,,8,184.20,,,,,,,6,164.34,13,392.87,,,,,8,210.97,3,131.75,1,98.91,,,,,,,1,96.71,,,1,94.79,2,126.18,,,,,1,98.91,1,98.91,1,181.49,,,6,217.55,,,,
,,,,70~74,,,,,3,222.55,,,1,108.46,3,,,,359.28,,,,,12,379.39,,,1,108.46,1,119.76,6,217.86,13,362.22,,,,,4,171.31,2,158.60,,,,,1,120.77,2,120.26,8,265.69,1,120.77,1,108.46,,,,,1,119.76,7,262.47,1,108.46,,,2,142.25,11,306.49,,,,
,,,,75~79,,,,,1,157.98,,,,,1,,,,336.70,,,,,4,345.13,,,,,,,1,157.98,11,569.95,1,157.98,,,11,480.14,,,2,259.40,,,1,336.70,,,2,315.96,,,,,,,,,,,2,315.96,,,,,1,190.11,7,305.54,,,,
,,,,80~84,1,389.11,,,1,325.73,,,,,,,,,,,,,,2,651.47,,,1,446.43,,,,,9,803.57,1,325.73,,,4,576.37,1,591.72,,,,,,,,,3,638.30,,,,,,,,,,,,,,,1,389.11,,,4,719.42,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,800.00,,,,,1,645.16,,,2,904.98,1,1250.00,,,5,2127.66,,,,,,,,,,,,,,,,,,,,,,,2,1242.24,,,,,,,3,1395.35,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.06,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,27.37,,,1,86.73,,,,,,,,,,,,,1,86.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.19,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.95,,,,,,,,,,
,,,,25~29,,,,,,,,,1,47.92,,,,,,,,,,2,41.62,,,,,,,,,,,,,1,46.43,,,,,,,,,,,,,,,,,1,47.92,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,46.26,,,,,,,,,1,,,,85.76,,,,,,,,,,,1,53.91,,,,,1,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.45,,,,,,
,,,,35~39,2,49.15,,,,,,,,,1,,,,68.07,,,,,4,110.10,,,,,,,,,2,59.83,,,,,,,,,1,68.07,,,,,,,,,,,,,,,,,,,,,1,38.46,,,2,49.53,,,,,,
,,,,40~44,2,75.27,,,1,37.64,,,,,1,,,,83.47,,,,,5,150.69,,,,,,,,,,,2,44.17,,,,,1,53.45,3,61.30,1,69.11,,,,,,,,,,,,,,,,,,,,,1,83.47,1,69.11,,,,,,
,,,,45~49,5,68.73,,,1,39.56,,,,,,,,,,,,,,4,155.82,,,,,,,,,1,62.46,2,54.59,2,55.39,,,2,57.24,3,109.61,,,,,1,49.75,,,1,103.52,,,1,62.46,,,,,,,,,3,52.87,1,88.03,,,,,,
,,,,50~54,5,94.25,,,2,86.21,,,1,61.54,,,,,,1,46.04,,,6,97.04,,,,,,,,,2,90.79,2,92.08,,,,,2,65.57,,,3,65.82,,,,,,,,,1,61.54,,,,,,,,,1,46.04,1,143.88,1,46.04,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,8,464.04,,,,,,,,,1,112.49,2,137.36,1,176.37,,,1,83.68,,,1,112.49,,,,,,,,,,,1,112.49,,,1,189.04,,,1,83.68,,,1,95.51,,,,,1,83.68
,,,,60~64,6,200.80,,,2,105.26,1,89.21,,,,,,,,2,84.07,,,8,225.80,,,,,,,,,3,102.25,7,186.87,,,,,4,133.87,4,114.29,,,,,,,1,77.46,1,77.46,7,248.40,,,,,,,,,,,5,177.43,2,117.86,1,164.20,,,1,77.46
,,,,65~69,2,122.25,,,,,1,140.25,,,,,,,,3,174.72,,,17,387.33,,,,,,,,,6,136.71,12,326.44,1,99.60,,,7,254.27,1,99.60,,,2,125.71,,,2,185.01,2,199.20,4,142.96,,,1,92.51,,,,,1,96.53,1,99.60,2,128.29,1,180.18,,,4,128.16
,,,,70~74,3,153.45,,,1,121.21,,,1,121.21,3,,,,168.35,2,112.99,,,9,295.96,,,,,,,1,173.61,4,314.71,7,296.86,1,105.82,,,10,314.17,2,142.76,2,141.54,,,,,,,1,121.21,3,115.07,,,2,131.49,2,145.03,,,,,3,236.03,2,242.42,,,2,141.54,8,287.77
,,,,75~79,,,1,151.52,2,282.49,,,,,2,,,,205.13,2,237.25,,,5,258.40,,,,,,,2,303.03,2,163.00,10,406.01,1,176.37,,,13,527.81,1,151.52,3,170.94,,,,,,,1,189.39,4,326.00,,,,,,,,,,,1,151.52,1,317.46,,,,,6,316.46
,,,,80~84,1,413.22,,,2,389.86,,,,,,,,,,,,,,3,374.06,,,1,529.10,,,,,1,413.22,7,577.56,,,,,5,800.00,1,529.10,,,,,,,,,1,373.13,3,584.80,,,,,,,,,,,1,289.86,,,,,1,413.22,6,692.04
,,,,85+,,,,,,,,,,,,,,,,,,,,5,1474.93,,,,,,,,,1,617.28,5,1098.90,,,,,1,666.67,2,840.34,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,817.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,65.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.81,,,,,,,1,41.81,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,36.10,,,,,,1,36.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.77,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,85.32,,,,,,,,,,,,,,,,2,141.94,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,,1,48.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,53.28,,,1,68.07,,,1,46.58,,,1,53.28,,,,,,,,,,,,,1,38.34,,,,,,,,,1,38.34,2,49.70,,,,,,,,,,,,,,,,
,,,,40~44,6,82.49,,,,,,,,,1,,,,44.94,,,6,96.84,,,1,36.60,1,36.60,,,,,1,54.59,2,54.11,,,,,,,,,,,1,67.98,,,,,1,44.94,,,,,1,54.59,,,,,,,,,,,,,,,,
,,,,45~49,2,47.59,,,,,,,1,47.89,1,,,,47.89,,,3,63.03,,,1,97.56,2,60.92,2,43.22,,,2,53.32,7,82.25,,,1,39.37,1,39.37,2,195.12,,,4,83.75,,,,,,,,,1,47.89,3,143.68,,,,,,,,,,,,,,,,
,,,,50~54,4,239.38,,,1,59.14,,,3,98.62,,,,,,,,10,203.09,,,,,7,111.20,,,1,64.02,3,60.93,2,86.88,,,,,,,,,2,270.27,,,,,,,1,64.02,1,43.44,2,86.88,2,50.09,,,1,107.41,,,,,,,,,,,,
,,,,55~59,,,,,1,76.98,,,3,134.17,,,,,,,,8,240.02,,,3,573.61,5,169.20,,,,,2,84.00,1,106.72,1,76.98,,,,,,,1,76.98,,,,,,,1,92.42,,,,,2,120.77,,,1,76.98,,,,,,,,,,,,
,,,,60~64,4,117.03,,,1,146.84,1,88.03,1,95.88,4,,,,139.86,,,5,181.36,,,4,130.89,6,146.38,1,88.03,,,2,110.07,2,116.01,1,146.84,,,1,88.03,,,,,3,126.32,1,95.88,2,91.79,,,,,2,91.79,1,173.01,1,80.71,,,2,84.21,,,,,,,,,,
,,,,65~69,4,152.50,1,175.13,1,95.97,1,99.01,1,99.01,2,,,,191.94,,,17,380.48,1,95.97,9,325.38,22,492.39,,,,,7,255.10,2,97.47,1,99.01,,,,,1,175.13,1,175.13,7,179.63,1,175.13,,,1,95.97,1,95.97,3,140.12,3,94.25,,,1,175.13,8,205.29,,,,,,,,,,
,,,,70~74,3,133.81,1,121.95,,,,,,,,,,,,,,15,413.56,,,9,334.82,29,799.56,2,155.04,,,4,181.41,1,121.95,3,115.25,,,,,,,1,121.95,7,251.53,,,1,118.48,1,173.01,,,1,106.50,2,157.98,,,2,112.17,9,295.18,,,,,,,,,,
,,,,75~79,,,1,166.11,,,,,2,288.18,4,,,,175.59,1,166.11,8,506.33,,,5,229.15,21,807.69,,,,,8,307.69,1,177.30,3,294.12,,,,,1,144.09,,,6,322.58,,,,,1,177.30,,,2,225.73,,,,,4,392.16,8,400.40,,,,,,,,,,
