,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,418.41,1,109.89,,,,,,,1,,,,109.89,1,109.89,,,1,109.89,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,139.08,,,,,1,139.08,,,,,,,,,,,,,,,,,,,,1,139.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,2,655.74,,,,,1,327.87,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,1,34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,38.55,,,,,,,,,,,,,,,,,,,,,,,1,38.55,,,,,,,,,,,,,,
,,,,30~34,,,1,36.55,,,,,,,,,,,,,,,,1,456.62,,,1,36.55,1,456.62,,,,,1,36.55,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,39.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.83,2,91.66,,,,,,,,,,,,,,,,,,1,45.83,2,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.89,,,,,,,,,,,,,,,,
,,,,50~54,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.13,,,,,,,,,,,,,1,83.13,,,,,,,,,,
,,,,55~59,,,1,97.09,1,462.96,,,,,,,,,,1,97.09,,,,,,,,,,,1,97.09,,,,,1,97.09,1,97.09,,,,,,,1,97.09,,,,,,,,
,,,,60~64,,,,,,,,,1,111.11,,,,,,,,,,,,1,111.11,,,,,1,111.11,1,111.11,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,127.23,,,,,,,,,,,,1,127.23,1,127.23,,,2,254.45,,,,,,,,,,,,,,,,,,,1,127.23,,,1,127.23,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,1,181.82,,,,,,,,,,,,,,,,,1,181.82,,,,,,
,,,,75~79,,,1,1250.00,,,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,,,
,,,,85+,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,淋巴結,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,37.17,,,,,,,,,,,,,,1,37.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,33.94,,,1,33.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,42.46,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,67.66,,,,,,,,,,,,,,,,,,,,1,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,561.80,,,1,82.78,,,,,1,,,,82.78,,,,,,,,,1,82.78,,,,,1,82.78,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,222.47,,,3,261.78,1,111.23,,,2,222.47,1,111.23,,,,,1,111.23,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,245.40,,,,,,,,,1,,,,122.70,1,122.70,3,368.10,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,174.83,,,,,,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,292.40,,,,,,,,,,1,1190.48,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1666.67,1,,,,431.03,1,431.03,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,1,36.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,68.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,112.02,1,37.34,1,37.34,,,,,,,,2,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,40.57,,,,,1,588.24,2,,,,75.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,60.72,,,,,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,1,60.72,,,,,1,60.72,,,,,,,,,,,,,,
,,,,50~54,,,2,167.50,1,83.75,,,,,,,,,,,,,,1,83.75,,,,,,,,,,,,,,,,,1,83.75,,,,,,,,,,,,,,
,,,,55~59,2,190.66,,,,,,,1,95.33,,,,,,,,1,95.33,2,190.66,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,212.09,,,,,,,,,,,,1,106.04,,,,,,,,,,,1,106.04,,,,,1,106.04,3,318.13,,,,,,,,,,,,,,,,
,,,,65~69,1,126.10,1,510.20,2,252.21,,,,,,,,,,,,1,126.10,,,,,,,1,126.10,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,161.29,,,,,,,,,,,,,1,161.29,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,274.73,,,,,,,1,1219.51,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,1,2083.33,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,36.14,1,36.14,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.14,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,35.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,3,103.99,,,,,2,,,,74.49,,,,,,,,,1,37.24,,,1,37.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,39.22,,,,,,,2,,,,78.43,1,39.22,,,,,,,,,,,,,,,1,39.22,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,51.57,,,,,,,,,,,,,,,,,,1,51.57,,,,,,,,,,,,,1,51.57,,,,,,,,,,,,,,,,
,,,,50~54,,,1,84.89,,,,,,,,,,,,,,,,,,,,,,1,84.89,,,,,,,,,1,84.89,,,,,,,,,,,,,,,,
,,,,55~59,,,1,87.95,1,87.95,,,,,,,,,,,,,,,,,,1,87.95,,,,,,,1,87.95,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.95,1,103.95,3,251.47,1,103.95,,,1,,,,103.95,,,4,335.29,,,,,,,,,,,,,1,103.95,1,103.95,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,450.45,,,,,,,,,,1,123.46,1,123.46,,,1,123.46,1,123.46,,,,,,,,,1,123.46,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,157.73,,,,,,,,,,,,,,,,,,,,,,,,1,157.73,,,,,,,1,157.73,,,,,,,,,,,,,,
,,,,75~79,,,,,2,400.80,,,,,,,,,,,,,,,,,,2,400.80,,,,,,,,,,,,,1,1075.27,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,448.43,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,32.91,,,1,32.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,36.79,,,,,1,36.79,1,,,,36.79,,,,,,,,,,,1,36.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,69.06,,,,,,,,,,,,,,,,,,1,37.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.78,1,35.78,,,1,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,115.34,,,,,,,,,,,,,,,,,,,,,,,,1,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,47.73,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,78.37,,,,,,,,,,,,,,1,78.37,,,,,,,1,78.37,,,1,78.37,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,352.73,1,88.18,1,88.18,,,,,,,,,,,,,,,,,,,,2,176.37,,,1,88.18,1,88.18,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,101.94,,,,,,,,,,,,,,,,,,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,238.95,,,,,,,,,2,,,,188.86,,,,,2,238.95,2,238.95,,,,,,,1,119.47,1,119.47,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,757.58,1,757.58,,,,,,,,,,,,1,153.61,,,1,757.58,1,153.61,,,,,1,153.61,,,1,153.61,1,153.61,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,232.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,232.02,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,1851.85,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.36,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,31.63,,,,,,,,,,,,,,,,,,,,,,,,,1,31.63,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,36.83,1,36.83,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,76.66,2,76.66,,,1,,,,38.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,72.49,1,36.25,,,,,,,,,,1,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,37.69,1,37.69,1,37.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,89.73,1,628.93,,,,,,,,,,,,,,,,,,,,,,1,44.86,,,1,44.86,,,,,,,,,,,1,44.86,,,,,,,,
,,,,50~54,,,2,145.77,1,72.89,,,,,,,,,,,,1,72.89,,,,,1,72.89,,,,,1,72.89,,,,,,,,,,,,,,,1,72.89,,,,,,
,,,,55~59,,,1,88.34,2,176.68,,,1,88.34,,,,,,1,540.54,,,,,,,,,,,,,2,176.68,,,,,,,,,,,2,151.86,1,88.34,,,,,,,,
,,,,60~64,1,94.79,,,1,94.79,,,,,,,,,,1,94.79,,,1,94.79,,,,,,,,,,,1,94.79,,,,,1,460.83,,,1,460.83,1,94.79,,,,,,,,
,,,,65~69,1,450.45,1,120.19,,,,,,,,,,,,1,120.19,,,2,240.38,,,,,1,120.19,1,120.19,,,,,,,,,1,120.19,,,1,120.19,,,,,,,,,,
,,,,70~74,,,1,143.06,1,143.06,,,,,,,,,,1,143.06,,,3,355.45,,,1,143.06,,,,,,,,,1,143.06,2,286.12,1,689.66,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,219.78,,,,,,,,1,943.40,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,458.72,1,458.72,,,,,,,,,,,,,,,,,,,,,,,1,458.72,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.86,,,,,,
,,,,20~24,,,,,,,,,1,30.49,,,,,,,,2,60.98,,,,,,,,,,,,,1,30.49,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,36.55,,,,,,,,,,,,,,,,,,1,36.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.65,,,,,1,38.65,,,,,,
,,,,35~39,1,36.60,,,1,36.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,74.74,1,37.37,,,,,,,1,,,,37.37,,,1,37.37,2,74.74,1,549.45,,,,,,,1,37.37,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,125.89,1,641.03,1,41.96,,,1,41.96,,,,,,,,1,41.96,1,41.96,,,,,,,1,41.96,1,41.96,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,133.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.58,,,,,,,,,,,,,,,,,1,66.58,,,,
,,,,55~59,1,83.61,,,,,,,,,,,,,,,,,,1,83.61,,,,,,,1,83.61,1,83.61,,,,,1,83.61,,,,,,,,,,,,,,,,
,,,,60~64,1,96.25,1,96.25,1,96.25,,,,,,,,,,,,,,1,96.25,,,,,1,96.25,,,2,192.49,,,1,96.25,,,2,192.49,,,1,96.25,,,,,,,1,96.25,,
,,,,65~69,,,1,116.69,,,1,425.53,,,,,,,,1,116.69,1,116.69,3,274.73,,,,,,,1,116.69,,,,,,,,,2,183.15,,,,,1,116.69,,,,,,,,
,,,,70~74,2,275.10,,,,,,,,,,,,,,1,137.55,,,,,1,657.89,,,,,,,3,412.65,,,,,,,,,,,,,1,137.55,,,,,,,,
,,,,75~79,,,,,,,1,934.58,,,,,,,,,,,,1,934.58,,,,,,,,,1,212.77,1,212.77,,,,,,,,,,,,,,,,,1,212.77,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,403.23,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,666.67,1,666.67,,,,,,,,,,,,,,,,,,,1,666.67,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.48,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,74.10,1,37.05,,,,,,,,,,1,37.05,,,1,37.05,,,,,,,,,1,37.05,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,103.20,1,36.54,1,36.54,,,,,,,,1,36.54,,,,,,,,,1,36.54,,,,,,,,,3,109.61,,,,,,,1,36.54,,,,,,,,
,,,,45~49,,,1,39.82,,,,,,,,,,,,1,39.82,,,,,,,,,,,1,39.82,,,,,,,,,,,,,1,39.82,1,39.82,,,,,,,,
,,,,50~54,,,3,180.72,1,60.24,,,1,60.24,,,,,,,,,,,,,,1,60.24,,,1,60.24,,,1,60.24,,,,,,,,,,,1,60.24,,,,,,,,
,,,,55~59,1,83.13,,,,,,,,,,,,,,,,,,,,2,166.25,1,83.13,1,83.13,,,1,83.13,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,187.27,1,93.63,1,561.80,,,,,,,,,,,,,,1,93.63,,,1,93.63,,,,,,,,,,,,,,,1,93.63,,,1,93.63,,,,,,
,,,,65~69,,,,,2,179.69,,,,,,,,,,,,,,,,1,113.64,1,113.64,1,113.64,,,1,113.64,,,1,113.64,2,179.69,1,113.64,1,113.64,1,113.64,,,,,,,,,,
