,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,212.54,,,,,,,,,3,,,,394.74,,,,,6,295.71,,,,,3,217.71,12,433.53,2,145.14,,,4,424.18,1,294.12,,,,,,,,,,,,,5,215.42,1,165.84,1,165.84,1,106.27,,,2,298.51,,,,,1,228.83,6,286.40,,,,,,,,,,,,
,,,,80~84,1,370.37,,,2,502.51,,,,,,,,,,,,,,6,884.96,,,2,602.41,2,497.51,5,745.16,1,781.25,,,4,1020.41,4,561.01,4,600.60,,,,,,,,,1,370.37,4,535.48,1,925.93,,,,,,,4,709.22,,,,,,,4,838.57,,,,,,,,,,,,
,,,,85+,,,,,1,1136.36,,,,,1,,,,781.25,,,,,1,1315.79,,,,,1,2941.18,1,1190.48,1,2941.18,,,2,2380.95,,,1,2941.18,,,,,,,,,,,1,2500.00,,,,,,,,,1,781.25,,,,,,,1,2500.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,26.55,,,,,,,,,1,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.62,,,,,1,78.68,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,37.55,,,,,,,,,,,,,,,,,,,1,13.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,12.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.53,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.72,,,1,,,,65.96,,,,,,,,,,,,,,,1,10.76,1,31.42,1,31.42,,,,,,,,,,,1,10.76,1,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,90.33,,,,,,,,,,,,,,2,17.23,,,,,,,,,1,11.65,,,1,12.32,,,,,,,,,,,1,11.65,,,,,,,,,,,,,,,,,,,1,33.06,,,,,,,,,,,,
,,,,25~29,1,14.44,,,,,,,,,,,,,,,,1,14.44,,,1,76.51,,,,,,,2,28.88,,,1,37.05,,,,,,,,,,,,,,,,,,,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,26.39,,,2,24.36,,,,,1,,,,13.66,,,,,,,7,29.60,,,,,,,,,1,97.94,,,,,,,1,14.50,,,,,,,,,,,,,1,14.50,,,,,,,,,,,,,1,13.66,,,,,,,,,,,,
,,,,35~39,10,49.23,,,,,,,,,2,,,,18.70,,,,,,,9,43.44,,,,,,,,,2,19.06,3,22.29,,,,,2,18.35,,,,,1,13.30,,,,,,,3,38.82,,,,,,,,,1,31.52,,,5,21.30,,,,,,,,,,,,
,,,,40~44,10,57.90,2,41.66,3,18.08,,,,,1,,,,39.46,1,13.72,,,1,13.72,13,57.75,,,,,,,2,22.35,1,44.98,2,14.27,,,,,1,13.72,2,24.79,,,,,,,,,,,2,20.36,,,,,,,,,,,,,2,77.58,,,,,,,,,,,,
,,,,45~49,15,100.81,,,1,18.12,,,,,2,,,,86.47,,,,,,,17,95.46,,,,,1,53.02,,,2,17.00,5,50.74,,,,,4,29.30,5,44.31,,,,,1,53.02,,,1,16.00,5,32.17,1,52.94,1,52.94,2,28.22,,,2,24.59,2,24.58,1,18.12,,,1,43.94,,,,,,,,
,,,,50~54,12,144.42,1,90.74,2,78.28,,,,,,,,,,1,84.39,,,,,13,193.19,,,,,,,1,32.31,,,4,44.24,,,,,1,413.22,2,46.73,1,29.48,1,153.37,,,1,29.48,,,4,67.26,,,,,1,32.31,,,,,1,32.31,2,44.79,,,,,1,32.31,,,,,,
,,,,55~59,4,68.79,,,,,,,,,1,,,,155.28,,,,,,,19,213.22,,,,,,,1,96.62,6,114.09,8,96.12,,,,,2,72.62,7,126.49,,,,,,,1,96.62,1,44.52,3,103.81,,,2,89.05,2,80.39,,,1,155.28,1,40.19,2,115.94,,,,,4,109.56,,,,,,
,,,,60~64,11,163.45,,,4,112.77,,,,,1,,,,59.95,3,134.41,,,,,21,283.02,,,,,,,1,160.26,2,78.16,10,193.39,1,112.23,1,59.95,3,103.73,1,54.76,2,57.24,1,59.95,,,1,59.95,4,105.51,5,119.88,,,1,297.62,3,98.26,,,1,59.95,6,160.51,2,119.90,1,183.49,2,72.70,1,112.23,,,,,,
,,,,65~69,6,124.74,1,101.83,2,87.15,,,,,,,,,,3,305.50,,,,,26,323.06,,,1,49.83,1,61.69,1,61.69,10,151.29,21,270.62,,,,,7,202.90,1,190.48,5,97.03,,,,,,,,,12,242.62,,,1,122.25,1,61.69,,,3,123.00,6,111.96,2,288.60,,,,,8,207.52,,,,,,
,,,,70~74,5,132.21,1,45.43,3,94.61,,,,,2,,,,69.98,3,79.32,1,45.43,,,18,273.89,,,1,78.62,,,1,152.21,8,124.75,32,404.19,1,45.43,1,45.43,14,237.49,4,123.19,2,112.68,2,103.68,,,,,1,149.93,5,143.97,,,1,45.43,1,45.43,,,,,6,139.89,2,90.05,1,45.43,2,90.87,11,179.59,,,,,,
,,,,75~79,4,281.89,2,170.65,6,294.84,,,1,92.76,1,,,,92.76,3,434.78,,,,,10,380.52,,,,,1,144.30,2,288.60,2,450.45,15,554.53,,,,,7,229.89,,,,,,,,,1,277.01,1,92.76,3,169.40,1,92.76,,,2,586.51,,,2,128.45,3,142.05,,,,,1,208.77,11,361.25,,,,,,
,,,,80~84,3,489.40,1,980.39,2,375.94,,,1,377.36,1,,,,377.36,1,689.66,,,,,7,757.58,,,,,,,,,1,377.36,7,704.23,,,,,5,638.57,2,623.05,,,,,,,,,,,4,568.18,,,,,,,,,,,4,915.33,1,689.66,,,,,6,1405.15,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1250.00,,,,,,,1,869.57,,,,,,,,,1,1162.79,6,1442.31,,,,,,,1,1162.79,,,,,,,,,,,2,995.02,,,,,1,869.57,,,,,3,990.10,,,,,,,4,1219.51,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,15.93,,,,,1,33.69,,,,,,,,,,,1,33.69,,,,,,,,,,,,,,,1,16.22,,,,,,,1,16.22,,,1,16.22,1,16.22,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.91,,,,,,,4,22.40,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,14.17,,,1,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.77,,,,,,,,,,,,,,,,,,,1,12.45,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,10.95,,,2,,,,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,11.09,,,1,11.09,,,,,1,11.74,,,,,,,,,,,,,,,,,2,20.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,29.20,1,14.60,,,,,1,14.60,1,,,,14.57,,,,,,,,,,,,,,,1,14.60,,,,,,,,,1,36.01,,,,,,,1,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,14.22,,,1,14.73,,,1,14.73,,,,,,,,5,40.87,1,13.75,,,,,1,13.75,1,13.75,,,,,1,14.73,,,,,,,,,1,45.85,1,37.75,,,,,,,,,,,,,,,3,42.15,,,2,21.19,,,,,,,,,,,,,,
,,,,35~39,5,41.98,,,2,22.29,,,1,13.46,1,,,,13.46,1,43.33,13,58.42,,,,,,,1,13.46,,,,,2,33.39,1,13.46,,,,,1,13.46,1,13.46,,,,,,,,,1,30.74,,,,,,,1,13.13,2,19.32,1,36.55,2,79.68,,,,,,,,,,,,,,
,,,,40~44,9,51.32,,,,,,,2,21.13,,,,,,2,29.12,16,73.39,,,,,1,83.13,1,45.21,2,14.03,,,,,1,13.54,6,49.16,1,13.54,,,,,,,,,,,2,27.08,2,26.47,1,13.54,,,,,,,1,14.56,1,14.56,2,24.77,1,13.54,,,,,,,,,,,,
,,,,45~49,20,99.96,,,1,17.16,1,17.16,,,,,,,,2,30.14,15,73.05,,,,,,,4,48.94,3,24.07,2,23.32,,,2,31.84,2,30.14,,,,,,,,,,,,,,,3,64.47,,,1,48.45,2,28.76,,,,,1,17.16,3,45.21,,,1,42.59,,,,,,,,,,
,,,,50~54,13,128.51,,,2,44.44,,,,,2,,,,50.13,1,25.06,30,227.12,,,,,1,27.96,6,119.50,4,52.87,2,26.43,,,2,26.43,3,34.01,1,27.96,,,,,,,,,,,2,50.13,6,62.93,,,,,1,27.96,,,,,1,63.05,5,48.89,,,1,25.06,,,,,,,,,,
,,,,55~59,12,176.57,,,1,44.17,,,,,2,,,,81.14,4,104.74,18,245.40,,,,,,,1,96.81,9,123.78,,,,,2,81.14,3,66.20,,,,,,,,,,,,,1,44.17,2,57.16,2,79.52,,,2,226.76,,,,,1,113.38,2,81.14,,,1,96.81,1,96.71,,,,,,,,
,,,,60~64,6,133.48,,,,,,,1,57.60,1,,,,57.60,2,74.46,19,263.23,,,,,,,6,99.90,19,263.23,1,103.95,,,2,54.00,5,103.14,4,181.90,,,,,,,,,4,85.73,2,74.46,8,135.25,,,,,1,50.81,,,2,114.88,2,133.42,3,99.97,1,126.42,2,68.54,4,107.85,,,,,,,,
,,,,65~69,9,195.06,,,,,,,,,,,,,,1,130.38,17,228.74,,,,,1,130.38,7,134.05,23,358.70,1,112.49,,,3,88.24,3,177.51,4,116.48,1,130.38,,,,,,,2,79.65,4,107.38,8,130.91,,,,,6,184.90,,,,,5,162.92,4,126.70,1,112.49,,,11,199.17,,,,,,,,
,,,,70~74,1,144.72,,,3,85.76,,,,,1,,,,103.31,6,242.13,20,281.81,,,1,71.12,1,71.12,5,117.81,28,387.22,3,65.12,,,8,134.75,3,82.44,4,130.68,,,,,,,,,1,326.80,2,84.25,11,184.19,,,1,71.12,,,,,2,202.43,3,76.22,4,87.60,,,2,89.57,12,185.79,,,,,,,,
,,,,75~79,3,248.76,,,2,265.96,,,,,,,,,,4,388.35,8,266.93,,,,,,,3,320.86,29,806.23,1,273.22,1,132.98,7,278.22,2,141.94,2,134.77,,,,,,,,,1,505.05,2,294.12,4,262.47,,,,,1,82.92,,,,,9,299.70,,,1,132.98,,,7,214.40,,,,,,,,
,,,,80~84,,,,,1,526.32,1,227.27,,,2,,,,329.49,4,663.35,4,497.51,,,,,,,1,227.27,5,705.22,,,,,1,751.88,,,2,431.03,,,,,,,,,,,,,3,393.70,1,364.96,,,,,,,,,3,475.44,1,628.93,,,,,10,825.76,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,787.40,1,1111.11,2,1574.80,,,,,,,2,921.66,2,1562.50,1,1111.11,1,793.65,1,2380.95,1,2127.66,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,2,892.86,,,1,787.40,,,3,857.14,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,22.62,,,,,,,1,16.85,,,,,,,,,,,,,1,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,11.61,2,,,,46.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.35,1,33.23,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,11.53,,,,,1,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19.47,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,19.76,,,,,,,,,,,,,,,,,,,,,1,13.76,,,,,,,,,,,1,33.98,,,,,2,57.34,,,,,,,1,35.05,1,14.05,1,13.76,1,157.48,,,,,,,,,,,,
,,,,30~34,2,65.04,,,,,,,,,,,,,,1,44.42,,,1,14.15,,,,,,,,,,,2,23.98,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,1,15.04,1,44.42,,,,,,,,,,,,,,,,,,
,,,,35~39,10,50.25,,,,,,,1,36.64,,,,,,1,13.26,,,13,53.73,,,,,,,,,,,,,4,25.18,,,,,1,73.58,1,13.58,1,30.15,,,,,,,,,1,13.58,,,,,,,,,1,13.58,1,30.15,2,73.29,,,,,,,,,,,,
,,,,40~44,21,89.73,,,,,,,,,,,,,,1,35.06,,,11,43.60,,,,,,,1,13.48,1,37.91,5,28.05,2,51.61,,,1,37.91,2,13.84,1,37.91,1,44.88,,,,,,,,,6,48.85,,,1,120.34,1,44.88,,,2,20.24,,,4,36.19,1,44.88,,,,,,,,,,
,,,,45~49,19,86.69,1,14.67,4,31.32,1,42.25,1,50.84,1,,,,14.67,2,101.68,,,15,78.64,,,,,,,,,,,4,46.53,5,33.03,3,19.82,3,21.94,1,14.67,3,29.04,,,,,,,,,,,4,38.17,1,165.02,1,16.79,,,,,1,46.38,,,5,33.49,1,14.67,,,,,,,,,,
,,,,50~54,14,113.50,1,21.80,,,,,,,,,,,,,,,,21,168.36,,,,,,,,,1,55.16,5,123.98,2,134.68,,,2,33.15,7,60.75,1,24.01,,,,,,,2,138.41,,,3,83.75,2,48.02,1,66.67,,,,,,,2,33.46,6,63.40,1,21.80,1,69.20,,,,,,,,
,,,,55~59,13,188.93,,,,,1,39.68,,,1,,,,43.14,,,,,17,221.35,,,,,,,1,43.14,,,2,86.28,7,122.68,,,2,123.38,6,137.58,,,,,,,1,96.43,1,115.21,1,96.43,6,85.42,,,,,,,,,2,97.90,4,99.21,5,181.42,,,1,197.63,1,43.14,,,,,,
,,,,60~64,11,189.10,,,,,,,1,49.63,,,,,,2,70.70,,,24,317.12,,,,,,,,,1,49.63,11,173.39,11,150.33,1,149.03,10,196.62,6,151.21,2,99.26,,,,,,,,,1,54.08,3,148.88,1,49.63,2,51.76,1,102.77,,,2,66.93,,,1,49.63,,,1,210.53,5,151.33,,,,,,
,,,,65~69,9,177.76,2,85.43,2,86.58,,,,,,,,,,,,,,23,341.85,,,,,,,,,1,67.70,5,113.30,16,251.26,1,64.31,13,256.76,6,229.27,3,105.15,1,64.31,,,,,2,88.38,1,64.31,11,211.58,,,,,5,157.53,,,1,64.31,6,171.04,,,1,120.05,,,10,198.65,,,,,,
,,,,70~74,5,193.35,,,7,151.71,,,1,198.41,2,,,,200.00,1,105.82,,,25,345.49,,,1,68.26,1,144.72,,,3,238.85,6,191.08,31,436.01,4,107.15,7,131.95,5,112.59,4,97.13,,,,,1,46.53,2,101.57,1,68.26,6,190.42,2,70.42,2,55.34,,,,,,,3,79.26,2,92.85,1,68.26,2,71.74,16,236.90,,,,,,
,,,,75~79,2,139.66,,,,,,,,,,,,,,2,91.28,,,13,345.19,,,,,,,,,,,9,236.97,29,692.12,2,276.24,8,212.60,4,123.15,,,1,166.39,1,242.13,,,2,147.06,3,289.02,11,263.41,,,1,73.53,2,240.67,,,1,219.30,4,159.87,,,,,3,191.20,10,325.63,,,,,,
,,,,80~84,,,,,1,763.36,,,,,,,,,,1,763.36,,,11,850.08,,,,,,,,,1,540.54,4,402.01,10,749.63,,,8,740.06,1,574.71,1,775.19,,,,,,,,,1,206.61,1,315.46,,,1,574.71,,,,,,,1,540.54,,,,,,,3,290.98,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,8,1577.91,,,1,1063.83,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,1,1052.63,2,1000.00,,,,,1,1449.28,3,867.05,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,26.70,,,,,,,1,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.24,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,13.07,,,,,,,1,13.07,,,,,,,1,33.31,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.74,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,13.66,,,,,2,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.70,,,,,,,,,,,,,,,,,,,,1,10.70,,,,,,,,,,,,,,,1,10.70,,,,,,,1,10.70,2,17.05,1,10.70,,,1,29.50,,,,,,,,,,,,,,,,,,
,,,,25~29,1,13.60,,,,,,,3,26.98,2,,,,19.51,,,,,2,47.92,,,,,,,,,1,13.00,,,,,,,,,,,,,,,,,,,,,,,1,13.60,1,13.00,,,,,1,13.00,,,,,2,20.18,,,,,1,13.00,,,,,,
,,,,30~34,1,44.15,,,,,,,,,,,,,,,,,,3,18.79,,,,,,,,,,,2,14.60,1,15.14,,,,,,,,,,,,,,,,,,,,,1,15.14,,,1,32.06,1,14.10,,,,,2,23.90,,,,,,,,,,,,
,,,,35~39,10,48.72,,,1,13.81,,,2,19.04,,,,,,2,90.95,,,6,31.69,,,,,,,,,3,23.62,,,1,13.81,,,1,45.48,,,,,2,19.04,,,,,,,,,,,,,,,1,13.81,,,,,3,28.57,5,23.79,,,,,,,,,,,,
,,,,40~44,14,61.89,,,,,,,2,26.45,2,,,,20.30,,,,,7,34.06,,,,,,,,,1,14.07,6,45.38,4,37.19,,,2,67.16,5,28.81,,,,,,,,,1,13.22,,,3,19.51,,,,,,,1,13.22,,,1,13.22,7,43.98,1,13.22,,,,,,,,,,
,,,,45~49,23,119.43,1,16.22,,,1,14.40,1,14.40,4,,,,44.24,1,41.25,,,12,57.97,,,,,,,,,2,21.35,4,40.74,,,,,7,48.24,5,47.61,1,14.40,,,,,,,,,1,16.22,3,22.88,1,145.77,,,2,64.37,,,,,2,22.43,8,86.38,,,,,,,,,,,,
,,,,50~54,16,105.10,1,21.81,1,63.01,,,1,19.41,2,,,,20.54,2,28.26,,,13,91.61,,,,,,,1,21.81,3,43.33,3,25.72,1,133.16,,,3,54.31,8,76.24,,,,,,,,,,,,,1,19.41,,,,,1,19.41,,,,,6,42.28,3,42.39,,,1,19.41,2,178.09,,,,,,
,,,,55~59,13,168.42,1,90.50,,,,,1,37.61,1,,,,172.41,,,,,22,235.07,,,,,,,,,6,108.52,10,129.13,1,37.61,,,2,151.52,5,95.91,2,53.13,,,,,,,2,39.01,,,1,316.46,,,1,40.52,,,,,,,1,37.61,2,65.62,1,37.61,1,37.61,,,,,,,,
