,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,,246.91,,,,,,1,246.91,,,1,246.91,1,246.91,,,1,246.91,1,246.91,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,主唾液腺,,甲狀腺,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.84,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,77.28,,,,,1,,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,131.06,,,,,,,,,1,,,,131.06,,,,,,,,,,,,,1,131.06,,,,,,,,,,,,,1,131.06,,,,,,,,
,,,,45~49,,,1,130.04,1,130.04,,,,,,,,,,,,1,130.04,,,,,,,,,,,,,,,,,,,,,1,130.04,,,,,,,,,,
,,,,50~54,,,1,141.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.44,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,132.98,,,,,,,1,,,,132.98,,,3,398.94,,,,,,,1,132.98,,,,,2,265.96,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,135.32,,,,,,,,1,135.32,1,135.32,,,,,,,1,135.32,,,,,,,,,,,,,,,1,135.32,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,5,810.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,467.29,,,,,,,,,,,1,233.64,1,233.64,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,418.41,,,,,,,,,,,,,1,,418.41,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,腎,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,1,115.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.58,,,,,,,1,80.58,,,,,,
,,,,30~34,,,2,214.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,124.22,,,,,,,1,,,,124.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,132.10,1,132.10,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,140.65,,,1,140.65,,,,,,,,,,,,,,,,,,,,,,,,,,1,140.65,,,,,,,,,,,,,1,140.65,,
,,,,55~59,1,161.55,,,1,161.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,161.55,,,,,1,161.55,,,,
,,,,60~64,1,139.86,2,279.72,2,279.72,,,,,,,,,,,,,,,,,1,,139.86,,,,,,,1,139.86,,,,,,,,,1,139.86,,,,,,,,
,,,,65~69,,,,,,,,,1,132.63,,,,,,1,132.63,,,,,,6,,795.76,,,,,,,1,132.63,,,1,132.63,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,,156.99,3,,470.96,1,156.99,,,,,,,,,,,,,1,156.99,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,229.89,2,459.77,,,,2,,459.77,,,,,,,,,1,229.89,1,229.89,1,229.89,1,229.89,,,,,,,,,,
,,,,80~84,,,1,392.16,,,,,,,,,,,,,,1,392.16,,,,,,,,,1,392.16,,,,,1,392.16,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.74,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,409.28,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,129.70,,,1,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,138.70,,,1,138.70,,,,,,,,,,,,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,160.77,,,,,,,,,,3,,482.32,,,,1,160.77,,,,,1,160.77,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,300.30,,,1,150.15,,,,,,,,,,1,150.15,1,,150.15,,,,,,1,150.15,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,130.55,1,130.55,,,1,,,,130.55,1,130.55,1,130.55,4,,522.19,,,,1,130.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,151.06,,,1,151.06,,,,,,,,,,1,151.06,,,3,,453.17,1,,151.06,1,151.06,1,151.06,1,151.06,,,,,1,151.06,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,,234.19,,,,,,,,1,234.19,1,234.19,1,234.19,,,1,234.19,,,,,,,,,,,,
,,,,80~84,,,,,,,1,358.42,,,,,,,,1,358.42,,,1,,358.42,1,,358.42,1,358.42,1,358.42,,,,,2,716.85,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,,1005.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.29,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,265.60,1,132.80,,,,,,,,,,,,,,,,,,,,,,1,132.80,1,132.80,1,132.80,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,127.06,3,381.19,,,,,,,,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,161.29,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,310.08,,,1,155.04,1,155.04,,,,,,,,,,,,,,,,
,,,,65~69,1,129.03,1,129.03,1,129.03,,,,,1,,,,129.03,,,,,2,,258.06,,,,,,2,258.06,,,,,,,,,,,,,2,258.06,,,,,,,,
,,,,70~74,,,1,152.21,1,152.21,,,,,,,,,,,,,,2,,304.41,,,,,,1,152.21,,,1,152.21,1,152.21,,,,,1,152.21,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,218.34,,,1,,218.34,1,,218.34,1,218.34,2,436.68,,,1,218.34,,,,,1,218.34,1,218.34,,,,,1,218.34,,,1,218.34
,,,,80~84,,,,,,,1,337.84,1,337.84,,,,,,1,337.84,,,2,,675.68,,,,,,,,,,,,,,,,,,1,337.84,,,1,337.84,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,520.83,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,156.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,262.81,,,1,131.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,283.29,3,424.93,,,,,,,,,,,,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,129.37,,,,,,,,,,,,,,,,,,1,,129.37,,,,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,149.70,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,1,149.70,,,,,1,149.70,1,149.70,,,,,,,,,,,,,,
,,,,60~64,1,159.74,,,,,,,,,,,,,,,,2,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,130.38,,,,1,,130.38,,,1,130.38,1,130.38,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,156.25,,,,,1,156.25,,,,,,,,,,3,468.75,,,,1,,156.25,,,1,156.25,,,,,,,1,156.25,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,198.81,,,3,596.42,,,,1,,198.81,1,198.81,,,,,1,198.81,,,,,,,,,,,,,,,,,,
,,,,80~84,1,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,651.47,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,肝及肝內膽管,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,127.39,,,,,1,127.39,,,1,,,,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,265.96,,,,,,,1,132.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,131.41,3,394.22,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,142.45,2,284.90,,,,,2,,,,284.90,,,,,3,,427.35,1,,142.45,,,1,142.45,,,,,,,1,142.45,,,,,,,,,,,,,,
,,,,60~64,1,162.87,,,,,,,,,,,,,,1,162.87,,,2,,325.73,,,,,,,,,,,,,,,,1,162.87,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,2,,276.63,1,,138.31,,,,,,,1,138.31,,,,,,,1,138.31,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,150.15,,,4,,600.60,,,,1,150.15,,,,,,,1,150.15,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,3,,573.61,2,,382.41,,,,,,,,,1,191.20,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,304.88,,,,,,,,,,,,,,,1,,304.88,,,,,,,,,2,609.76,,,,,,,1,304.88,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,胰,,結直腸癌,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,99.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,122.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,130.04,,,,,,,1,,,,130.04,,,1,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,139.08,,,,,,,,,,,,1,139.08,,,,,,,,,,,1,139.08,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,434.78,1,144.93,,,,,1,,,,144.93,1,144.93,,,,,,,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,146.84,1,,146.84,1,,146.84,1,146.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,364.96,1,182.48,,,,1,,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,299.40,,,,,,,,,,,,,,1,299.40,1,299.40,,,,,,,,,,,,,1,299.40,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,869.57,2,869.57,,,,,,,,,,,1,434.78,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,247.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,123.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,133.69,1,133.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,129.03,,,,,,,,1,,129.03,1,129.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,275.10,,,,,,,,,,,,,,1,137.55,,,,2,,275.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,169.78,,,1,169.78,1,,169.78,1,,169.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,316.96,2,316.96,,,,,1,,,,158.48,1,158.48,3,475.44,,,,2,,316.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,4,569.80,1,,142.45,,,,,,1,142.45,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,173.91,,,,,,,,5,869.57,,,,1,,173.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,3,925.93,,,,1,,308.64,,,,,1,308.64,1,308.64,1,308.64,,,,,,,,,,,,,,,,
,,,,85+,1,392.16,,,,,,,,,,,,,,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121.36,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,127.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.31,,,,,1,125.31,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,122.85,,,,1,,122.85,,,1,122.85,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,133.51,,,,,,,1,133.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,130.38,,,,,,,,,,,,,,2,,260.76,,,,1,130.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,171.53,,,1,,171.53,,,,1,171.53,,,1,171.53,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,164.74,,,1,164.74,,,,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,284.90,,,,,,,,,,,,,,2,284.90,,,1,,142.45,1,,142.45,,,,,1,142.45,1,142.45,,,1,142.45,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,176.68,,,,,1,,176.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,560.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,369.00,,,,,,,,,,,,,,,,,,1,,369.00,1,,369.00,,,,,1,369.00,,,,,,,,,,,,,,,,,,,,
