,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.71,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,52.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,109.29,1,54.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.64,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,128.37,1,64.18,,,,,1,64.18,,,,,,,,,,,,,,,,,1,64.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,109.89,,,,,,,1,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,84.67,,,,,,,,,,,,,,,,1,84.67,2,,169.35,1,84.67,,,,,,,,,1,84.67,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,84.03,,,1,84.03,,,1,,,,84.03,,,2,168.07,,,,1,84.03,,,,,1,84.03,,,,,1,84.03,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,,98.14,1,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,130.38,,,1,130.38,,,,,,1,130.38,2,260.76,1,,130.38,,,,,,,,,1,130.38,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,563.38,,,,,,,1,,,,281.69,,,,,,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,505.05,,,,,1,,505.05,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.50,,,,,,,,,,,,,,
,,,,30~34,1,54.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,63.01,,,,,,,,,,,,,,,,,,1,,63.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,76.57,,,,,,,,,,,,,,,,1,,76.57,,,,,1,76.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,120.19,,,,,,,,,1,,,,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,172.71,,,1,86.36,,,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,,1,86.36,,,1,86.36,,,,,,,,,,,,
,,,,60~64,1,84.25,1,84.25,1,84.25,,,,,,,,,,,,1,84.25,,,,,,,,,,1,84.25,,,,,1,84.25,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,94.07,,,,,,,,1,94.07,2,188.15,,,,1,94.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,1,133.51,1,133.51,1,133.51,2,267.02,,,,,,,,,1,133.51,,,,,,,,,,,,
,,,,75~79,,,,,,,1,184.84,,,,,,,,,,1,184.84,,,,,,,,,,1,184.84,,,1,184.84,2,369.69,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,274.73,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,57.57,1,57.57,,,,,,,,,,,,,,,,,,,,,,,1,57.57,,,,,1,57.57,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,55.19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.19,,,,,,,,,,,,,,,,
,,,,35~39,,,1,53.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.48,,,,,,,,,,,,,,,,
,,,,40~44,,,6,361.23,,,,,,,,,,,,,,1,60.20,,,,,,,,,,,,1,60.20,,,,,1,60.20,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.10,,,,,,,,,,,,
,,,,50~54,,,,,1,119.62,,,,,,,,,,,,,,,,,,,1,119.62,,,1,119.62,,,,,,,2,239.23,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,181.49,,,,,,,,,,,,,,,,,,,1,90.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,167.50,,,2,167.50,1,83.75,,,,,,,,,,,,,,,1,83.75,,,,,,,,,,,1,83.75,,,1,83.75,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,93.63,,,,,,1,93.63,,,3,,280.90,1,93.63,1,93.63,,,,,,,,,,,1,93.63,,,,,,,,,,,,,,,,
,,,,70~74,,,1,131.23,,,,,,,1,,,,131.23,,,,,1,,131.23,,,2,262.47,,,,,1,131.23,,,,,3,393.70,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,181.16,3,543.48,1,181.16,,,,,,,,,,,,,,
,,,,80~84,,,,,2,523.56,,,,,,,,,,,,,,3,,785.34,,,1,261.78,,,,,,,,,,,1,261.78,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,112.04,2,112.04,,,,,,,,,,,,,,,,,,,,,,,,,1,56.02,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,163.67,1,54.56,,,1,54.56,,,,,,,,,,,,,,,,,1,54.56,,,,,,,,,1,54.56,,,,,,,,,,,,,,,,
,,,,40~44,1,57.80,1,57.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.80,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,67.80,2,135.59,,,,,,,,,,2,135.59,,,,,,,,,,,,1,67.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,231.75,,,,,,,,,,,,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,93.72,1,93.72,,,,,,,,,,1,93.72,,,,1,93.72,,,,,,,1,93.72,,,,,,,1,93.72,,,,,,,,,,,,,,
,,,,60~64,,,1,85.25,1,85.25,,,,,1,,,,85.25,,,,,,,,3,255.75,2,170.50,1,85.25,,,1,85.25,1,85.25,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,90.99,,,,,,,,,,,,1,90.99,1,90.99,1,,90.99,,,,,3,272.98,,,1,90.99,,,,,1,90.99,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,125.00,,,,,,,,,,1,125.00,2,250.00,,,,3,375.00,,,1,125.00,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,175.75,,,,,,,,2,351.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,270.27,,,,,,,,,,,,,,1,270.27,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.15,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,61.20,1,61.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,57.60,,,,,,,,1,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,54.35,1,54.35,,,,,,,,,,,,1,54.35,,,1,,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.99,,,,,,,1,55.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,,65.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,108.23,,,,,,,,,,,,,,1,108.23,,,,1,108.23,,,,,,,1,108.23,1,108.23,,,,,1,108.23,,,,,,,,,,,,,,
,,,,55~59,,,2,196.08,,,,,,,,,,,,,,1,98.04,1,,98.04,,,,,,,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,86.51,,,,,,,,,,,,1,86.51,1,,86.51,2,173.01,1,86.51,,,1,86.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,89.13,,,1,,,,89.13,,,,,,,,2,178.25,,,1,89.13,,,,,,,,,1,89.13,1,89.13,1,89.13,,,,,,,,,,,,
,,,,70~74,1,116.55,,,,,,,,,,,,,,,,,,,,,2,233.10,,,1,116.55,,,1,116.55,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,162.87,,,,,,,,,,,,,,,,,,1,,162.87,3,488.60,,,1,162.87,,,,,1,162.87,,,1,162.87,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,291.55,,,2,583.09,1,,291.55,,,,,,,,,1,291.55,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,358.42,,,,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,57.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,56.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.27,,,,,1,64.27,1,64.27,,,,,,,,,,,,,,,,,,,,,,,,,1,64.27,,,,,,,,,,,,,,,,,,
,,,,50~54,1,91.07,,,1,91.07,,,,,,,,,,,,1,91.07,1,,91.07,,,1,91.07,2,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,554.94,,,1,110.99,,,,,,,,,,,,,,,,,,,1,110.99,1,110.99,,,,,,,,,1,110.99,,,,,,,,,,,,,,,,
,,,,60~64,1,86.58,2,173.16,,,1,86.58,,,1,,,,86.58,1,86.58,3,259.74,,,,,,,,,,,,,,,,,,,,1,86.58,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,88.97,,,,,,,,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,109.05,,,2,218.10,,,,,,,,,,,,1,109.05,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,155.52,,,1,,,,155.52,,,1,155.52,,,,,,1,155.52,,,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,284.90,1,284.90,,,2,569.80,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,340.14,,,,,,,,,,,,,,,,,,,1,340.14,,,1,340.14,,,,,1,340.14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,58.89,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,170.45,,,,,,,,,,,,,,,,,,,,,,,,,1,56.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,125.79,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,78.62,2,157.23,,,,,,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,121.36,,,,,,,,,2,,,,242.72,,,1,121.36,,,,,,,,,,,,,,1,121.36,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,88.57,,,,,,,,,,,,1,88.57,1,88.57,,,,,,1,88.57,,,1,88.57,,,,,1,88.57,,,,,,,,,,,,,,,,,,
,,,,65~69,1,89.77,3,269.30,,,,,,,,,,,,,,3,269.30,,,,1,89.77,1,89.77,,,,,4,359.07,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,102.99,,,1,102.99,,,,,,,,,,1,102.99,,,,1,102.99,3,308.96,,,,,,,,,1,102.99,1,102.99,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,154.32,,,1,154.32,,,,,,1,154.32,1,154.32,,,,,,,,,,,1,154.32,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,256.41,,,1,256.41,,,,,,,,,,,,1,256.41,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,1,,,,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,58.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,58.11,1,58.11,,,,,,,,,,1,58.11,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.11,,,,,,,,,,
,,,,40~44,,,2,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.70,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,61.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.12,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,217.86,1,72.62,,,,,,,,,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,121.95,1,121.95,,,,,,,,,,,,,,,,,1,121.95,1,121.95,,,1,121.95,,,,,,,,,2,243.90,,,,,,,,,,,,,,
,,,,60~64,,,2,184.33,2,184.33,,,,,1,,,,92.17,1,92.17,,,,,,2,184.33,,,,,1,92.17,,,,,1,92.17,,,1,92.17,,,,,,,,,,,,,,
,,,,65~69,,,1,88.89,2,177.78,1,88.89,,,,,,,,,,,,,,,1,88.89,,,1,88.89,1,88.89,1,88.89,,,,,,,,,,,,,,,1,88.89,2,177.78,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,101.94,,,,2,203.87,,,,,,,,,1,101.94,,,1,101.94,2,203.87,,,,,,,,,1,101.94,,,,
,,,,75~79,,,,,1,152.91,,,1,152.91,,,,,,,,1,152.91,,,,1,152.91,,,,,6,917.43,,,,,,,,,1,152.91,1,152.91,,,1,152.91,,,,,,,,
,,,,80~84,1,239.81,,,,,,,,,,,,,,,,,,1,,239.81,,,,,,,1,239.81,,,,,,,,,1,239.81,1,239.81,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,332.23,,,,,1,332.23,1,332.23,,,,,,,,,1,332.23,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,56.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
