,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,29.47,,,,,,,,,1,,,,14.73,,,,,,,,,,,1,14.73,,,,,,,1,14.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,30.94,,,,,,,,,,,,,,,,3,46.41,,,,,1,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,44.58,,,,,,,,,,,,,,,,2,29.72,,,,,,,,,,,,,,,1,14.86,1,14.86,1,14.86,1,14.86,1,14.86,,,1,14.86,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,28.62,,,,,,,,,,,,,,,,1,14.31,1,14.31,3,42.92,1,14.31,1,14.31,,,,,,,1,14.31,,,1,14.31,,,,,2,28.62,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,81.23,,,1,16.25,1,16.25,,,,,,,,,,10,162.47,2,32.49,,,1,16.25,,,,,1,16.25,,,2,32.49,,,,,,,,,3,48.74,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,88.34,,,,,,,,,,,,,,2,44.17,2,44.17,2,44.17,4,88.34,,,2,44.17,2,44.17,,,,,1,22.08,,,,,,,1,22.08,4,88.34,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,125.31,,,,,,,,,,,,,,,,5,208.86,2,83.54,2,83.54,,,2,83.54,,,,,,,1,41.77,,,,,,,,,1,41.77,,,2,83.54,,,,,,,,,,,,,,,,,,
,,,,60~64,2,102.35,,,1,51.18,,,1,51.18,,,,,,,,3,153.53,,,3,153.53,1,51.18,,,1,51.18,,,2,102.35,1,51.18,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,68.40,4,273.60,2,136.80,5,342.00,,,1,68.40,,,2,136.80,,,5,342.00,1,68.40,,,,,,,1,68.40,,,2,136.80,,,,,,,,,,,,,,,,,,
,,,,70~74,1,77.22,1,77.22,,,,,,,,,,,,1,77.22,2,154.44,2,154.44,8,617.76,,,1,77.22,,,2,154.44,,,2,154.44,,,,,,,1,77.22,,,,,4,308.88,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,121.21,,,,,,,,,,1,121.21,1,121.21,1,121.21,4,484.85,1,121.21,3,363.64,,,,,1,121.21,1,121.21,,,1,121.21,,,1,121.21,,,,,4,484.85,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,485.44,,,,,,,1,242.72,1,242.72,,,,,,,,,,,,,1,242.72,,,,,4,970.87,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,584.80,1,584.80,3,1754.39,,,,,,,,,,,,,,,,,,,1,584.80,,,,,1,584.80,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,19.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.05,,,1,14.05,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.25,,,1,15.25,,,1,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30.51,,,,,,,,,,,,,,,,
,,,,40~44,1,14.09,,,1,14.09,,,,,,,,,,2,28.18,,,,,,,,,1,14.09,,,1,14.09,,,1,14.09,,,2,28.18,,,,,,,,,,,1,14.09,,,,,,,,,,,,,,,,
,,,,45~49,9,142.61,,,,,1,15.85,1,15.85,1,,,,15.85,5,79.23,1,15.85,,,1,15.85,2,31.69,,,1,15.85,,,,,,,1,15.85,1,15.85,,,,,,,,,,,2,31.69,1,15.85,,,,,,,,,,,,,,
,,,,50~54,6,121.53,,,2,40.51,1,20.26,,,,,,,,5,101.28,,,,,3,60.77,,,3,60.77,,,1,20.26,,,,,,,2,40.51,,,,,1,20.26,,,,,2,40.51,,,,,,,,,,,,,,,,
,,,,55~59,1,38.55,1,38.55,,,,,,,,,,,,2,77.10,,,,,,,1,38.55,1,38.55,1,38.55,,,1,38.55,,,,,,,1,38.55,,,,,,,1,38.55,,,,,1,38.55,,,,,,,,,,,,
,,,,60~64,,,,,1,48.57,,,1,48.57,,,,,,4,194.27,,,,,1,48.57,1,48.57,,,,,,,,,,,,,2,97.13,1,48.57,,,,,,,2,97.13,,,,,1,48.57,,,,,,,,,,,,
,,,,65~69,,,1,67.66,1,67.66,,,,,,,,,,3,202.98,,,1,67.66,2,135.32,2,135.32,2,135.32,,,,,,,,,1,67.66,,,,,,,,,,,1,67.66,2,135.32,1,67.66,2,135.32,,,,,,,,,,,,
,,,,70~74,1,78.80,,,,,,,,,,,,,,2,157.60,,,,,2,157.60,5,394.01,,,3,236.41,,,1,78.80,,,1,78.80,2,157.60,,,1,78.80,1,78.80,,,1,78.80,,,1,78.80,5,394.01,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,113.12,1,,,,113.12,2,226.24,,,,,1,113.12,3,339.37,,,3,339.37,1,113.12,,,1,113.12,,,1,113.12,,,,,,,,,,,,,,,3,339.37,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,433.84,,,,,1,216.92,4,867.68,,,2,433.84,,,,,,,1,216.92,1,216.92,,,1,216.92,,,,,1,216.92,,,,,1,216.92,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,549.45,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,21.19,,,,,,,,,1,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.19,,,,,,,,
,,,,5~9,1,16.00,,,,,,,,,1,,,,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.71,,,,,,,,,,,,,,,,,1,14.71,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,12.55,,,,,,,,,1,12.55,1,12.55,,,,,,,,,,,,,,,,,,,1,12.55,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,13.33,,,,,,,,,,,,,,,,,,,1,13.33,,,,,,,1,13.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.73,,,,,,,,,,,,,,,,2,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.73,,,,
,,,,35~39,4,62.13,,,,,,,,,,,,,,,,2,31.07,,,,,,,1,15.53,,,,,,,,,,,,,,,,,,,,,,,1,15.53,,,,,,,1,15.53,,,,,,,,
,,,,40~44,4,56.27,,,,,,,,,,,,,,,,3,42.20,,,,,,,,,1,14.07,,,,,1,14.07,3,42.20,,,,,,,,,,,,,2,28.13,,,,,,,,,,,1,14.07,,,,
,,,,45~49,6,92.08,,,,,,,1,15.35,1,,,,15.35,1,15.35,3,46.04,,,,,,,1,15.35,1,15.35,,,,,2,30.69,4,61.39,,,,,,,,,,,,,,,,,,,,,,,,,2,30.69,,,,
,,,,50~54,2,37.91,,,,,1,18.95,,,,,,,,,,6,113.72,,,,,1,18.95,7,132.68,4,75.82,1,18.95,,,,,3,56.86,1,18.95,,,,,,,,,,,1,18.95,,,,,,,1,18.95,,,,,,,2,37.91
,,,,55~59,2,69.93,,,1,34.97,,,,,,,,,,,,3,104.90,,,,,,,3,104.90,,,,,,,2,69.93,2,69.93,,,,,,,,,,,,,1,34.97,,,,,,,,,,,1,34.97,,,,
,,,,60~64,3,139.21,2,92.81,,,,,,,1,,,,46.40,,,7,324.83,,,,,,,3,139.21,3,139.21,,,,,,,,,,,,,,,,,1,46.40,,,2,92.81,1,46.40,1,46.40,,,,,1,46.40,,,1,46.40,,
,,,,65~69,,,,,,,,,,,1,,,,64.47,,,1,64.47,,,,,,,2,128.95,4,257.90,,,,,1,64.47,1,64.47,1,64.47,,,,,,,,,,,,,,,1,64.47,1,64.47,,,,,,,1,64.47,1,64.47
,,,,70~74,,,,,1,82.03,,,,,1,,,,82.03,,,,,,,,,,,,,5,410.17,,,,,3,246.10,1,82.03,2,164.07,,,,,,,,,1,82.03,,,,,,,,,,,1,82.03,,,,,2,164.07
,,,,75~79,,,,,,,,,,,,,,,,,,2,215.52,,,1,107.76,,,1,107.76,5,538.79,,,,,4,431.03,,,,,,,,,1,107.76,,,,,1,107.76,,,,,,,,,1,107.76,,,,,2,215.52
,,,,80~84,2,411.52,,,,,,,,,,,,,,1,205.76,,,,,,,,,,,1,205.76,1,205.76,,,4,823.05,,,2,411.52,,,,,,,,,,,2,411.52,,,1,205.76,1,205.76,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,478.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,478.47,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.14,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.61,,,,,,,,,1,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.05,,,,,,,,
,,,,25~29,1,12.65,,,2,25.29,,,,,,,,,,1,12.65,,,,,,,1,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,32.02,,,,,,,,,,,,,,,,,,,,,,,,,1,16.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,79.49,,,1,15.90,,,,,1,,,,15.90,1,15.90,,,,,,,,,1,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,85.24,,,,,,,1,14.21,,,,,,,,,,,,,,,,,,,,,,1,14.21,,,,,,,,,,,1,14.21,1,14.21,,,,,,,,,,,1,14.21,,,1,14.21,,,,
,,,,45~49,5,75.12,,,,,,,1,15.02,,,,,,6,90.14,,,,,,,1,15.02,,,,,1,15.02,1,15.02,,,1,15.02,,,,,,,1,15.02,,,1,15.02,,,,,,,1,15.02,,,,,,,,,,
,,,,50~54,5,87.89,,,,,2,35.16,,,,,,,,5,87.89,,,,,1,17.58,1,17.58,,,,,1,17.58,3,52.73,,,,,,,1,17.58,1,17.58,3,52.73,,,,,,,,,2,35.16,1,17.58,,,,,,,,,,
,,,,55~59,2,60.94,,,,,1,30.47,,,,,,,,5,152.35,,,,,2,60.94,2,60.94,,,,,3,91.41,2,60.94,1,30.47,,,,,,,,,2,60.94,,,,,,,,,,,1,30.47,,,1,30.47,,,,,,
,,,,60~64,2,94.25,1,47.13,,,,,2,94.25,,,,,,1,47.13,1,47.13,1,47.13,2,94.25,4,188.50,,,,,1,47.13,,,,,,,,,,,1,47.13,1,47.13,,,,,2,94.25,,,1,47.13,,,,,,,1,47.13,,,,
,,,,65~69,,,1,60.39,,,1,60.39,,,,,,,,2,120.77,,,,,3,181.16,1,60.39,1,60.39,,,2,120.77,,,1,60.39,,,,,,,,,1,60.39,,,,,,,,,2,120.77,,,,,1,60.39,2,120.77,,,,
,,,,70~74,,,,,,,1,82.78,1,82.78,,,,,,3,248.34,,,,,2,165.56,7,579.47,1,82.78,,,4,331.13,,,1,82.78,,,,,,,,,2,165.56,,,,,,,,,,,,,,,,,1,82.78,,,,
,,,,75~79,,,2,207.04,,,,,,,,,,,,3,310.56,,,,,1,103.52,7,724.64,1,103.52,,,1,103.52,,,,,,,,,,,,,1,103.52,,,1,103.52,,,,,1,103.52,1,103.52,,,,,2,207.04,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,199.60,3,598.80,,,,,3,598.80,,,,,,,,,,,,,1,199.60,,,1,199.60,,,,,1,199.60,,,,,,,2,399.20,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,421.94,1,421.94,,,,,1,421.94,,,,,,,,,,,1,421.94,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,47.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,14.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,12.34,1,12.34,,,,,,,1,12.34,1,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,15.89,,,,,,,,5,79.44,,,,,,,,,1,15.89,,,,,,,,,,,,,,,,,,,1,15.89,,,,,,,,,,,,,,,,,,
,,,,40~44,4,58.10,,,,,,,3,43.57,,,,,,,,1,14.52,,,,,1,14.52,,,,,2,29.05,3,43.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,74.37,,,,,,,1,14.87,,,,,,1,14.87,3,44.62,,,1,14.87,2,29.75,,,2,29.75,2,29.75,,,,,1,14.87,4,59.50,,,,,1,14.87,,,1,14.87,,,,,,,,,,,,,,,,,,
,,,,50~54,4,67.06,,,,,,,1,16.76,,,,,,,,7,117.35,1,16.76,2,33.53,,,1,16.76,,,2,33.53,,,,,,,5,83.82,,,,,,,2,33.53,,,,,,,,,,,,,,,,,,,,
,,,,55~59,8,209.59,,,,,,,,,,,,,,1,26.20,6,157.19,,,1,26.20,2,52.40,,,2,52.40,3,78.60,,,,,,,1,26.20,,,,,,,,,1,26.20,,,,,,,,,,,,,,,,,,
,,,,60~64,2,91.53,,,1,45.77,,,,,,,,,,,,1,45.77,,,2,91.53,1,45.77,,,,,,,,,1,45.77,1,45.77,2,91.53,,,,,,,1,45.77,1,45.77,,,,,2,91.53,,,,,,,,,,,,
,,,,65~69,1,58.31,,,,,1,58.31,,,1,,,,58.31,,,2,116.62,,,1,58.31,6,349.85,1,58.31,3,174.93,1,58.31,1,58.31,,,,,3,174.93,2,116.62,1,58.31,,,,,,,,,,,2,116.62,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,4,333.06,,,2,166.53,5,416.32,,,2,166.53,,,,,,,,,1,83.26,,,,,,,1,83.26,1,83.26,,,,,2,166.53,,,,,,,,,,,,
,,,,75~79,1,102.46,,,3,307.38,,,,,1,,,,102.46,,,3,307.38,,,2,204.92,6,614.75,,,3,307.38,,,,,,,,,3,307.38,,,,,,,2,204.92,,,,,,,6,614.75,,,,,,,,,,,,
,,,,80~84,1,181.16,1,181.16,2,362.32,,,,,1,,,,181.16,,,,,,,,,3,543.48,,,5,905.80,,,,,,,,,,,,,,,,,1,181.16,,,1,181.16,,,3,543.48,,,,,,,,,,,,
,,,,85+,,,1,357.14,,,,,,,,,,,,2,714.29,,,,,,,1,357.14,,,1,357.14,,,,,,,,,,,,,,,,,,,,,,,1,357.14,1,357.14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.02,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,28.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.29,,,,,2,28.58,,,1,,,,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.29,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,46.92,,,,,1,15.64,,,,,,,,,,1,15.64,,,,,,,,,,,,,,,,,,,,,,,1,15.64,2,31.28,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,120.21,,,,,1,15.03,1,15.03,1,,,,15.03,,,3,45.08,3,45.08,,,,,1,15.03,,,,,,,1,15.03,,,,,,,,,2,30.05,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,115.91,,,,,1,14.49,1,14.49,7,,,,101.42,,,,,3,43.47,1,14.49,,,1,14.49,,,,,,,,,,,,,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,114.30,,,,,1,16.33,,,5,,,,81.65,1,16.33,2,32.66,1,16.33,1,16.33,3,48.99,3,48.99,1,16.33,,,,,1,16.33,,,,,,,1,16.33,1,16.33,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,69.09,,,,,1,23.03,,,6,,,,138.19,,,3,69.09,,,1,23.03,2,46.06,1,23.03,,,1,23.03,2,46.06,2,46.06,,,1,23.03,,,,,1,23.03,1,23.03,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,222.62,,,,,,,,,3,,,,133.57,,,,,4,178.09,3,133.57,1,44.52,2,89.05,2,89.05,,,1,44.52,3,133.57,,,1,44.52,,,,,1,44.52,,,1,44.52,,,,,,,,,,,,,,,,,,
,,,,65~69,2,113.38,1,56.69,1,56.69,1,56.69,1,56.69,6,,,,340.14,,,3,170.07,3,170.07,2,113.38,3,170.07,1,56.69,1,56.69,,,,,5,283.45,1,56.69,,,,,,,,,,,2,113.38,,,,,,,,,,,,,,,,,,
