,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,166.39,1,128.53,1,118.48,1,166.39,2,143.78,12,,,,323.45,,,1,121.36,,,3,131.29,21,467.91,,,10,257.27,1,128.53,4,175.98,,,1,128.53,2,253.16,1,118.48,5,175.19,,,1,166.39,1,121.36,,,,,5,173.25,1,128.53,1,126.58,7,192.10,,,,,,,,,,,,,,,,,,
,,,,75~79,2,219.06,,,,,,,1,227.79,10,,,,505.31,,,,,,,,,13,844.16,,,12,488.40,2,249.38,3,227.79,,,,,,,2,246.31,2,418.41,,,1,209.21,,,,,,,2,302.11,,,1,247.52,3,372.21,,,,,,,,,,,,,,,,,,
,,,,80~84,1,571.43,1,571.43,,,,,1,427.35,4,,,,599.70,,,,,,,2,486.62,7,1100.63,1,423.73,5,595.24,1,427.35,,,,,,,,,,,2,418.41,,,,,,,,,,,3,1229.51,,,1,423.73,3,449.78,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,980.39,,,,,,,,,2,1298.70,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,40.94,,,,,,,,1,46.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61.80,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.53,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.19,,,,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,52.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.24,,,,,,,2,50.00,,,,,,1,30.16,,,,,,,,,,,,,,,,,,,,,1,47.35,1,30.16,1,30.16,,,,,,,,,,,,,,,,,1,42.21,1,38.12,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,40.68,,,,,,2,41.89,,,,,,,,,,,,,,,1,46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.93,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,41.88,,,1,41.88,,,,,,2,35.70,,,,,,,,,1,42.05,,,,,1,36.87,,,,,,,,,,,,,,,1,41.88,,,,,,,,,,,1,42.05,,,,,,,,,,,,,,,,,,
,,,,40~44,2,45.55,,,,,1,32.35,1,42.46,1,,,,42.46,4,50.38,,,,,,,,,2,42.91,1,46.15,,,4,76.07,3,58.51,,,,,,,,,,,1,32.35,4,76.07,,,,,,,,,1,46.17,6,65.35,,,,,,,,,,,,,,,,,,
,,,,45~49,4,58.68,,,,,,,,,,,,,,7,121.17,,,,,,,,,,,4,69.24,,,1,40.40,5,82.47,,,1,97.94,,,,,,,1,40.40,,,1,54.64,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,
,,,,50~54,2,88.61,,,,,1,125.31,,,,,,,,3,116.10,,,,,,,1,103.31,2,113.25,5,124.38,,,4,96.27,1,77.58,1,103.63,,,,,,,,,,,1,90.66,,,1,103.31,,,1,201.21,1,125.31,3,103.84,,,,,,,,,,,,,,,,,,
,,,,55~59,7,158.01,,,,,1,81.70,1,94.97,,,,,,12,239.62,,,,,,,,,4,112.99,6,211.79,,,7,153.14,1,96.99,,,,,,,,,,,,,1,94.97,,,,,,,,,,,1,112.36,1,81.70,,,,,,,,,,,,,,,,
,,,,60~64,7,162.11,,,,,1,89.13,,,,,,,,7,183.29,,,,,,,,,3,117.55,9,178.01,,,3,138.76,3,146.13,2,97.70,,,,,,,,,,,2,112.87,1,108.11,2,139.86,,,1,107.41,1,118.91,4,226.50,,,,,3,146.13,,,,,,,,,,,,
,,,,65~69,1,122.10,,,1,97.66,,,,,,,,,,13,242.81,,,,,1,97.66,,,5,140.61,11,241.07,,,9,246.10,2,111.23,1,122.10,,,,,,,,,,,6,160.26,,,,,,,,,2,204.29,2,114.88,,,,,5,149.16,,,,,,,,,,,,
,,,,70~74,1,147.71,1,116.69,2,136.33,,,,,,,,,,13,339.78,,,,,,,,,7,186.27,20,433.28,1,162.07,7,186.27,1,122.40,2,233.37,,,,,1,122.40,,,,,10,317.56,,,1,122.40,,,1,147.71,6,152.32,3,118.48,,,1,116.55,4,174.60,,,,,,,,,,,,
,,,,75~79,1,200.40,,,6,356.29,,,1,197.24,1,,,,223.21,6,353.57,,,,,1,223.21,,,2,232.02,11,502.05,,,9,389.44,3,318.47,1,200.40,,,,,,,,,,,4,322.32,,,,,,,,,7,359.34,,,,,,,9,498.89,,,,,,,,,,,,
,,,,80~84,1,427.35,,,2,421.05,,,,,,,,,,7,919.84,,,,,1,432.90,,,,,7,676.98,,,3,462.25,,,,,,,,,,,1,409.84,,,2,421.05,1,662.25,,,,,,,2,418.41,,,,,,,4,532.62,,,,,,,,,,,,
,,,,85+,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,1,961.54,,,2,1047.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1098.90,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,64.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.87,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,51.47,,,,,,,,,,,,,,,,,,,,,1,67.57,,,,,,,1,46.15,,,,,,,,,,,,,,,1,67.57,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.17,,,,,,,,,,,,,,,,,,
,,,,25~29,1,28.98,,,,,,,,,,,,,,,,1,42.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.26,,,,,,,,,,,,,,1,26.96,1,43.48,,,,,,,1,38.26,1,39.17,1,48.19,,,1,48.19,,,,,,,,,,,,,1,38.26,,,,,,,1,43.48,,,2,31.63,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,26.47,1,50.18,,,,,,,,1,37.66,3,42.65,,,,,,,2,40.14,,,1,37.66,,,,,,,,,,,,,,,,,1,42.96,,,,,,,,,,,2,32.15,,,,,,,,,,,,,,,,,,
,,,,40~44,5,54.47,,,1,62.85,1,41.03,,,,,,,,1,47.26,3,38.31,,,,,1,47.26,1,41.03,,,2,46.39,2,37.08,,,,,,,,,1,47.26,,,,,2,45.05,,,1,41.03,,,,,2,89.09,4,64.28,,,,,,,,,,,,,,,,,,
,,,,45~49,8,85.76,,,1,59.63,,,1,36.98,,,,,,,,6,64.02,,,,,3,47.60,1,36.98,1,36.98,3,65.96,1,84.60,,,,,,,,,,,,,,,1,59.63,,,,,,,,,,,1,59.63,,,,,,,,,,,,,,,,,,
,,,,50~54,2,196.27,,,2,82.44,,,,,,,,,,1,97.75,4,112.39,,,1,71.28,1,98.14,4,112.39,,,5,112.82,1,115.07,,,,,,,,,1,87.95,,,2,82.58,1,87.95,1,115.07,2,88.03,,,1,87.95,,,1,87.95,,,1,71.28,,,,,,,,,,,,,,
,,,,55~59,2,93.50,1,81.77,,,,,2,95.10,,,,,,,,12,229.27,,,,,,,6,121.78,2,112.80,4,114.38,3,132.98,1,109.17,,,,,1,73.64,,,1,93.46,,,2,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,154.23,,,2,104.44,,,,,1,,,,105.04,1,105.04,10,218.20,1,103.84,,,3,128.15,7,231.79,1,103.84,6,165.24,5,142.05,,,,,,,,,,,1,120.92,1,200.00,2,181.00,1,200.00,1,103.84,,,1,105.04,1,103.84,,,,,,,4,159.05,,,,,,,,,,,,
,,,,65~69,3,179.75,,,1,101.32,,,,,,,,,,,,9,207.90,,,,,7,278.33,13,300.30,2,116.55,8,217.27,4,166.81,,,1,97.85,,,,,,,,,1,97.85,8,184.80,,,2,99.55,1,97.85,,,2,99.55,1,97.85,1,105.93,1,97.85,6,175.85,,,,,,,,,,,,
,,,,70~74,1,154.08,1,147.71,3,168.44,,,2,119.19,,,,,,2,112.30,10,252.27,,,3,178.78,4,168.99,18,454.09,2,150.83,10,252.27,3,174.62,2,125.23,,,,,,,,,3,198.68,4,254.94,16,334.66,,,3,168.82,1,147.71,,,,,,,,,,,3,195.06,,,,,,,,,,,,
,,,,75~79,1,201.61,,,5,398.09,,,,,1,,,,265.25,1,202.43,4,199.10,,,,,3,266.43,18,625.00,,,5,209.56,1,201.61,,,,,1,201.61,,,,,,,,,6,251.68,,,2,202.02,2,201.61,1,200.80,1,201.61,1,158.23,,,2,228.05,5,442.48,,,,,,,,,,,,
,,,,80~84,1,444.44,,,,,,,,,1,,,,584.80,1,444.44,2,417.54,,,,,2,450.45,4,425.53,,,5,749.63,3,602.41,1,473.93,,,,,,,1,473.93,,,1,584.80,2,579.71,,,,,,,,,1,444.44,,,,,1,373.13,4,911.16,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,2,1515.15,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.66,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.68,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,49.65,,,,,,,,,1,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.87,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,40.32,,,,,,,,1,40.32,,,,,,,,,,,,,,,,,,,,,,,1,29.68,,,,,,,,,,,,,,,,,1,38.42,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.25,,,1,26.30,,,1,40.47,,,,,,1,40.47,1,26.30,,,,,,,1,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.71,1,26.30,,,,,,,,,1,46.02,,,,,,,,,,,,
,,,,35~39,2,34.39,,,,,,,1,45.07,,,,,,,,4,36.73,,,,,,,1,26.62,,,,,,,4,38.18,1,48.54,,,,,,,,,,,,,,,1,26.62,,,,,2,33.47,,,,,,,3,79.87,,,,,,,,,,,,
,,,,40~44,6,50.53,,,,,,,1,28.47,,,,,,,,5,50.67,,,,,1,28.47,2,51.69,1,28.47,,,,,2,34.33,1,43.23,,,,,,,,,1,28.47,,,,,,,,,,,,,,,,,,,1,28.47,,,,,,,,,,,,
,,,,45~49,6,78.72,1,78.86,,,1,53.33,1,51.55,,,,,,,,4,83.82,1,34.52,,,,,2,103.09,7,100.72,,,,,6,75.19,2,63.63,,,,,,,,,1,51.55,,,1,34.52,1,34.52,4,46.63,,,,,,,,,1,78.86,2,52.53,,,,,,,,,,,,
,,,,50~54,1,81.30,,,,,,,1,62.89,1,,,,89.53,,,7,127.41,,,,,,,1,89.53,3,91.83,,,1,89.13,3,76.10,,,,,,,,,,,,,1,97.28,,,,,3,88.89,,,1,156.99,,,,,1,89.13,,,,,,,,,,,,,,
,,,,55~59,3,144.09,,,2,83.02,,,,,,,,,,1,113.90,11,242.83,,,,,1,93.37,4,89.07,2,145.24,1,72.62,,,4,154.98,2,81.70,,,1,83.06,,,1,96.90,,,,,1,96.90,1,93.37,5,152.11,,,1,93.37,,,1,113.90,,,3,122.55,,,1,83.06,,,,,,,,
,,,,60~64,4,175.82,,,1,98.14,,,2,93.50,,,,,,,,6,128.53,,,,,,,1,89.29,11,212.68,1,132.98,,,6,144.47,3,146.41,,,,,,,1,98.14,,,,,,,2,159.24,5,156.05,1,107.64,,,1,89.29,1,107.64,2,235.85,3,209.35,,,3,126.53,,,,,,,,
,,,,65~69,2,115.87,,,2,107.07,,,1,114.16,1,,,,128.53,1,136.80,13,265.58,,,,,,,5,208.86,24,490.30,1,128.53,,,5,195.69,1,100.81,,,2,124.46,,,,,,,1,114.16,,,1,136.80,5,199.20,1,100.81,1,136.80,,,,,4,164.07,,,,,4,149.76,,,,,,,,
,,,,70~74,,,1,110.38,1,145.14,,,,,,,,,,2,110.74,17,349.94,,,,,,,3,116.64,14,288.18,,,,,6,196.27,3,187.97,,,2,220.75,,,1,130.55,,,,,1,110.99,,,7,214.20,,,3,120.24,,,1,110.38,6,261.89,1,143.68,1,145.14,11,278.34,,,,,,,,
,,,,75~79,1,182.15,,,1,242.13,,,,,,,,,,4,246.15,13,505.84,1,153.85,1,182.15,1,234.74,1,234.74,16,510.37,1,234.74,,,12,482.90,1,234.74,,,,,,,,,,,,,,,2,201.82,8,293.90,,,2,353.98,,,,,2,166.81,,,,,7,281.69,,,,,,,,
,,,,80~84,,,,,2,379.51,,,,,,,,,,1,454.55,2,405.68,,,,,1,454.55,4,598.80,11,804.68,1,325.73,,,8,675.11,,,1,454.55,1,549.45,,,,,,,1,325.73,1,476.19,1,454.55,5,509.16,,,,,,,1,476.19,,,,,,,2,439.56,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,3,1071.43,,,,,,,,,2,925.93,5,1079.91,,,,,2,1526.72,1,666.67,,,,,,,,,,,,,,,,,2,1526.72,1,934.58,,,,,,,1,666.67,,,,,2,913.24,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.80,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,,,,,,1,60.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,51.81,,,,,,,,,,,,,,,1,49.90,,,,,,,,,1,69.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,39.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,39.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.61,,,1,70.72,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,4,49.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.47,1,46.00,,,1,40.47,,,,,,,,,,,,,,,,,,
,,,,35~39,3,36.02,,,,,,,,,,,,,,1,39.62,,,1,48.15,,,,,2,33.22,3,34.47,,,2,40.93,,,,,,,,,1,25.83,,,,,1,46.53,,,1,48.15,1,25.83,,,,,3,40.49,,,,,,,,,,,,,,,,,,
,,,,40~44,5,50.18,,,,,,,,,,,,,,,,,,5,61.21,,,1,46.84,2,33.81,1,28.13,1,46.84,1,28.13,2,33.81,,,,,,,1,28.13,,,,,,,1,44.39,1,44.39,1,39.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,52.65,,,,,,,1,50.56,,,,,,1,32.57,1,50.56,12,107.47,,,,,1,32.57,1,71.43,,,1,49.60,2,48.67,1,32.57,,,,,,,,,2,39.62,,,3,59.43,,,,,,,1,46.93,2,39.32,1,49.60,,,,,,,,,,,,,,,,
,,,,50~54,4,128.45,1,133.51,,,,,,,,,,,,,,,,10,140.69,,,1,133.51,1,52.41,6,180.89,2,76.48,1,52.41,3,89.98,1,52.41,,,,,,,,,1,70.97,,,,,2,104.82,,,,,1,52.41,2,60.30,,,,,,,,,,,,,,,,,,
,,,,55~59,2,130.29,,,2,112.42,1,77.52,2,155.04,,,,,,,,,,23,416.44,,,,,1,204.50,8,220.75,,,3,152.28,1,77.52,2,85.62,,,,,,,,,3,132.57,,,1,77.52,,,,,2,105.32,,,2,101.52,,,,,,,,,,,,,,,,,,
,,,,60~64,2,113.83,,,1,91.32,,,1,193.42,1,,,,110.01,3,94.31,,,12,245.35,1,88.50,,,3,143.82,11,289.78,,,4,195.03,2,107.24,1,124.84,,,,,,,,,6,133.36,,,2,97.51,1,110.01,,,,,4,167.93,1,91.32,,,,,2,95.88,,,,,,,,,,,,
,,,,65~69,2,203.46,,,,,,,1,101.73,,,,,,3,178.89,,,20,419.82,1,144.09,2,114.88,6,208.91,12,310.32,1,101.73,6,147.42,4,212.77,2,105.71,1,191.20,,,,,2,119.98,11,274.59,,,4,120.77,2,382.41,,,1,144.09,2,105.71,,,,,1,144.09,9,188.92,,,,,,,,,,,,
,,,,70~74,2,127.39,1,144.72,3,122.80,,,,,1,,,,112.36,3,130.15,,,9,229.77,,,,,8,298.06,18,376.65,2,120.77,11,269.08,2,120.77,3,181.16,,,,,1,144.72,,,10,255.30,,,3,171.23,3,189.75,,,,,8,249.30,,,1,116.01,2,142.45,5,198.57,,,,,,,,,,,,
,,,,75~79,1,176.68,1,151.06,3,164.84,,,1,151.06,,,,,,1,224.22,,,7,299.53,,,1,224.22,3,183.60,13,388.18,,,10,298.60,1,164.74,2,180.51,,,,,,,1,164.74,8,238.88,,,,,1,164.74,,,,,,,1,210.08,,,,,4,229.23,,,,,,,,,,,,
,,,,80~84,,,,,2,382.41,,,,,,,,,,,,,,4,471.14,,,,,3,638.30,4,606.06,,,2,464.04,2,396.83,2,425.53,,,,,,,,,10,927.64,,,,,1,403.23,,,,,3,398.94,,,1,306.75,,,4,427.81,,,,,,,,,,,,
,,,,85+,1,884.96,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,3,854.70,,,1,1020.41,1,1149.43,,,,,,,1,606.06,,,1,1020.41,,,,,,,,,,,,,,,,,,,2,655.74,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
