,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,11.47,,,,,3,13.09,,,1,,,,19.60,,,,,,,3,25.86,,,,,,,,,,,1,48.92,,,,,2,9.35,,,,,,,,,,,,,,,,,,,,,2,19.82,,,1,13.39,,,,,1,24.20,,,,,,,,,,,,,,
,,,,30~34,7,22.52,,,,,1,6.83,1,26.62,3,,,,17.25,3,23.72,,,,,10,24.83,,,,,,,,,1,6.83,2,10.05,,,,,1,22.19,,,,,1,22.19,,,,,,,1,18.99,,,,,,,3,24.01,,,1,6.83,,,,,2,10.45,1,14.14,3,13.32,,,,,,,,,,
,,,,35~39,15,30.94,,,1,18.07,,,1,14.82,3,,,,26.65,,,1,15.58,,,9,29.99,,,,,,,2,9.79,1,25.87,4,15.30,3,22.23,1,20.68,2,9.38,2,16.72,,,,,,,1,12.35,,,,,,,,,,,4,14.97,1,18.07,3,10.52,,,1,15.58,1,18.07,2,13.43,4,21.32,,,,,,,,,,
,,,,40~44,13,29.06,,,1,20.38,1,40.44,3,39.09,,,,,,2,10.17,1,22.44,,,16,34.30,2,15.06,,,1,7.53,,,4,15.47,3,19.48,8,22.92,,,7,25.41,5,23.69,,,1,7.53,2,9.55,,,,,,,,,,,2,45.30,3,17.77,1,29.38,,,1,22.65,1,15.65,4,17.67,3,12.31,7,31.99,,,1,7.53,,,,,,
,,,,45~49,23,53.95,2,72.67,4,39.49,2,11.05,2,21.03,,,,,,1,29.66,,,,,32,72.09,1,14.80,,,,,1,22.18,12,30.14,7,28.33,,,,,6,18.79,5,22.06,,,2,25.38,1,29.66,,,1,8.82,,,,,,,,,5,17.90,1,14.80,1,14.80,,,,,2,21.03,4,18.41,13,36.50,,,2,32.86,1,26.52,,,,
,,,,50~54,17,74.63,,,1,35.64,2,26.76,,,,,,,,,,,,,,26,92.78,,,1,57.11,,,,,7,45.14,16,66.77,2,30.08,,,4,26.18,1,26.19,,,3,23.00,,,,,,,,,,,1,33.36,4,29.08,15,73.60,,,1,33.36,,,,,1,33.36,4,25.70,11,58.09,,,,,,,,,,
,,,,55~59,16,100.21,,,2,52.65,,,1,39.42,2,,,,33.73,4,73.77,,,,,27,161.19,,,,,,,1,46.43,5,51.16,24,128.16,,,,,10,142.94,3,50.59,,,1,89.85,1,22.18,,,,,,,,,,,2,72.44,6,63.86,,,1,22.18,3,45.03,,,1,22.18,2,32.49,10,65.11,2,42.63,,,4,48.13,,,,
,,,,60~64,11,96.10,,,2,40.67,,,1,26.50,3,,,,41.93,3,41.93,,,1,61.46,44,261.97,,,1,61.46,,,,,13,105.93,13,85.70,2,76.39,,,9,79.59,5,127.55,,,3,86.16,1,81.10,,,,,,,,,5,95.55,3,56.68,8,99.76,,,1,81.10,4,63.59,,,,,8,75.17,6,57.59,,,3,66.25,10,88.44,,,,
,,,,65~69,12,101.48,,,4,60.24,,,3,130.61,5,,,,70.76,3,63.67,,,,,31,196.96,,,,,,,2,34.94,17,115.52,33,209.67,4,48.25,,,22,176.71,4,62.80,,,4,59.94,1,50.13,,,,,,,,,2,42.09,5,76.57,25,176.84,,,4,66.60,3,44.73,,,2,42.09,9,135.54,5,80.08,,,2,55.60,24,152.49,,,,
,,,,70~74,7,52.53,,,7,38.74,,,,,4,,,,27.52,7,58.74,1,90.66,2,20.15,60,239.98,,,3,67.40,,,2,58.11,27,125.23,73,291.98,3,46.53,1,50.35,36,155.75,11,70.40,,,10,47.41,3,30.22,,,,,1,28.06,1,112.74,7,67.51,4,29.33,31,128.55,2,33.31,7,53.64,3,30.22,,,1,15.72,10,50.79,1,112.74,1,28.06,5,59.64,58,231.98,,,,
,,,,75~79,5,101.58,1,78.37,8,105.15,,,1,27.65,5,,,,105.53,2,30.45,,,,,25,170.58,,,,,,,2,39.74,17,110.57,73,458.20,3,60.54,,,27,175.61,7,61.69,1,146.63,12,107.66,1,49.46,2,45.77,,,,,1,49.46,4,55.08,4,43.37,27,185.50,2,60.64,3,47.51,5,88.11,,,,,12,105.31,3,69.28,,,6,67.83,42,299.23,,,,
,,,,80~84,2,259.74,3,165.29,4,133.65,,,,,,,,,,1,389.11,,,,,9,197.02,,,,,,,1,196.08,8,165.87,19,328.72,1,196.08,,,13,242.49,4,118.13,,,2,72.57,,,,,1,185.87,,,,,2,389.86,1,66.45,12,217.08,,,1,165.56,2,179.05,,,1,66.45,6,148.77,1,196.08,1,79.94,,,18,281.95,,,,
,,,,85+,,,,,,,,,,,1,,,,93.81,3,173.41,,,,,5,220.26,,,,,,,,,2,386.10,11,427.35,1,588.24,,,8,494.74,5,244.50,,,3,156.33,,,,,,,,,,,2,301.20,1,444.44,3,157.23,,,,,,,,,,,6,246.00,,,,,1,150.60,5,463.82,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,4,,,,17.57,,,,,,,,,,,,,,,,,,,,,,,3,29.64,,,,,,,,,,,,,,,,,,,1,35.14,,,,,1,8.57,3,14.54,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,17.65,,,,,,,,,,,,,,,,,,,,,2,10.43,1,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,22.45,,,,,,1,26.24,,,,,1,26.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.95,,,,,,,1,7.50,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,26.09,,,,,,,1,10.42,,,,,,,,,,,1,10.42,1,11.53,,,,,,,,,1,26.09,1,17.40,,,,,,,2,10.09,1,10.42,,,,,3,10.01,,,,,1,46.13,,,,,,,,,,,,,,,,
,,,,25~29,4,23.98,,,,,1,23.49,2,26.36,1,,,,18.68,1,18.68,,,,,3,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.52,,,,,4,28.89,1,28.46,,,,,2,15.45,1,28.46,,,2,15.66,,,,,,,,,,,,,,,,
,,,,30~34,8,24.50,,,2,14.94,,,2,17.98,1,,,,17.62,,,,,,,3,42.57,,,,,,,,,1,18.69,,,2,9.72,,,2,18.39,,,,,1,18.69,,,,,,,,,2,9.83,,,,,,,1,22.45,3,11.57,1,17.62,2,17.28,,,,,,,,,,,,,,,,
,,,,35~39,10,19.76,,,3,24.47,1,26.78,2,10.80,1,,,,15.79,,,2,13.98,,,19,35.97,,,,,,,,,5,17.31,8,24.27,4,18.67,,,4,16.64,3,12.48,,,,,,,1,6.77,,,,,5,15.62,1,20.95,2,8.79,,,,,2,13.53,1,12.55,7,22.00,,,,,,,,,,,,,,,,
,,,,40~44,17,41.60,2,9.78,,,,,2,14.42,1,,,,17.38,1,7.21,,,,,13,26.76,,,,,,,1,7.21,4,46.73,4,11.73,4,15.80,,,2,15.77,6,17.48,,,4,14.53,1,17.38,,,,,,,3,12.36,1,17.38,3,21.63,,,,,2,18.52,,,8,22.32,1,19.81,,,1,20.90,,,,,,,,,,
,,,,45~49,19,38.93,,,4,18.75,1,26.07,2,10.74,4,,,,19.27,2,12.13,,,1,27.41,27,68.85,,,,,,,,,5,17.66,10,24.34,3,14.58,,,2,13.68,7,21.34,,,3,12.83,1,27.41,,,2,12.42,2,15.70,10,32.07,,,2,12.13,1,26.07,,,1,14.51,1,34.60,8,21.93,,,,,,,,,,,,,,,,
,,,,50~54,19,66.38,,,1,35.63,2,18.02,1,20.24,4,,,,26.03,1,39.94,,,,,34,103.67,,,,,1,50.53,1,35.63,7,44.17,15,80.18,5,23.52,,,8,34.39,3,44.76,,,2,17.12,,,,,,,1,39.94,11,50.16,,,2,24.43,,,,,1,29.49,2,28.46,5,108.91,,,1,12.06,1,29.49,,,,,,,,,,
,,,,55~59,16,86.50,,,,,,,,,2,,,,56.16,2,41.85,1,37.44,,,30,159.76,,,,,,,,,8,81.51,16,102.41,4,59.15,1,57.11,7,62.43,3,66.64,,,3,45.94,,,1,50.05,,,2,33.89,15,86.43,1,81.90,2,26.85,1,106.27,,,,,1,37.44,5,73.78,1,70.32,3,63.97,3,68.27,,,,,,,,,,
,,,,60~64,10,80.79,4,144.51,3,53.31,2,51.06,,,5,,,,71.78,5,67.21,,,,,35,220.51,,,,,,,,,12,105.93,25,170.13,6,86.13,,,10,91.31,9,83.06,,,5,54.10,,,1,54.61,1,25.53,1,79.11,11,89.68,,,1,95.24,2,56.48,,,1,25.53,4,55.73,3,53.31,,,3,67.61,3,65.23,,,,,,,,,,
,,,,65~69,8,88.73,2,44.65,6,108.07,1,81.90,,,3,,,,66.12,7,125.47,,,,,35,261.74,,,,,1,81.90,,,10,119.18,37,254.40,5,55.16,2,62.27,19,165.87,6,70.44,1,71.84,4,54.26,,,,,2,46.78,5,65.01,14,104.70,,,1,64.72,,,,,,,6,152.25,5,64.79,1,30.00,4,73.03,23,158.14,,,,,,,,,,
,,,,70~74,11,76.42,1,97.94,13,68.97,,,2,47.94,10,,,,64.46,13,79.78,,,1,29.13,48,204.47,1,52.66,3,60.10,,,,,31,132.06,86,366.35,9,62.16,,,34,144.83,9,41.98,,,10,48.20,1,98.33,,,5,52.70,4,49.43,30,127.80,4,64.91,7,57.73,8,56.49,,,1,16.52,11,60.21,4,44.59,,,2,21.08,35,149.09,,,,,,,,,,
,,,,75~79,8,85.47,2,30.80,11,71.57,2,51.76,1,42.11,12,,,,85.60,9,64.20,,,,,37,210.65,1,24.28,,,,,,,14,95.87,67,381.44,6,59.09,,,40,227.73,8,65.94,,,4,50.68,1,62.31,,,2,42.48,1,137.93,32,182.18,1,137.93,6,62.89,4,46.79,,,3,53.73,11,75.11,,,,,8,69.53,32,220.77,,,,,,,,,,
,,,,80~84,5,163.45,,,1,265.25,,,,,6,,,,144.58,7,172.07,,,,,12,246.10,,,1,74.57,,,1,61.92,6,270.03,28,440.74,4,105.46,,,18,273.35,3,147.57,,,4,117.10,,,,,2,100.40,2,238.95,13,267.54,1,265.25,1,155.76,2,306.75,,,2,202.22,8,190.16,,,,,2,100.40,19,302.40,,,,,,,,,,
,,,,85+,2,187.44,,,1,502.51,,,,,1,,,,526.32,1,389.11,,,,,3,196.98,,,,,,,1,502.51,6,439.56,13,466.12,2,120.34,,,9,317.46,4,178.02,,,,,,,,,2,159.87,,,8,316.21,1,502.51,1,389.11,,,,,1,135.32,4,258.23,1,135.32,,,,,4,308.17,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,21.69,,,,,,,,,,,,,,,1,20.25,,,,,,,1,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.48,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.95,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,10.76,,,1,7.26,,,1,10.76,,,,,,,,,,,,,2,15.94,,,,,,,,,,,,,1,15.10,,,,,,,,,,,,,,,3,14.98,,,1,28.26,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,16.05,,,,,,,,,,,1,31.08,,,,,,,,,2,11.26,,,,,,,,,1,21.60,,,,,,,,,,,,,1,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,9.71,3,27.76,1,6.64,,,,,,,,,,,,,1,44.07,,,,,,,1,6.64,,,,,,,,,,,,,,,1,18.11,2,36.23,,,,,2,13.27,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,10.55,,,1,21.79,,,1,6.96,1,,,,6.96,1,17.90,,,,,3,13.83,,,,,,,,,,,,,1,6.96,,,2,8.73,,,2,15.24,,,,,,,,,,,1,18.96,,,,,,,,,1,18.96,1,30.69,1,18.96,,,,,,,,,,,,,,,,
,,,,30~34,9,19.84,,,1,13.75,,,2,13.12,,,,,,,,,,,,7,16.02,,,,,1,12.54,1,18.01,1,6.70,1,6.70,1,18.01,,,1,18.01,,,,,1,6.70,,,,,,,,,2,8.73,,,,,,,,,1,42.09,,,5,16.90,,,,,,,,,,,,,,,,
,,,,35~39,10,18.88,,,2,14.88,,,,,4,,,,13.62,,,,,,,9,23.17,,,,,,,,,3,10.63,1,14.93,5,17.27,,,3,17.00,1,6.77,1,27.20,,,,,,,,,,,5,14.08,,,2,13.53,1,12.67,,,1,6.77,1,17.00,9,25.99,,,,,,,,,,,,,,,,
,,,,40~44,24,58.25,,,,,,,,,4,,,,26.91,,,,,,,22,36.56,,,,,,,,,3,11.63,10,28.86,1,6.96,,,4,30.34,5,14.43,2,31.64,,,,,,,1,36.85,4,19.01,5,19.07,,,2,37.88,1,6.96,1,28.06,,,3,13.19,11,29.30,,,,,,,,,,,,,,,,
,,,,45~49,23,51.13,,,2,43.79,1,21.90,3,13.15,5,,,,16.71,1,32.52,,,,,23,48.90,1,21.90,,,1,16.43,,,8,26.79,9,34.30,2,25.27,,,12,36.26,8,24.39,1,14.05,,,,,,,2,19.59,1,21.90,6,47.73,1,21.90,2,19.76,,,,,3,27.03,2,17.94,11,26.87,1,32.52,1,21.90,1,32.52,,,,,,,,,,
,,,,50~54,30,86.58,1,35.05,5,42.32,,,2,29.46,2,,,,14.53,3,15.64,,,,,31,81.02,,,,,,,,,10,38.17,16,62.41,4,22.76,,,5,29.01,2,26.55,1,21.37,,,,,,,2,30.43,3,29.71,6,29.71,,,3,26.71,2,13.79,,,1,46.53,3,36.49,9,34.89,,,5,38.61,1,18.45,,,,,,,,,,
,,,,55~59,10,106.06,1,53.13,4,34.73,,,2,57.79,4,,,,51.12,2,26.36,1,63.33,,,29,171.09,,,,,,,1,19.69,11,74.63,13,94.07,3,34.46,,,6,54.31,3,28.54,6,42.94,,,1,86.81,,,1,107.64,4,73.64,11,76.17,1,48.80,2,32.10,3,47.41,,,,,2,24.99,,,1,63.33,1,39.86,6,52.81,,,,,,,,,,
,,,,60~64,15,114.52,,,2,57.14,,,1,44.35,2,,,,55.48,3,37.93,,,,,30,167.90,,,1,73.96,,,1,65.88,10,84.30,17,108.77,4,48.36,,,8,99.85,3,54.58,5,49.19,,,,,,,,,3,64.81,12,91.21,,,2,35.49,4,54.28,,,1,73.96,5,54.00,9,68.01,,,4,50.70,10,89.67,,,,,,,,,,
,,,,65~69,1,89.05,1,97.28,3,77.96,,,,,4,,,,56.64,6,99.75,,,,,27,190.77,,,,,,,,,19,147.86,30,211.97,5,93.58,,,13,148.15,4,92.70,6,108.64,,,,,,,2,116.35,5,76.64,14,107.44,1,89.05,3,55.55,2,85.65,,,3,71.29,6,70.49,2,48.00,,,,,8,91.93,,,,,,,,,,
,,,,70~74,6,44.79,2,44.92,12,72.66,,,4,46.69,11,,,,68.48,2,27.27,,,1,64.72,47,223.53,,,1,49.41,,,,,19,99.50,74,351.95,10,61.72,,,30,148.82,7,76.68,6,56.65,1,18.07,,,1,64.72,2,36.13,3,46.32,39,193.47,2,129.45,5,47.21,4,40.05,,,2,55.65,15,106.28,4,78.96,,,1,115.21,32,166.52,,,,,,,,,,
,,,,75~79,4,69.38,,,10,72.14,3,53.67,,,10,,,,71.75,9,89.38,1,63.01,,,35,190.25,,,1,30.66,,,1,66.84,18,111.71,86,448.01,11,72.62,,,27,140.65,11,72.91,9,93.73,1,37.29,,,,,6,73.05,4,69.38,31,201.67,1,30.66,2,44.65,2,42.03,,,2,87.15,11,62.57,1,30.66,,,4,68.09,45,253.36,,,,,,,,,,
,,,,80~84,5,177.49,,,9,179.75,,,1,67.07,4,,,,122.44,1,146.63,,,,,14,212.44,,,,,,,,,6,128.48,33,451.00,9,134.99,,,13,205.31,4,98.26,12,222.39,,,,,,,1,259.74,1,56.31,18,286.03,2,120.77,2,73.61,,,,,,,6,142.89,,,,,5,118.93,20,299.54,,,,,,,,,,
,,,,85+,1,465.12,,,3,133.69,,,,,1,,,,117.79,2,183.99,,,,,9,362.17,,,1,349.65,,,1,420.17,6,324.32,15,428.57,2,399.20,,,5,203.33,,,2,150.60,,,,,,,2,421.05,,,9,419.58,,,1,465.12,,,,,,,3,212.01,,,,,1,102.35,7,229.06,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,5,,,,27.08,,,,,,,1,21.41,1,29.39,,,,,,,,,,,1,16.39,,,,,,,,,,,,,2,17.38,,,,,,,1,21.41,,,,,2,22.30,1,8.99,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,24.82,,,1,15.60,,,,,,,,,,,,,,,,,2,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.03,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,19.47,,,,,,,,,,,,,,,,,,,1,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.92,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,29.49,,,1,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19.92,,,,,,,1,31.19,1,31.19,,,,,1,23.25,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,11.83,,,,,,,2,14.98,2,,,,13.34,1,17.29,3,13.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.55,,,,,,,3,22.32,1,17.29,,,,,2,9.74,2,16.52,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.19,,,,,,,,,1,,,,17.11,1,17.97,,,,,2,34.21,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,,4,18.47,1,12.29,,,,,2,10.19,1,29.59,1,20.41,,,,,,,,,,,,,,,,,,
,,,,30~34,9,29.60,,,1,23.30,,,3,20.11,,,,,,2,15.75,,,,,6,20.85,,,,,,,1,17.91,,,1,17.91,,,,,1,31.73,,,,,,,,,,,,,,,2,9.80,,,,,,,1,6.69,1,23.30,1,6.69,4,19.63,,,,,,,,,,,,,,,,
,,,,35~39,20,35.40,1,16.45,,,,,1,12.70,1,,,,21.28,2,8.73,,,,,7,19.15,,,,,,,2,9.47,2,18.75,1,6.65,,,2,9.68,2,10.73,,,,,,,,,1,6.65,,,2,9.68,5,16.08,1,16.45,,,,,,,1,35.78,1,16.45,7,21.43,,,,,1,6.65,,,,,,,,,,
,,,,40~44,24,47.56,,,1,35.26,,,,,2,,,,9.95,,,,,,,25,48.46,,,,,,,3,17.52,6,16.08,1,6.83,1,12.37,3,11.41,7,22.00,,,,,,,,,,,2,19.55,1,18.31,4,14.55,,,2,23.61,1,6.83,1,6.83,4,15.21,2,8.80,10,19.38,,,,,1,6.83,,,,,,,,,,
,,,,45~49,40,78.59,,,1,19.38,,,5,26.19,2,,,,21.37,3,20.44,,,,,29,56.98,,,,,1,15.98,6,32.37,12,29.81,5,16.78,,,5,19.37,9,42.99,1,19.38,1,31.38,,,1,31.38,,,1,20.76,,,8,28.16,1,13.86,3,14.99,3,20.47,,,1,23.70,2,17.51,14,28.04,1,7.93,1,19.38,,,,,,,,,,,,
,,,,50~54,29,74.60,,,1,10.20,2,31.55,1,19.87,1,,,,10.20,3,21.83,,,,,45,109.15,,,,,,,2,12.82,16,45.11,10,26.82,,,8,31.04,7,31.75,3,16.54,,,,,,,1,25.41,1,25.81,2,39.74,6,21.57,1,40.57,4,17.51,1,25.81,,,1,10.20,6,25.97,8,26.47,,,2,50.81,,,,,,,,,,,,
,,,,55~59,26,120.57,,,2,25.68,1,77.82,,,3,,,,37.47,2,43.35,,,,,20,102.35,,,1,56.98,,,6,43.06,12,79.68,2,35.12,,,11,75.02,6,57.66,2,47.25,,,,,,,,,,,1,77.82,11,74.87,,,1,17.56,4,58.19,1,31.18,1,43.23,2,57.49,5,70.63,,,2,65.79,4,36.94,,,,,,,,,,
,,,,60~64,18,146.65,,,,,,,,,2,,,,63.27,,,,,,,30,163.74,1,50.43,,,,,3,54.66,27,170.01,2,35.78,,,9,84.11,7,77.86,3,40.16,,,,,,,,,2,74.93,3,53.07,12,97.55,,,2,32.16,1,23.61,,,1,23.61,4,78.72,4,77.22,,,,,11,86.17,,,,,,,,,,
,,,,65~69,4,80.52,,,3,75.08,2,96.90,1,85.40,,,,,,2,96.90,,,,,28,210.88,,,1,30.95,1,85.40,9,99.09,28,196.49,5,71.21,1,30.95,20,157.20,7,124.53,6,84.25,,,,,,,1,101.11,,,1,86.21,11,120.96,1,101.11,4,75.77,1,30.95,,,2,93.33,5,61.06,1,85.40,,,2,76.60,14,107.04,,,,,,,,,,
