,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,113.77,,,,,,,,,,,,,,,,,,1,,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,180.51,,,,,,,,,,,,,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,188.32,,,,,,,,,1,,,,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,321.03,3,219.62,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,172.41,,,,,,,,,,1,240.96,,,,,,,,,,,,1,240.96,,,1,240.96,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,1,236.41,1,236.41,,,,,1,236.41,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,393.70,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,1,297.62,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1030.93,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,結直腸癌,,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,203.67,,,,,,,,,,,,1,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,108.81,,,,,,,,,,,,,,1,108.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,275.48,,,,,,,,,,1,,275.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,455.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,167.79,1,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,193.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,458.72,,,,,1,212.77,,,,,,,,,,,,,,,1,234.74,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,298.51,1,298.51,,,,,1,,,,636.94,1,298.51,,,,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,555.56,1,,460.83,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肝及肝內膽管,,直腸與肛門,,胃,,,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,,腎,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,107.87,,,1,86.06,,,1,,,,107.87,,,,,1,,107.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,220.43,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,143.99,2,260.42,,,,,1,130.21,,,,,,,,,,,,,,,1,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,152.44,1,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,427.35,1,196.85,,,,,,,1,,,,427.35,,,1,196.85,,,,,,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,414.94,1,398.41,,,,,,,,,,,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,392.16,1,168.92,,,,,,,1,,,,220.26,,,,,1,,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,235.85,,,,,,,,,1,,,,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,925.93,,,,,,,,,,,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,104.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,227.79,1,89.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,98.43,,,,,,,,,,,,,,,,,,1,,216.45,1,98.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,206.61,,,,,,,,,,,,,,,,,,,,,1,105.49,1,126.26,1,126.26,,,,,,,,,1,105.49,,,,,,,,,,,,,,,,
,,,,45~49,2,177.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,300.90,,,,,1,186.57,,,,,,,,,,,,,1,186.57,,,,,,,,,,,,,1,216.92,,,,,,,,,,,,,,,,
,,,,55~59,1,393.70,,,1,393.70,,,,,,,,,,,,2,189.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,185.87,,,,,,,,,,,,,,,,1,,163.40,1,400.00,,,,,1,163.40,1,163.40,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,418.41,,,,,1,418.41,,,,,,1,191.20,1,418.41,1,,242.13,,,,,,,1,242.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,323.62,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,3,373.60,,,1,303.03,1,323.62,1,609.76,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,666.67,,,,,,,,,,1,,395.26,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,280.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,85.18,,,,,,,3,238.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,234.74,,,,,2,136.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,1,110.99,1,110.99,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,111.30,1,200.40,,,,,2,237.25,,,,,,1,104.82,,,,,,,,,,1,118.62,,,,,,,,,,,,,1,104.82,,,,,,,,,,,,
,,,,45~49,2,247.83,,,1,235.29,,,,,,,,,,2,162.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,353.36,1,191.57,,,,,,,,,,,,,,,,,,,1,191.57,,,,,,,1,353.36,1,210.97,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,284.36,,,1,168.92,1,406.50,,,,,,,,1,168.92,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,159.74,1,159.74,,,,,,,,,,,,,,,,1,,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,260.76,2,477.33,,,,,,,,,,,,,,,,1,,190.84,3,391.13,,,,,,,,,,,,,1,238.66,1,238.66,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,303.95,,,2,544.96,,,,,,,,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,431.97,,,,,,,,2,617.28,,,,,,,1,502.51,,,1,800.00,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,100.60,1,95.15,,,,,,,,,,,,,,,,,,,1,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,146.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,244.50,,,,,,,1,227.79,,,,,,,,,,,,,,,,,1,111.98,,,,,1,227.79,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,183.49,2,611.62,2,181.16,,,,,1,,,,178.89,,,1,183.49,,,,,,,,,,,,,,1,183.49,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,1293.10,2,198.61,1,224.22,,,,,,,,,,1,224.22,,,,,,,,,,,,,,1,224.22,1,178.25,2,448.43,1,224.22,1,178.25,,,,,,,,,,,,,,
,,,,60~64,,,2,449.44,,,,,,,,,,,,,,2,239.81,,,,,,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,180.51,,,,,,,,,,,,,,,,,,,,,,,2,361.01,,,,,,,1,234.19,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,278.55,,,3,,406.50,,,,,2,527.70,2,271.00,,,,,,,1,278.55,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,380.23,1,751.88,,,,,,,,,,1,,480.77,,,1,480.77,,,,,,,2,424.63,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,1,85.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.47,,,,,,,,,,,,,,
,,,,30~34,,,2,232.83,,,,,,,,,,,,1,98.33,,,,,,1,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,214.36,2,186.05,,,,,,,,,,,,,,,,,,,1,93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,116.01,1,116.01,,,,,,,,,,1,105.82,,,,,,,,,,,,,,2,211.64,,,,,,,,,,,,,1,105.82,,,,,,,,
,,,,45~49,,,6,358.42,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.28,,,,,,
,,,,50~54,,,2,158.98,,,1,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,236.97,,,,,,,,,,,,,,1,236.97,,,,,,,,,,1,236.97,1,191.57,,,,,,,,,1,191.57,3,317.80,,,,,,,,,,
,,,,60~64,,,3,232.38,2,191.20,,,,,,,,,,,,,,1,,170.94,,,,,,,,,1,216.92,,,,,1,216.92,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,205.76,,,,,,,,,,,,,,,,,,,,,2,303.95,,,1,178.25,2,303.95,,,1,243.31,,,2,205.76,,,,,2,205.76,,,,,,
,,,,70~74,1,520.83,,,1,242.72,,,,,,,,,,,,,,2,,350.88,,,,,2,529.10,,,1,520.83,1,242.72,1,264.55,,,,,1,242.72,,,1,264.55,,,,,,,,
,,,,75~79,,,,,3,503.36,,,,,1,,,,390.63,,,,,1,,390.63,,,,,,,1,746.27,1,746.27,,,,,,,,,1,390.63,1,390.63,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,675.68,,,,,1,826.45,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1298.70,1,1612.90,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,123.92,,,,,,,,,,,,,,1,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,155.28,1,96.81,,,,,1,,,,111.23,,,,,,,,1,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,217.39,,,,,,,,,,,,,,,,,,,,,1,111.36,,,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,185.70,1,129.03,,,1,109.65,1,,,,214.13,,,,,1,,129.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,144.51,,,,,,,,1,144.51,1,144.51,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,236.97,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,408.16,,,,,,,,,,,,1,,221.73,,,,,,,,,,,,,,,1,164.20,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,,421.94,1,238.10,,,1,181.16,,,1,181.16,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,263.16,,,,,2,241.25,,,,,,,,2,340.72,,,1,,222.72,,,,,,,,,2,526.32,,,1,263.16,1,222.72,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,625.00,,,,,,,,1,740.74,,,,,,1,625.00,,,,,,,1,625.00,,,,,1,625.00,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,103.41,,,,,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,100.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,113.25,,,1,113.25,,,,,1,,,,100.91,,,,,,,,,,1,113.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,106.72,1,202.02,,,,,,,,,,,,,,,,,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,174.67,1,139.08,1,234.74,1,139.08,3,219.46,,,,,,,,,,,,,1,154.32,,,,,,,,,1,154.32,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,293.83,,,,,,,,,,,,,,,,,,,,,1,398.41,1,233.10,,,,,1,168.92,,,,,,,,,,,1,168.92,1,398.41,,,,,,,,
,,,,65~69,,,,,1,174.83,,,,,,,,,,,,1,174.83,,,,1,237.53,1,174.83,,,1,237.53,,,1,418.41,1,237.53,1,174.83,2,836.82,,,,,1,418.41,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,216.45,,,,,1,,277.01,1,277.01,,,1,277.01,,,,,,,,,,,1,277.01,,,,,,,,,,,,,,
,,,,75~79,1,375.94,2,383.88,,,,,,,,,,,,1,375.94,,,1,,375.94,,,1,724.64,,,,,1,724.64,,,,,,,,,1,724.64,,,1,392.16,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,763.36,,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,1,625.00,,,,,,,,
