,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,124.77,,,3,187.15,,,1,135.14,3,,,,106.35,9,264.94,,,,,3,160.00,8,193.38,,,3,197.11,1,105.71,,,,,,,,,,,1,105.71,,,,,2,211.42,,,,,2,211.42,,,1,98.81,,,1,173.61,,,,,,,,,,
,,,,65~69,2,137.74,,,1,156.25,,,,,3,,,,174.42,11,292.79,1,121.80,,,2,134.77,12,374.53,,,1,156.25,,,,,,,1,121.80,,,,,,,,,,,1,180.83,,,,,3,205.34,2,129.95,,,,,3,214.75,,,,,,,,,,
,,,,70~74,,,,,,,,,1,178.89,2,,,,208.55,5,213.31,,,1,148.81,3,191.20,16,682.59,,,2,221.48,1,250.00,,,,,1,148.81,1,178.89,,,1,250.00,,,,,2,188.32,,,,,2,357.78,2,188.32,,,,,3,178.36,,,,,,,,,,
,,,,75~79,1,299.40,,,,,,,,,1,,,,299.40,1,304.88,,,,,3,300.00,12,970.09,,,3,496.69,,,,,1,411.52,,,1,277.01,,,3,469.48,,,,,2,300.30,,,,,1,327.87,,,,,,,6,381.92,,,,,,,,,,
,,,,80~84,,,,,,,1,826.45,,,2,,,,524.93,5,1039.50,,,,,1,694.44,2,662.25,,,1,729.93,,,1,729.93,1,448.43,,,,,,,1,448.43,1,694.44,1,448.43,1,694.44,,,1,694.44,2,544.96,,,,,,,1,694.44,,,,,,,,,,
,,,,85+,,,1,1234.57,1,746.27,,,,,,,,,,,,,,,,,,,,1,1265.82,3,1714.29,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,,,,,,1,1234.57,2,1142.86,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,144.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,66.27,,,,,,,,,,,,,,,1,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,63.13,,,,,,,,1,63.13,,,,,1,74.46,,,1,63.13,,,,,,,,,,,,,,,,,1,98.43,,,,,1,63.21,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,74.63,,,1,84.10,,,,,,,,,,,,1,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,,,,,,,,,,
,,,,40~44,3,123.71,,,,,,,1,74.85,,,,,,,,1,64.06,,,1,74.85,,,2,75.70,,,,,,,1,74.85,,,1,74.40,1,64.06,,,1,74.85,,,1,74.40,1,121.65,,,2,92.34,,,,,1,74.40,,,,,,,,,,,,
,,,,45~49,6,151.71,,,,,,,1,95.60,,,,,,,,7,227.27,,,,,1,80.00,1,95.60,,,,,1,87.87,2,102.99,,,1,95.60,,,,,,,1,87.87,,,1,87.87,,,2,98.33,,,,,1,87.87,,,,,,,,,,,,
,,,,50~54,6,212.54,,,1,167.50,,,,,,,,,,1,110.01,8,303.26,,,,,1,110.01,3,158.98,,,,,1,167.50,,,1,102.25,,,,,,,1,106.84,2,126.98,,,,,1,106.84,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,285.71,1,133.16,,,,,,,,,,,,1,191.57,10,361.40,,,,,1,229.36,4,178.17,,,,,2,129.62,,,,,,,,,1,229.36,1,229.36,1,126.26,,,2,284.90,,,2,137.65,,,,,,,,,,,,,,,,,,
,,,,60~64,6,374.77,,,,,,,,,1,,,,113.77,2,108.46,10,282.81,,,1,113.77,2,118.20,4,150.55,1,103.09,,,,,3,137.17,,,,,,,,,,,2,206.19,,,,,,,3,162.69,,,1,170.65,1,103.09,,,,,,,,,,,,
,,,,65~69,4,301.89,,,,,1,122.25,,,,,,,,2,128.04,14,439.84,,,,,3,118.02,19,512.82,1,156.01,,,3,151.44,2,149.25,2,244.50,,,,,,,,,2,217.16,,,,,,,1,108.58,1,122.25,,,4,274.16,,,,,,,,,,,,
,,,,70~74,,,,,2,194.93,,,,,,,,,,1,166.39,9,520.23,,,,,3,168.54,23,790.65,,,,,2,159.62,1,189.75,,,,,,,,,,,3,153.30,,,7,281.80,2,185.70,5,383.14,1,235.29,,,7,281.80,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,311.53,10,765.11,1,311.53,,,4,622.08,9,688.60,,,,,2,301.20,,,,,,,,,,,,,5,545.85,,,1,291.55,1,291.55,4,602.41,,,3,505.90,2,336.13,,,,,,,,,,,,
,,,,80~84,,,,,1,413.22,,,,,,,,,,,,3,536.67,,,,,4,921.66,4,664.45,,,1,413.22,3,521.74,1,413.22,1,606.06,,,,,,,,,1,595.24,,,1,606.06,,,,,1,671.14,,,3,514.58,,,,,,,,,,,,
,,,,85+,1,980.39,,,1,751.88,,,,,,,,,,1,751.88,2,1503.76,,,,,,,2,913.24,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1063.83,,,1,751.88,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,183.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.88,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,64.02,,,2,80.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.19,,,,,,,,,,,,,,,,,,
,,,,35~39,2,62.07,1,109.77,,,,,,,,,,,,,,2,131.75,,,,,,,,,1,89.61,,,,,1,65.88,,,,,,,,,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,81.25,,,,,,,,,,,,,,,,2,73.94,,,,,2,103.36,2,147.93,1,93.55,,,1,70.87,1,61.12,1,115.47,,,,,1,93.55,,,1,73.96,3,73.95,,,,,,,1,70.87,,,,,,,,,,,,,,,,
,,,,45~49,2,88.11,,,1,84.89,1,91.58,,,,,,,,,,4,125.63,,,,,1,91.58,1,84.89,5,126.87,,,,,1,109.41,1,78.25,,,,,,,,,2,108.17,3,95.94,,,,,,,1,84.89,1,78.25,,,,,,,,,,,,,,
,,,,50~54,5,148.46,,,1,95.42,,,,,,,,,,2,114.03,3,125.21,,,,,,,4,116.14,3,308.64,1,95.42,,,1,103.52,,,1,95.42,1,127.88,,,,,1,154.32,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,8,333.61,,,2,159.74,,,,,,,,,,4,203.67,11,418.41,,,,,,,2,461.89,4,335.29,,,,,1,230.95,2,140.35,,,,,,,,,1,207.90,,,,,,,,,,,2,280.90,1,140.25,1,140.25,1,207.90,,,,,,,,
,,,,60~64,10,249.19,1,110.50,,,,,1,110.50,1,,,,103.63,2,125.47,17,423.62,,,,,,,2,126.58,8,445.43,2,224.47,1,110.50,1,177.62,1,145.14,2,130.89,,,,,1,112.23,,,2,220.99,1,103.63,2,220.99,,,,,1,110.50,1,145.14,1,177.62,3,331.49,,,,,,,,
,,,,65~69,3,223.55,,,,,,,,,,,,,,5,217.68,16,514.30,,,2,133.87,,,5,194.40,17,546.45,,,1,124.53,2,166.94,,,,,,,,,1,119.76,1,119.76,,,,,2,149.03,,,,,1,151.75,,,,,2,115.14,,,,,,,,
,,,,70~74,2,151.75,,,2,167.50,,,,,,,,,,1,165.56,11,374.40,,,,,1,165.56,4,335.01,10,440.33,,,,,6,238.85,1,189.75,1,165.56,1,165.56,,,,,,,3,265.25,,,3,496.69,,,1,234.74,5,278.09,1,165.56,,,3,162.60,,,,,,,,
,,,,75~79,1,265.25,,,,,,,,,,,,,,3,453.86,9,545.79,,,,,,,2,611.62,6,568.72,1,265.25,,,2,327.33,,,1,284.90,,,,,1,265.25,2,336.70,2,302.57,,,1,305.81,,,,,2,340.72,1,284.90,,,1,265.25,,,,,,,,
,,,,80~84,1,406.50,,,1,406.50,,,,,,,,,,,,3,486.22,,,,,,,,,3,513.70,1,598.80,1,490.20,,,1,598.80,,,,,,,,,,,,,,,,,,,,,1,406.50,,,1,598.80,,,,,,,,,,
,,,,85+,,,1,671.14,,,,,,,,,,,,,,2,858.37,,,,,,,,,1,1190.48,,,,,,,1,671.14,,,,,,,,,,,2,1190.48,,,,,,,,,,,,,1,671.14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,,,
,,,,35~39,2,63.82,,,,,,,,,1,,,,95.60,2,142.65,,,,,,,,,1,57.74,,,3,65.03,,,,,,,,,,,,,,,,,,,,,,,,,1,67.61,1,57.74,,,,,,,,,,,,,,
,,,,40~44,5,155.86,,,,,1,89.45,,,,,,,,3,115.47,,,1,115.07,,,,,,,,,,,1,89.45,,,,,,,,,,,1,89.45,,,,,,,1,115.07,1,89.45,,,1,67.61,1,57.84,,,,,,,,,,,,
,,,,45~49,6,146.06,,,,,,,1,75.13,,,,,,8,194.74,,,,,,,,,2,100.70,1,90.33,1,113.77,1,90.33,1,85.03,1,75.13,,,,,,,1,75.13,,,1,126.42,,,,,,,2,119.76,,,,,,,,,,,,,,,,
,,,,50~54,9,194.34,,,1,94.97,1,92.59,1,94.97,4,,,,268.28,12,335.38,,,,,1,150.38,1,150.38,3,117.92,,,2,134.14,,,,,,,,,,,,,1,92.59,,,,,1,121.07,,,1,150.38,2,189.93,,,,,1,150.38,,,,,,,,,,
,,,,55~59,3,201.34,,,,,,,,,1,,,,124.69,7,255.38,,,,,,,3,149.78,7,255.38,1,219.30,3,154.16,1,135.50,,,,,1,194.93,,,1,124.69,,,,,,,2,140.25,,,1,135.50,2,290.70,,,,,1,145.35,,,,,,,,,,
,,,,60~64,12,460.30,,,,,,,,,1,,,,108.81,7,268.51,,,,,,,2,134.86,11,289.02,,,3,177.73,1,119.19,1,108.81,,,,,,,1,117.79,2,133.96,1,108.81,,,1,108.81,,,,,2,310.56,1,180.18,,,1,155.28,,,,,,,,,,
,,,,65~69,8,265.25,1,113.90,,,,,1,113.90,1,,,,113.90,7,221.73,,,,,,,4,168.42,11,334.04,2,369.00,3,142.99,,,3,167.04,1,122.10,,,1,113.90,1,113.90,7,212.57,1,147.49,,,1,122.10,,,,,3,192.80,2,294.99,1,113.90,2,217.86,,,,,,,,,,
,,,,70~74,3,237.15,,,2,368.32,,,2,172.56,4,,,,210.97,21,684.49,,,,,1,222.22,6,254.35,15,572.96,,,3,165.20,,,3,219.62,,,,,,,,,3,239.62,,,,,2,168.49,,,,,6,229.18,,,2,158.10,6,332.78,,,,,,,,,,
,,,,75~79,,,,,2,254.45,,,1,280.11,,,,,,10,708.22,,,,,,,1,249.38,10,905.80,,,2,282.09,1,249.38,,,1,233.10,,,,,2,263.85,3,395.78,,,,,2,263.85,,,,,5,421.23,1,280.11,,,4,289.02,,,,,,,,,,
,,,,80~84,,,,,,,,,,,4,,,,687.29,1,602.41,1,429.18,,,,,4,670.02,4,2409.64,,,1,458.72,,,,,,,,,,,1,602.41,2,443.46,,,2,443.46,1,429.18,,,,,4,808.08,,,,,3,824.18,,,,,,,,,,
,,,,85+,2,956.94,,,,,,,,,2,,,,724.64,1,1176.47,,,,,,,3,1234.57,7,1303.54,,,2,1315.79,,,,,,,,,,,,,4,1108.03,,,,,2,1136.36,,,,,2,956.94,,,,,3,1764.71,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150.83,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,127.88,1,,,,70.42,,,,,,,,,,,,,,,,,,,1,127.88,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,
,,,,30~34,1,72.15,,,,,1,72.15,,,,,,,,,,,,1,72.15,,,,,,,,,,,1,70.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,115.74,,,,,,,,,,,,,,1,60.75,,,1,74.18,,,,,,,,,,,,,,,1,68.12,,,,,,,,,,,,,,,,,,,,,1,68.12,1,60.75,,,,,,,,,,,,
,,,,40~44,6,149.37,1,109.89,,,,,,,,,,,,,,,,4,86.67,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.46,3,72.38,,,,,,,,,,,,
,,,,45~49,8,174.06,,,,,,,,,,,,,,1,125.63,,,8,183.57,1,81.83,,,,,,,5,155.86,,,2,210.08,1,72.05,,,1,81.83,,,,,,,1,81.83,,,1,125.63,,,,,2,163.67,1,84.03,,,1,81.83,,,,,,,,
,,,,50~54,7,191.15,,,2,93.72,,,,,1,,,,91.91,,,,,5,171.23,,,,,,,2,130.89,2,109.17,,,1,121.51,,,1,88.89,,,,,,,,,1,121.51,,,,,1,99.11,,,,,,,,,,,,,,,,,,
,,,,55~59,3,235.11,,,1,140.85,1,209.21,,,1,,,,176.68,2,162.60,,,15,448.43,,,1,132.98,,,4,151.80,3,171.04,,,,,1,119.19,,,1,176.68,,,,,2,281.69,3,213.52,,,,,,,1,132.98,2,136.80,1,176.68,,,,,,,,,,,,
,,,,60~64,6,166.57,,,2,250.31,,,,,,,,,,1,113.51,,,18,499.72,,,,,,,3,226.24,8,364.63,,,2,145.77,2,142.05,1,113.51,,,,,,,1,121.65,5,199.84,,,1,121.65,1,174.52,2,137.55,3,218.66,2,243.31,1,121.65,1,174.52,2,145.77,,,,,,
,,,,65~69,4,139.23,,,1,118.62,,,,,,,,,,3,124.74,,,25,778.33,,,,,1,123.92,4,327.06,17,452.49,,,2,294.99,,,2,118.27,,,,,,,1,118.62,1,123.92,1,118.62,,,5,155.67,1,113.12,6,257.73,1,147.49,,,2,115.81,3,132.04,,,,,,
,,,,70~74,2,150.94,,,,,,,,,2,,,,135.78,5,200.48,,,13,475.49,,,,,,,4,197.92,20,623.64,2,171.09,1,143.68,1,128.70,,,,,,,1,128.70,,,2,150.94,,,1,182.48,4,197.92,,,5,254.71,1,182.48,,,3,203.67,7,256.04,,,,,,
,,,,75~79,2,231.21,,,2,231.21,,,,,,,,,,1,265.25,1,263.16,14,881.06,,,,,,,3,272.48,15,762.97,1,206.19,2,250.00,,,1,263.16,,,,,,,,,1,236.41,1,265.25,,,1,263.16,,,5,402.58,,,,,,,8,503.46,,,,,,
,,,,80~84,1,427.35,,,,,,,,,,,,,,,,,,2,457.67,,,,,,,,,7,692.38,1,578.03,4,851.06,,,,,,,1,423.73,1,497.51,,,3,466.56,,,,,2,1156.07,,,3,491.80,,,1,578.03,1,427.35,6,894.19,,,,,,
,,,,85+,,,,,,,,,,,1,,,,877.19,2,1190.48,,,2,1149.43,,,,,1,1176.47,,,1,1204.82,,,,,,,,,,,,,,,,,1,649.35,,,1,1204.82,,,,,1,649.35,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,147.28,,,,,,,,,,,,,,,,,,
,,,,30~34,1,70.97,,,,,,,,,1,,,,95.69,1,173.01,,,1,131.41,,,,,1,95.69,,,,,,,,,,,,,,,1,95.69,1,173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,172.04,,,,,,,2,79.43,,,,,,,,,,3,211.57,2,86.02,,,2,264.55,,,2,154.56,,,,,,,,,,,2,66.96,,,,,,,,,,,1,132.28,,,,,,,,,,,,,,,,,,
,,,,40~44,6,121.78,,,,,,,1,89.45,,,,,,,,1,108.34,4,99.90,1,66.27,2,97.99,,,,,,,,,,,,,,,,,,,,,,,1,89.45,1,57.70,,,3,72.03,1,108.34,,,,,,,,,,,,,,,,
,,,,45~49,3,75.47,,,,,,,,,,,,,,,,,,12,207.36,1,100.10,3,121.70,1,68.21,1,123.00,2,96.76,,,,,,,,,,,,,,,,,,,,,4,107.53,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,134.73,,,,,,,,,,,,,,2,98.96,,,8,160.32,1,87.80,3,93.78,,,1,96.34,1,113.38,,,,,,,1,96.34,,,2,104.17,,,1,84.89,1,87.80,1,113.38,2,86.32,1,84.89,,,,,,,,,,,,,,,,,,
,,,,55~59,5,258.40,,,,,,,,,,,,,,1,128.04,,,8,378.61,5,217.11,9,362.76,,,,,2,120.05,1,193.42,,,,,,,1,128.04,1,128.04,,,,,,,,,3,211.57,1,156.99,,,,,,,,,,,,,,,,,,
,,,,60~64,4,173.24,1,201.21,,,,,,,,,,,,,,,,12,366.19,,,12,366.19,,,2,127.96,3,191.94,1,126.26,1,201.21,,,,,,,3,148.96,,,1,126.26,1,126.26,,,3,149.33,,,,,,,,,,,,,,,,,,,,
