,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.96,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,67.93,,,,,1,,,,55.28,,,1,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,50.43,,,,,,,,2,98.33,,,1,49.16,,,,,1,46.64,,,,,,,,,,,1,50.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,76.83,,,,,,,,,,,,,,,,3,87.13,,,1,72.41,2,56.40,2,52.29,,,,,1,48.50,,,,,,,2,56.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,144.27,,,,,,,,,,,,,,,,5,72.77,,,,,,,1,49.53,,,2,62.44,,,,,,,,,2,52.30,1,49.53,,,,,,,,,1,53.68,1,49.53,,,,,,,,,,,,,,,,
,,,,45~49,11,187.84,,,,,,,,,2,,,,120.85,,,14,197.02,,,,,1,58.48,1,56.59,,,2,57.52,,,,,,,,,2,57.52,,,,,,,,,,,4,67.36,1,56.59,,,1,85.62,,,,,,,,,,,,
,,,,50~54,7,110.53,1,74.24,,,,,,,1,,,,78.31,1,101.94,10,157.90,,,2,94.25,2,81.70,,,,,,,1,85.40,,,,,1,85.40,1,85.40,,,,,,,,,,,,,3,104.75,,,,,,,,,,,,,,,,
,,,,55~59,9,188.80,,,1,79.55,,,1,90.25,1,,,,90.25,,,15,262.15,,,3,146.63,5,148.50,,,,,1,104.71,4,126.82,,,2,159.11,1,79.55,7,151.71,,,,,3,105.19,,,,,1,104.71,2,327.33,1,99.80,,,2,84.57,,,,,,,,,,
,,,,60~64,11,178.89,,,2,153.14,,,1,99.40,3,,,,151.44,,,22,357.78,,,2,100.60,8,229.49,,,,,3,94.88,3,90.42,1,119.33,,,4,126.50,4,120.55,,,1,86.96,,,,,,,5,124.84,,,,,2,99.40,3,100.44,,,,,,,,,,
,,,,65~69,6,154.72,,,,,,,,,2,,,,100.86,,,22,431.71,,,2,98.38,11,215.86,1,180.83,,,2,119.62,2,105.54,1,99.30,,,3,151.29,4,154.68,1,97.47,1,102.46,3,122.55,,,1,97.47,3,105.19,1,99.30,,,,,5,196.77,,,,,,,,,,
,,,,70~74,3,160.69,,,4,316.96,1,137.74,,,2,,,,262.47,,,15,404.09,1,200.00,8,286.33,14,425.02,,,,,3,223.05,1,239.23,1,138.31,,,1,239.23,3,151.13,,,1,200.00,1,131.23,,,2,138.03,3,157.65,,,,,1,171.53,4,201.21,,,,,,,,,,
,,,,75~79,3,283.55,,,1,303.95,,,,,1,,,,287.36,,,11,694.44,,,1,241.55,7,661.63,1,257.73,,,2,781.25,1,287.36,1,287.36,1,390.63,,,1,257.73,1,287.36,,,1,287.36,,,,,,,1,303.95,,,,,3,550.46,,,,,,,,,,
,,,,80~84,,,,,1,543.48,,,,,2,,,,526.32,,,5,703.23,,,1,546.45,2,1015.23,,,,,3,909.09,,,,,1,680.27,,,2,544.96,,,,,,,,,,,1,507.61,,,1,571.43,,,1,546.45,,,,,,,,,,
,,,,85+,,,,,2,1273.89,,,,,2,,,,1324.50,,,3,1910.83,,,4,1315.79,3,967.74,,,,,1,1063.83,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,925.93,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,1,52.33,,,,,,,2,53.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.30,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,63.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,106.04,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,100.98,,,,,1,93.02,,,1,,,,53.94,1,70.67,,,,,,,,,,,1,93.02,,,,,,,,,,,,,,,3,67.52,,,,,,,1,51.20,,,2,62.85,,,,,,,,,,,,,,
,,,,35~39,2,47.98,,,,,,,,,,,,,,4,77.12,1,48.33,,,,,,,1,45.72,,,,,,,1,45.72,,,,,,,,,,,,,,,,,1,48.33,,,,,,,1,71.28,,,,,,,,,,
,,,,40~44,8,85.97,,,,,,,,,,,,,,9,120.76,,,1,69.98,,,2,107.93,1,107.18,1,53.97,,,,,1,49.09,,,,,,,1,82.51,3,77.12,,,,,,,,,1,53.97,1,69.98,,,,,,,,,,,,,,
,,,,45~49,8,176.83,,,,,1,59.74,1,58.69,2,,,,70.92,16,194.55,,,,,,,2,70.92,2,69.49,,,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,,1,137.17,,,1,59.74,,,,,,,,,,
,,,,50~54,8,207.36,,,,,,,,,,,,,,10,177.40,,,,,,,2,145.88,5,156.25,,,,,2,81.37,2,73.50,1,100.40,,,,,,,1,92.00,,,,,,,,,1,74.07,,,,,,,,,,,,,,,,
,,,,55~59,7,187.62,1,93.11,2,148.48,,,1,113.77,,,,,,18,329.97,1,179.21,,,1,81.97,,,3,126.48,1,93.11,,,2,116.01,1,126.74,,,,,,,2,99.55,4,153.67,,,,,,,,,5,148.99,1,93.11,,,2,122.55,2,99.55,,,,,,,,
,,,,60~64,9,145.11,1,86.73,1,146.41,,,3,83.15,,,,,,21,338.60,1,76.80,,,,,1,76.80,13,209.61,1,76.80,,,1,116.69,6,222.80,2,129.87,1,76.80,,,2,81.47,2,153.61,,,1,76.80,1,86.73,,,1,94.88,3,122.20,1,76.80,2,81.47,2,100.76,,,,,,,,
,,,,65~69,8,191.57,,,,,,,,,1,,,,187.97,17,330.48,,,,,1,95.97,6,139.99,17,330.48,,,,,1,103.31,3,164.29,3,127.23,,,,,1,147.28,9,220.64,,,1,103.31,1,103.31,,,5,286.70,,,,,2,99.50,8,224.09,,,,,,,,
,,,,70~74,2,156.01,1,130.38,1,157.98,1,129.03,1,130.89,2,,,,130.63,20,512.43,,,,,,,3,145.63,11,336.39,2,164.88,1,193.05,5,271.30,1,130.38,1,130.38,,,1,130.89,3,194.93,7,260.22,,,,,1,129.03,,,2,129.70,,,,,,,7,179.35,,,,,,,,
,,,,75~79,3,257.95,,,1,258.40,,,,,1,,,,258.40,10,726.74,,,,,,,3,409.84,7,462.66,,,,,4,323.62,1,258.40,2,516.80,,,,,1,289.86,5,474.83,,,1,232.02,3,317.46,,,,,,,,,,,5,330.47,,,,,,,,
,,,,80~84,,,,,2,486.62,,,,,2,,,,668.90,3,1003.34,,,,,,,2,602.41,8,842.11,,,,,1,558.66,,,,,,,,,,,,,1,483.09,,,1,653.59,,,3,819.67,,,,,,,6,797.87,,,,,,,,
,,,,85+,,,,,,,1,1190.48,,,,,,,,2,1015.23,,,,,,,,,4,1724.14,,,,,,,,,,,,,,,,,3,1796.41,,,1,980.39,,,,,1,757.58,,,,,,,1,757.58,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,1,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.22,,,,,,,,,,,,,,,,,,,,,,,,,1,53.22,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,,,,,,1,45.89,,,,,1,46.17,,,,,,,,
,,,,25~29,3,117.42,,,,,,,,,1,,,,44.82,,,,,,,,,,,1,50.89,,,,,,,,,,,,,,,,,,,,,1,50.89,,,,,,,1,66.40,,,,,,,,,,,,,,
,,,,30~34,1,72.78,,,,,,,1,94.07,,,,,,,,,,1,72.78,,,,,,,,,,,,,,,1,68.35,,,,,,,,,,,1,68.35,,,,,,,,,,,,,1,72.78,,,,,,,,
,,,,35~39,3,72.41,,,,,,,,,,,,,,,,,,3,55.45,,,,,,,,,1,58.89,,,,,,,,,1,50.66,,,,,,,1,50.66,,,,,,,,,,,,,2,64.39,,,,,,,,
,,,,40~44,8,121.82,,,,,,,,,,,,,,,,,,2,64.85,,,,,,,2,55.62,,,,,1,52.66,2,52.16,,,,,,,,,,,,,,,,,,,,,1,103.41,,,,,,,,,,,,
,,,,45~49,12,159.72,,,,,,,,,1,,,,87.03,,,,,7,98.76,,,,,,,1,60.61,,,,,1,57.97,,,1,56.59,1,87.03,,,,,,,,,1,87.03,2,71.45,2,121.21,,,,,,,2,58.53,1,138.12,,,,,,
,,,,50~54,15,241.86,1,68.07,1,65.92,2,74.27,,,2,,,,139.47,,,,,16,216.86,,,1,69.74,,,7,147.90,,,,,3,119.81,2,67.77,,,,,,,,,1,65.92,3,72.08,,,,,,,,,,,1,68.07,,,,,,,,,,
,,,,55~59,3,152.21,,,1,96.71,,,,,,,,,,,,,,12,223.13,,,,,3,102.18,4,112.01,,,,,2,92.46,,,,,,,1,83.47,,,2,151.86,2,101.47,,,,,,,,,2,100.05,,,,,,,,,1,83.47,,
,,,,60~64,7,210.91,3,105.34,,,,,,,1,,,,87.64,,,,,21,342.58,,,,,1,116.14,12,238.76,1,75.93,1,148.81,3,123.92,1,96.62,,,,,,,,,1,87.64,3,149.85,,,,,,,,,,,1,87.64,,,,,,,2,81.37,,
,,,,65~69,3,151.36,2,122.10,,,1,180.18,3,151.75,2,,,,100.91,,,,,18,341.56,,,,,5,146.54,14,265.65,2,183.82,,,4,150.21,2,92.12,1,103.73,,,,,,,1,91.91,4,146.09,1,103.73,1,111.86,1,92.34,,,1,92.34,1,111.86,1,180.18,,,,,3,95.69,,
,,,,70~74,2,161.03,3,128.92,,,,,1,126.10,,,,,,1,126.10,,,16,404.45,,,1,130.55,7,316.17,11,320.61,2,128.29,,,4,256.25,1,126.10,,,1,126.10,,,,,,,3,135.38,,,1,126.10,3,184.16,,,,,3,241.55,2,128.12,,,1,130.55,4,226.37,,
,,,,75~79,1,230.95,2,209.86,,,,,,,1,,,,404.86,,,1,208.33,11,563.52,,,,,1,211.42,6,377.60,,,1,211.42,7,382.72,,,2,295.86,,,,,,,,,5,316.06,1,230.95,,,,,,,1,313.48,4,285.10,1,208.33,,,,,3,331.13,,
,,,,80~84,,,,,,,1,485.44,1,485.44,2,,,,613.50,,,,,6,1125.70,,,,,1,568.18,5,765.70,,,,,1,448.43,,,,,,,,,,,,,4,720.72,,,1,781.25,1,448.43,,,,,1,448.43,,,,,1,485.44,3,840.34,,
,,,,85+,,,,,,,,,,,1,,,,1136.36,,,,,4,1159.42,,,,,3,3409.09,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,961.54,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,59.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,158.48,,,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.82,,,,,,,,,,,,,,,,
,,,,25~29,1,44.76,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,,,,1,44.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,63.92,,,,,,,,,,,,,,,,,,,,1,49.26,,,1,49.26,1,54.17,,,1,98.52,1,71.63,1,71.63,1,73.75,,,,,,,1,98.52,,,,,,,,,1,49.26,1,57.70,,,,,,,,,,,,
,,,,35~39,8,92.17,,,,,1,73.26,2,54.20,,,,,,,,,,,,4,131.62,,,,,,,,,,,,,,,,,,,,,,,,,1,59.74,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,12,122.21,,,,,,,,,2,,,,58.55,,,,,,,8,120.99,,,,,3,86.68,1,46.77,,,,,2,203.87,,,,,,,,,,,,,,,,,,,,,5,72.71,,,,,,,,,,,,
,,,,45~49,16,188.86,,,1,57.60,,,,,,,,,,,,,,,,11,150.56,,,1,59.14,,,2,103.47,,,,,,,,,,,,,1,77.88,,,,,,,,,,,1,77.88,2,115.21,,,,,,,,,,,,
,,,,50~54,17,224.16,,,,,,,,,,,,,,,,,,,,13,171.41,,,,,2,74.91,2,64.85,,,,,2,125.55,1,62.77,,,,,,,5,102.80,,,,,1,67.07,,,4,144.30,1,67.07,,,,,1,62.77,,,,,,
,,,,55~59,8,360.69,,,,,,,1,95.88,2,,,,100.20,,,,,,,14,259.79,,,,,,,6,161.46,2,93.98,2,109.29,3,108.58,,,,,,,1,85.11,1,125.63,1,104.93,,,,,,,3,96.93,1,85.11,1,95.88,,,,,,,,,,
,,,,60~64,13,243.31,,,1,99.50,,,,,1,,,,89.21,,,1,150.38,,,19,379.77,,,,,8,162.14,15,280.74,1,76.34,2,82.27,2,119.76,,,1,89.21,,,,,4,116.41,,,,,1,150.38,,,2,91.12,,,,,,,4,93.70,,,,,,
,,,,65~69,10,187.09,1,88.89,2,119.19,,,,,,,,,,5,157.78,,,,,29,542.56,,,,,5,151.47,16,299.35,,,4,135.27,1,109.53,1,93.98,,,,,,,4,167.50,,,1,102.04,5,169.09,,,4,145.24,,,,,1,88.89,4,195.69,,,,,,
,,,,70~74,10,297.18,1,121.95,1,141.84,,,,,,,,,,4,137.32,,,,,16,466.74,1,121.95,1,141.84,6,192.25,15,362.93,2,144.93,4,142.60,3,127.50,1,121.95,,,1,141.84,2,125.31,5,326.16,,,,,1,178.57,,,6,213.90,,,,,1,121.95,3,216.14,,,,,,
,,,,75~79,,,,,3,215.21,,,1,202.84,1,,,,202.84,,,,,,,10,505.82,,,,,4,304.65,14,559.33,,,6,400.00,2,589.97,3,360.58,,,,,2,231.21,4,223.59,,,,,,,,,2,233.64,,,1,202.84,1,202.84,2,380.23,,,,,,
,,,,80~84,,,,,1,826.45,,,,,2,,,,455.58,,,,,1,826.45,6,1071.43,,,,,3,852.27,10,883.39,,,1,510.20,1,495.05,1,442.48,,,,,1,495.05,2,990.10,,,,,,,,,2,467.29,,,,,,,3,647.95,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,869.57,,,,,3,986.84,,,,,2,975.61,6,1373.00,1,869.57,3,986.84,,,,,,,1,934.58,1,1111.11,3,931.68,,,,,,,,,1,1010.10,,,,,,,2,2020.20,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,74.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.64,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,64.35,,,,,,,,,,,,,,,1,156.49,,,,,,,,,1,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,50.18,,,,,,,,,,,,,,1,69.74,,,,,,,,,,,,,1,47.17,,,,,,,,,,,,,,,,,,,,,,,1,50.18,,,,,,,,,,,,,,,,
,,,,25~29,1,48.64,,,,,,,,,1,,,,49.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.90,,,,,,,,,,,,,,,,,,
,,,,30~34,3,82.55,,,,,,,,,,,,,,,,,,1,77.70,,,,,1,56.82,1,56.82,,,,,1,75.19,,,,,,,,,1,56.82,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,
,,,,35~39,5,92.10,,,,,,,,,1,,,,95.15,,,,,4,89.05,,,,,1,95.15,,,,,1,50.30,1,53.76,,,,,,,,,2,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,74.89,,,,,,,,,,,,,,,,,,4,64.83,,,,,,,1,77.58,2,102.46,,,1,77.58,,,,,,,,,,,,,1,51.31,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,10,148.32,,,,,1,56.21,,,,,,,,1,57.08,,,4,64.81,,,1,57.08,,,3,63.65,,,3,76.73,1,75.82,1,56.21,,,,,,,4,80.16,1,56.21,,,1,57.08,,,,,1,52.85,,,1,57.08,,,,,,,,,,
,,,,50~54,5,89.64,1,59.99,1,59.99,,,1,61.20,1,,,,82.92,1,66.23,,,16,204.45,,,,,2,73.05,7,119.01,,,,,4,139.23,,,,,1,59.99,,,2,73.94,,,,,1,93.37,,,,,,,4,147.87,,,,,,,,,,,,
,,,,55~59,15,333.11,,,2,98.28,1,89.21,2,93.59,,,,,,,,,,18,354.54,,,,,2,98.28,11,195.59,,,1,98.43,2,93.59,1,85.69,1,109.41,,,,,4,138.22,,,,,1,109.41,,,,,,,,,,,1,182.82,,,,,,,,
,,,,60~64,9,193.17,,,,,,,,,2,,,,97.47,1,79.24,,,17,357.07,,,,,7,137.07,13,226.84,1,126.58,4,235.85,2,117.92,1,93.28,,,,,1,93.28,4,164.81,,,,,,,,,2,97.47,2,113.64,,,,,2,122.17,,,,,,,,
,,,,65~69,7,181.91,2,95.69,2,101.21,,,1,96.15,2,,,,115.41,4,104.90,1,86.66,39,717.97,,,,,7,169.29,16,294.55,2,113.77,3,143.54,1,99.50,2,97.80,,,,,4,173.76,6,293.40,,,1,172.71,2,123.53,,,,,3,112.40,2,91.16,2,91.16,3,100.64,,,,,,,,
,,,,70~74,6,212.46,2,154.20,2,120.70,,,,,,,,,,1,225.73,1,138.12,27,634.40,1,119.33,,,1,138.12,20,469.92,1,117.10,4,174.98,5,186.71,3,126.00,,,,,1,119.33,4,178.97,,,,,3,131.23,,,3,234.19,3,143.95,,,2,192.86,5,238.10,,,,,,,,
,,,,75~79,3,278.29,,,1,195.69,,,,,2,,,,233.10,1,181.16,,,13,480.24,,,,,3,278.29,13,568.93,,,8,295.53,3,332.96,2,259.40,,,,,,,6,400.00,,,1,286.53,3,231.66,,,,,5,373.69,,,,,5,258.26,,,,,,,,
,,,,80~84,1,819.67,,,,,,,,,2,,,,921.66,3,591.72,,,5,593.82,,,,,6,720.29,3,498.34,,,1,819.67,1,480.77,1,460.83,,,,,,,,,,,,,,,,,,,2,961.54,1,460.83,,,3,662.25,,,,,,,,
,,,,85+,1,847.46,,,,,,,,,,,,,,1,847.46,,,7,1107.59,,,1,1298.70,2,966.18,2,1694.92,1,1298.70,1,877.19,1,1123.60,2,1204.82,,,,,,,,,,,,,1,877.19,,,,,,,,,,,2,833.33,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
