,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.93,,,,,,,,,1,,,,27.16,1,48.85,,,3,46.95,,,,,1,27.16,1,48.85,,,,,,,,,,,,,,,,,1,36.93,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,4,49.36,,,1,29.27,1,37.38,,,,,,,1,37.38,1,49.73,1,29.27,1,37.38,,,,,1,29.27,,,,,,,,,1,29.27,,,,,,,,,,,,
,,,,45~49,8,119.31,,,1,38.21,,,1,55.13,1,,,,43.98,,,,,7,104.40,,,,,2,40.89,1,38.21,,,,,1,43.98,3,61.34,,,,,1,43.98,1,43.98,1,55.13,,,,,,,,,1,43.98,,,,,,,,,,,,
,,,,50~54,3,99.11,,,,,,,,,,,,,,1,67.43,,,8,188.72,,,,,1,82.51,1,67.43,,,,,,,2,66.07,,,1,82.51,,,,,1,67.43,,,,,,,1,64.77,,,1,67.43,,,,,,,,,,
,,,,55~59,4,220.02,1,92.17,1,98.43,,,1,124.69,1,,,,98.43,1,98.43,,,8,275.58,1,98.43,1,92.17,1,124.69,5,172.24,,,,,1,92.17,,,,,,,1,98.43,,,,,1,98.43,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,153.30,1,134.23,,,,,,,,,,,,,,,,11,407.11,,,,,,,2,188.50,,,,,1,111.61,1,111.61,,,,,,,1,134.23,2,110.74,2,268.46,1,94.25,,,1,94.25,1,94.25,,,,,,,,,,,,
,,,,65~69,2,141.34,,,3,212.01,,,,,,,,,,,,,,7,300.17,,,,,5,332.23,5,332.23,,,1,109.05,4,171.53,2,218.10,2,114.68,,,,,,,4,265.78,,,,,,,,,1,120.92,,,3,199.34,,,,,,,,
,,,,70~74,1,84.60,,,1,201.61,1,127.55,,,1,,,,84.60,4,162.47,,,7,284.32,,,,,3,152.59,4,203.46,,,,,4,162.47,,,,,,,,,1,201.61,3,178.78,,,1,201.61,,,6,243.70,,,,,7,284.32,,,,,,,,
,,,,75~79,1,354.61,,,2,497.51,,,1,149.25,,,,,,,,1,149.25,7,516.99,,,,,2,298.51,5,730.99,,,,,4,373.13,1,149.25,,,,,2,298.51,2,210.08,3,315.13,,,,,,,2,497.51,,,3,279.85,5,369.28,,,,,,,,
,,,,80~84,1,507.61,,,1,458.72,,,,,,,,,,,,,,2,917.43,,,,,,,5,904.16,1,458.72,,,1,724.64,1,507.61,1,458.72,,,,,,,,,,,,,,,,,,,,,1,724.64,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,1,1111.11,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,55.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.28,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,37.09,1,,,,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,39.20,,,,,,,,,,,1,50.45,,,,,,,,,1,39.20,,,,,,,,,1,39.20,,,,,,,,,,,,,,,,
,,,,35~39,3,63.14,,,1,49.31,,,1,36.72,,,,,,,,3,46.84,,,,,,,,,,,,,,,,,,,,,,,1,27.16,,,,,,,,,,,,,,,,,,,1,49.31,,,,,,
,,,,40~44,8,229.36,,,,,,,,,1,,,,49.07,,,3,48.65,,,,,2,32.43,,,,,2,36.19,,,,,1,49.07,,,2,57.34,1,49.07,,,,,,,,,,,1,28.67,2,32.43,,,,,,,,,,,,
,,,,45~49,5,71.52,,,,,,,,,,,,,,,,4,78.09,,,,,,,1,53.50,,,,,,,,,,,,,,,2,47.25,,,1,53.50,,,,,,,,,4,57.22,1,53.50,,,,,,,,,,
,,,,50~54,3,86.48,,,,,,,,,1,,,,60.17,,,3,166.02,,,,,1,60.17,5,104.34,1,75.59,2,57.65,2,57.65,,,,,,,2,110.68,,,1,60.17,1,55.34,2,120.34,,,,,,,,,1,55.34,,,,,,,,,,
,,,,55~59,2,107.93,,,1,90.83,,,,,1,,,,117.10,1,90.83,3,153.45,,,,,,,3,153.45,,,1,100.10,3,142.86,1,90.83,,,,,,,1,100.10,,,,,,,,,,,1,100.10,1,117.10,,,,,,,,,,,,
,,,,60~64,5,182.35,,,2,100.50,,,,,1,,,,105.26,,,3,167.41,,,1,96.15,,,7,255.29,,,4,145.88,1,105.26,1,96.15,,,1,96.15,1,96.15,1,105.26,1,105.26,,,,,,,1,96.15,3,398.94,1,105.26,,,1,96.15,,,,,,,,
,,,,65~69,,,,,,,1,121.51,,,1,,,,123.00,,,6,268.82,,,,,3,369.00,4,244.50,1,121.51,1,123.00,1,123.00,1,121.51,,,,,,,2,122.25,,,,,1,167.79,,,,,,,1,167.79,,,,,1,121.51,,,,,,
,,,,70~74,4,164.20,1,87.18,,,,,1,87.18,,,,,,,,7,287.36,,,1,87.18,5,205.25,8,328.41,1,126.26,5,205.25,,,1,87.18,,,1,87.18,1,201.21,2,103.15,,,1,201.21,,,,,,,1,87.18,1,201.21,,,1,87.18,5,205.25,,,,,,
,,,,75~79,,,,,1,303.95,,,1,303.95,1,,,,224.72,,,1,131.58,,,,,1,224.72,13,1193.76,,,4,367.31,1,131.58,1,224.72,,,,,1,131.58,2,183.65,,,,,,,,,,,,,,,,,,,5,325.95,,,,,,
,,,,80~84,,,,,,,1,383.14,,,,,,,,1,492.61,1,675.68,,,,,,,2,569.80,,,,,,,,,,,,,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1234.57,,,,,,,,,,,1,1190.48,,,2,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,25.71,1,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,27.21,,,,,,,,,,,1,42.41,,,,,,,1,27.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.00,,,,,,,,,,,,,,
,,,,25~29,1,35.92,,,,,,,,,,,,,,,,1,35.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.86,,,,,,,,,,,,,,
,,,,30~34,1,38.68,,,,,,,,,1,,,,38.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,48.26,,,,,1,27.06,,,,,,,,,,,,,,1,38.12,,,,,1,27.06,,,,,,,,,,,,,,,,,,,1,38.12,,,,,2,43.54,,,,,,,,,,,,,,
,,,,40~44,4,47.64,,,,,1,36.19,,,,,,,,,,5,59.55,,,,,,,3,53.25,,,,,,,,,,,,,,,1,48.54,,,,,,,1,48.54,,,2,31.56,,,,,,,,,,,,,,
,,,,45~49,5,69.89,,,1,52.83,,,2,38.02,1,,,,42.23,,,6,83.87,,,,,1,34.57,2,46.94,,,3,41.93,2,46.94,,,,,,,2,46.94,1,52.83,,,,,,,,,,,1,42.23,,,,,,,,,,,,,,
,,,,50~54,4,75.46,1,68.49,,,,,,,1,,,,49.46,,,6,113.19,,,,,1,49.46,2,60.99,,,4,75.46,1,49.46,1,68.49,,,1,68.49,1,68.49,,,,,,,,,,,1,49.46,,,1,54.98,1,54.98,,,,,,,,,,
,,,,55~59,4,182.32,,,,,,,,,,,,,,,,5,227.89,,,,,,,,,,,1,114.68,1,88.26,,,,,1,88.26,3,282.75,,,,,,,,,,,,,1,94.25,,,,,,,,,,,,,,
,,,,60~64,5,177.75,,,,,,,,,1,,,,126.90,,,7,345.68,,,,,2,98.77,4,142.20,,,5,284.58,1,126.90,3,170.75,,,1,94.70,2,108.46,,,,,,,,,,,2,253.81,,,2,98.77,2,98.77,,,,,,,,,,
,,,,65~69,7,316.60,,,1,120.92,,,,,,,,,,,,5,226.14,,,,,1,125.31,3,184.62,,,2,241.84,,,,,,,,,,,,,,,1,170.65,,,,,,,,,,,4,180.91,,,,,,,,,,
,,,,70~74,1,95.79,1,128.70,,,1,195.69,,,,,,,,,,9,385.93,1,95.79,,,2,155.28,11,471.70,1,128.70,4,257.23,2,155.28,1,95.79,,,3,192.93,3,192.93,,,1,128.70,,,,,,,2,191.57,,,,,10,428.82,,,,,,,,,,
,,,,75~79,,,,,1,120.92,,,1,120.92,,,,,,,,7,590.22,,,,,2,154.20,9,543.48,,,5,301.93,2,154.20,2,241.84,,,,,2,557.10,,,,,1,120.92,,,,,4,308.40,1,212.77,,,5,301.93,,,,,,,,,,
,,,,80~84,,,,,2,649.35,,,,,1,,,,684.93,,,1,456.62,,,,,1,324.68,2,440.53,,,3,821.92,,,1,324.68,,,,,1,456.62,,,,,,,,,,,,,,,,,2,440.53,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,2,1036.27,,,,,,,,,1,1086.96,1,961.54,,,,,,,1,1123.60,3,1530.61,,,,,1,961.54,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,25.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.51,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,53.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.77,,,,,,,,,,,,,,,1,25.77,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,50.35,,,,,,,,,1,,,,38.87,1,49.26,,,,,1,49.26,1,29.54,,,1,38.87,1,38.87,,,,,,,,,,,1,29.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,43.56,,,,,2,35.02,,,,,,,,3,65.35,,,3,52.53,,,,,,,,,,,,,,,,,1,26.95,,,1,50.00,,,,,1,50.00,,,,,4,87.13,,,,,,,,,,,,,,
,,,,40~44,4,47.23,,,,,,,,,,,,,,1,27.43,,,,,1,36.48,2,96.02,,,,,1,36.48,,,1,36.48,,,,,,,4,47.23,,,,,,,,,,,3,62.19,,,,,,,,,,,,,,
,,,,45~49,6,135.53,,,1,33.08,,,,,,,,,,8,107.38,,,,,,,1,33.08,,,,,2,40.28,,,,,,,,,,,,,,,,,,,,,,,5,100.70,,,,,,,,,,,,,,
,,,,50~54,9,158.56,,,2,53.33,1,51.92,1,51.92,1,,,,63.53,6,146.27,,,1,45.96,3,73.14,,,,,,,,,1,63.53,,,,,,,,,1,45.96,,,,,,,,,,,1,51.92,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,109.77,3,145.00,,,2,96.67,7,214.26,,,,,1,86.36,3,127.33,,,,,,,,,2,84.89,5,241.66,,,,,,,,,1,83.47,1,109.77,1,109.77,2,84.89,,,,,,,,,,
,,,,60~64,4,220.75,,,,,,,,,3,,,,165.56,8,275.86,,,1,121.80,3,144.30,,,,,3,157.15,1,100.91,1,100.91,,,,,,,1,100.91,5,261.92,,,2,104.77,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,237.53,1,165.84,1,118.76,,,,,3,,,,184.62,12,538.60,,,,,8,359.07,,,,,4,276.82,,,1,165.84,,,,,,,1,118.76,1,118.76,,,,,1,127.71,,,2,255.43,,,1,127.71,,,3,134.65,,,,,,,,
,,,,70~74,2,208.77,,,1,104.38,1,204.08,,,2,,,,138.12,10,457.46,1,135.50,3,207.18,10,457.46,,,,,3,244.30,2,208.77,1,104.38,,,,,,,1,104.38,,,1,104.38,,,1,135.50,,,,,,,1,135.50,,,8,365.97,,,,,,,,
,,,,75~79,1,257.73,,,,,,,,,5,,,,386.10,3,163.49,,,5,272.48,4,217.98,5,551.27,,,5,272.48,2,154.44,1,110.25,,,,,1,110.25,,,3,163.49,,,,,1,185.19,,,1,110.25,,,,,,,2,138.22,,,,,,,,
,,,,80~84,2,530.50,,,1,302.11,,,,,,,,,,2,402.41,,,3,553.51,5,922.51,1,473.93,,,1,473.93,3,603.62,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,4,1294.50,,,,,2,925.93,,,,,2,956.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,36.28,,,,,,,,,,,,,,1,36.28,,,,,,,,,,,,,,,,,,,,,,,1,36.28,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.42,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.54,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,78.68,,,,,,,,,,,,,,,,1,48.31,,,,,1,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.13,,,,,,,,,,,,,,
,,,,35~39,4,64.23,1,27.12,,,,,,,,,,,,,,1,39.35,,,,,,,1,27.12,,,,,,,1,39.35,,,,,,,1,27.12,,,,,,,,,,,1,39.35,,,,,,,,,,,,,,
,,,,40~44,3,46.81,,,,,,,,,2,,,,31.21,,,3,46.81,,,,,1,36.68,2,73.37,,,,,,,1,47.28,,,,,1,36.68,,,,,,,,,,,,,3,51.74,,,,,,,,,,,,,,
,,,,45~49,3,116.32,,,,,,,,,,,,,,,,8,103.48,,,,,,,1,31.60,,,3,52.23,1,38.77,,,,,1,38.77,2,34.82,,,,,,,,,,,,,,,1,50.33,,,,,,,,,,,,
,,,,50~54,5,133.44,,,,,,,1,41.55,,,,,,,,5,122.28,,,1,59.45,2,53.38,1,41.55,1,59.45,1,48.43,,,1,41.55,,,2,53.38,1,41.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,131.93,,,,,,,,,,,,,,,,5,141.04,,,2,87.95,3,118.44,,,,,3,131.41,3,131.93,,,,,2,87.95,3,118.44,,,,,,,,,,,3,84.63,1,79.24,,,1,98.81,,,,,,,,,,
,,,,60~64,5,266.24,,,2,112.04,,,,,1,,,,92.34,,,5,266.24,,,3,159.74,4,224.09,,,,,1,101.01,2,112.04,,,1,125.79,,,2,106.50,,,,,1,101.01,,,,,2,96.48,1,92.34,1,125.79,4,212.99,,,,,,,,,,
,,,,65~69,2,118.76,,,,,,,,,1,,,,124.69,,,7,299.66,,,2,226.76,4,171.23,,,,,3,128.42,,,1,113.38,,,,,4,275.10,,,1,153.37,,,,,1,153.37,,,1,124.69,2,118.76,1,124.69,,,,,,,,,,
,,,,70~74,1,136.61,2,150.94,,,1,136.61,1,136.61,1,,,,202.02,,,7,340.30,,,1,120.48,14,680.60,3,145.84,,,5,243.07,1,120.48,1,202.02,,,,,2,128.04,,,,,3,192.06,,,,,1,120.48,,,,,4,481.93,,,,,,,,,,
,,,,75~79,4,203.67,,,,,,,1,102.77,2,,,,145.24,,,5,363.11,2,205.55,4,203.67,17,865.58,1,170.36,,,4,403.63,2,128.21,1,102.77,,,1,102.77,1,247.52,,,,,,,,,,,2,205.55,,,1,247.52,4,203.67,,,,,,,,,,
,,,,80~84,1,267.38,1,267.38,,,,,1,267.38,2,,,,534.76,,,2,1219.51,,,,,4,662.25,,,,,1,267.38,2,534.76,1,267.38,,,,,1,609.76,,,,,,,,,,,,,,,1,609.76,3,390.63,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,840.34,1,840.34,1,840.34,1,819.67,2,917.43,,,,,1,819.67,,,,,,,1,1010.10,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,1,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,32.59,,,,,1,,,,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.11,,,,,,,,,,,,,,,,,,
,,,,25~29,2,62.81,,,,,1,36.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.41,1,26.19,,,,,,,,,1,36.64,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,77.94,,,,,,,1,30.09,,,,,,,,,1,30.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.43,1,27.43,,,,,,,,,,,,,,,,,,,,,,1,49.09,,,,,,,,,,,1,49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,71.12,,,,,,,1,27.13,,,,,,,,2,54.26,,,,,1,27.13,1,47.30,,,,,1,37.92,,,,,,,,,2,34.48,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,
,,,,45~49,9,113.26,,,,,,,2,43.24,,,,,,,,6,112.51,,,,,1,30.11,,,,,2,37.50,,,,,,,,,,,,,,,2,43.24,1,30.11,,,,,2,60.22,,,,,,,,,,,,,,
