,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,1,,186.92,,,,,,,1,186.92,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,,176.37,,,,1,,176.37,,,,,,,,,,,1,176.37,,,,,,,,,,,,
,,,,70~74,,,1,166.94,,,1,166.94,,,1,,,,166.94,,,,2,,333.89,,,,2,,333.89,,,,,,,,,,,,,1,166.94,,,,,,,,,,
,,,,75~79,,,1,211.42,,,,,,,,,,,,1,,211.42,2,,422.83,,,,3,,634.25,2,422.83,1,211.42,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,277.78,,,2,555.56,,,,,,,,,,,,1,,277.78,,,,2,555.56,,,,,,,1,277.78,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,390.63,,,,1,,390.63,,,,1,,390.63,1,390.63,,,,,,,,,2,781.25,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,246.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,120.63,,,1,120.63,,,,,,,,,,,,,,,,,,,2,,241.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,246.31,1,123.15,,,,,1,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,133.69,,,,,,,,,1,,,,133.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,194.93,,,,,,,,,,,,,,,,2,,389.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,2,,364.30,1,,182.15,1,182.15,,,1,182.15,,,,,,,,,,,,,,,,,,
,,,,70~74,2,331.13,1,165.56,,,1,165.56,,,,,,,,1,,165.56,,,,1,,165.56,1,,165.56,,,1,165.56,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,415.80,,,1,207.90,,,1,,,,207.90,,,,,,,2,,415.80,,,,,,,,,,,,2,415.80,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,281.69,1,,281.69,1,,281.69,3,845.07,,,,,1,281.69,,,,,,,,,,,,,,,,
,,,,85+,1,354.61,1,354.61,,,,,,,,,,,,,,,,,,1,,354.61,2,,709.22,,,,,1,354.61,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,1,132.45,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,397.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,135.69,,,,,,,,,,,,,,1,,135.69,1,,135.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,173.61,1,173.61,,,,,2,,,,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,431.03,,,,,,,1,215.52,,,,,,,,,,,,1,,215.52,,,,,,,,,,1,215.52,,,,,,,,,,,,,,,,
,,,,65~69,1,179.53,,,1,179.53,,,,,1,,,,179.53,1,,179.53,,,,1,,179.53,,,,1,179.53,,,1,179.53,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,171.53,2,,343.05,2,,343.05,,,,1,,171.53,,,1,171.53,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,202.84,,,,,2,,,,405.68,,,,1,,202.84,,,,1,,202.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,867.05,,,,,,,,,,,,,1,289.02,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,318.47,,,,,,,,1,,318.47,1,,318.47,,,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,1,139.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,111.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,123.00,2,246.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,134.95,,,,,1,134.95,,,,,,,,,,,,,,1,,134.95,,,,2,269.91,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,154.08,,,,,,,1,154.08,,,,,,1,,154.08,,,,1,,154.08,,,,,,1,154.08,,,,,,,,,1,154.08,,,,,,,,,,
,,,,60~64,,,,,1,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,1,232.56,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,2,,375.23,2,,375.23,,,,,,,,,,2,375.23,,,,,,,,,,,,,,,,
,,,,70~74,1,171.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,171.82,,,1,171.82,1,171.82,1,171.82,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,399.20,2,,399.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,281.69,,,,,,,,,,1,281.69,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,121.51,1,121.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,114.94,,,,,1,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,262.12,2,262.12,1,131.06,1,131.06,,,1,,,,131.06,,,,,,,,,,1,,131.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,142.45,,,,,,,,,,,,,,,,,,,,1,,142.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,252.53,,,1,252.53,,,,,,,,,,,,,,,,,,,,,,,,1,252.53,,,1,252.53,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,187.27,1,,187.27,1,,187.27,1,,187.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,178.89,3,,536.67,2,,357.78,1,,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,400.00,,,,1,,200.00,1,,200.00,,,,,,2,400.00,1,200.00,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,276.24,,,,,,,,,1,,276.24,,,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,588.24,,,,,,,,,,1,294.12,1,294.12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,140.25,1,140.25,,,,,,,,,,,,,,,,,,,,,,2,280.50,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,239.23,,,1,119.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,229.10,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,
,,,,50~54,1,126.42,,,1,126.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,137.74,,,,,,,,,,,,,,,,,,,,1,137.74,,,,,,,,,,,,
,,,,60~64,,,1,227.79,1,227.79,,,,,,,,,,,,,,,,,,,,,,1,227.79,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,396.04,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,193.05,,,,,,,,,,,,2,,386.10,,,,,,,1,,193.05,,,,,,,,,,,,,1,193.05,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,2,,388.35,3,,582.52,,,1,194.17,,,1,194.17,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,271.74,,,,2,,543.48,1,,271.74,,,,,,,,,,,,,,,1,271.74,,,,,,,,
,,,,85+,,,,,,,,,,,3,,,,824.18,3,,824.18,,,,1,,274.73,,,,,,,,1,274.73,,,1,274.73,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,1,161.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,122.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,1,,121.21,,,,,,,,,,,,,1,121.21,,,,,,,,,,
,,,,55~59,1,134.77,,,1,134.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134.77,,,,,,,,,,,,
,,,,60~64,,,1,210.08,,,1,210.08,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,,204.50,,,,,,,,,1,204.50,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,202.84,,,,,,,1,,202.84,,,,,,,,,,,,1,202.84,1,202.84,,,,,,,,,,,,
,,,,75~79,2,389.11,,,,,,,2,389.11,,,,,,1,,194.55,2,,389.11,,,,,,,,,,,2,389.11,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,256.41,,,,,,,,,,,,1,,256.41,,,,2,512.82,,,,,2,512.82,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,281.69,,,,,,1,,281.69,,,,2,,563.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
