,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,121.65,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,85.98,2,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,120.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,107.07,1,,,,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,102.56,,,,,,,,1,169.20,,,,,,,1,102.56,,,,,2,205.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,223.88,1,118.76,,,,,,,,,,,,1,118.76,,,,,1,200.80,1,200.80,,,1,200.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,263.16,1,153.14,,,,,,,,,,,,,,1,263.16,,,1,153.14,,,,,1,153.14,1,153.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,186.57,,,,,,,,,,,1,325.73,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,552.49,,,1,552.49,,,1,280.90,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,448.43,1,448.43,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,862.07,,,,,,,,,1,2083.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,腦,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,84.89,,,,,1,84.89,,,,,,,,,,,,,,,,,,,,1,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,184.50,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,352.53,,,,,,,,,,,,,,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,106.50,2,137.55,1,106.50,,,,,1,,,,106.50,,,,,,,1,106.50,,,,,,,1,106.50,1,194.17,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,343.05,2,210.53,,,,,,,,,,,,1,171.53,1,171.53,,,1,105.26,1,171.53,,,1,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,115.87,,,2,231.75,2,139.96,1,176.68,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,155.04,,,,,,,,,,,,,,1,155.04,,,,,,,,,2,310.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,187.62,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,2,366.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.32,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.15,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,62.77,,,,,,,,,,,,,,,,,,,,,1,62.77,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.86,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,187.97,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,195.31,,,,,,,1,,,,102.46,1,102.46,,,,,1,102.46,1,178.57,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,103.84,,,,,,,1,,,,175.13,,,1,103.84,1,103.84,2,207.68,,,,,,,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,142.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,171.23,,,1,307.69,,,,,,,,,,,,1,307.69,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,269.54,1,269.54,,,,,,,,,,,,,,,,,,,,1,471.70,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.14,,,,,,,,,,,,,,,,,,
,,,,25~29,1,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.09,,,,,,,,,,,,,,
,,,,40~44,,,1,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,98.43,,,1,98.43,,,,,,,,,,,,2,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,115.34,2,230.68,,,1,115.34,,,,,,,,,,,,1,224.22,,,,,,,,,1,115.34,,,1,224.22,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,102.25,,,,,,,,,,,,,,1,102.25,1,102.25,1,102.25,,,,,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,200.80,,,,,,,,,,,1,200.80,,,,,,,1,200.80,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,171.82,,,,,,,,,,1,299.40,,,,,,,,,,,,,1,299.40,,,,,,,1,171.82,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,252.53,1,252.53,2,505.05,,,,,1,252.53,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,406.50,,,3,821.92,,,,,,,1,840.34,,,,,,,1,840.34,,,1,406.50,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,52.06,,,,,,,,,,1,52.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,60.06,,,,,,,,,,,,,,,,,,1,60.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,147.17,,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,167.64,3,251.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.82,1,83.82,,,,,,,,,,,,,,,,
,,,,45~49,,,1,193.42,,,1,193.42,1,90.91,,,,,,,,,,,,2,123.69,,,1,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.76,,,,,1,119.76,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,188.68,2,377.36,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,208.33,,,,,1,176.37,,,,,,,,1,104.17,,,1,104.17,1,104.17,1,104.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,125.79,,,,,1,,,,185.87,1,185.87,,,,,1,125.79,,,1,125.79,,,,,1,185.87,,,,,,,1,125.79,,,,,,,,,,,,,,
,,,,70~74,,,,,1,170.65,,,,,,,,,,,,,,1,170.65,1,170.65,2,216.68,,,,,1,296.74,,,,,,,,,1,170.65,,,,,,,,,,,,,,
,,,,75~79,2,295.42,,,,,,,,,,,,,,1,236.41,1,236.41,,,,,1,236.41,1,236.41,,,,,1,236.41,,,1,236.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,763.36,1,404.86,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,1,,,,58.31,,,1,58.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.81,,,,,,,,,,,1,62.81,,,,,,,,,,
,,,,35~39,1,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,82.92,,,,,,,,,,,,,,,,,,,,1,82.92,,,,,,,,,,,,,,,,,1,174.52,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.84,,,,,,,,,,,,,,,,,,
,,,,50~54,1,246.31,,,,,,,,,,,,,,,,,,,,,,1,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,106.61,1,195.31,,,,,,,,,,,,,,,,1,195.31,,,,,1,106.61,1,106.61,1,106.61,,,,,,,1,195.31,1,106.61,,,,,,,,,,,,
,,,,60~64,1,104.93,1,177.62,,,,,,,,,,,,,,,,1,104.93,,,,,,,,,,,,,1,104.93,,,1,104.93,,,,,,,,,,,,,,,,
,,,,65~69,1,118.76,1,118.76,1,118.76,,,,,,,,,,1,118.76,,,,,1,118.76,,,,,,,1,185.53,,,,,,,,,,,,,,,1,118.76,,,1,118.76,,,,
,,,,70~74,1,168.63,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,2,210.97,2,337.27,,,,,,,,,,,,,,,,,,,1,281.69,,,,
,,,,75~79,,,,,2,424.63,1,212.31,,,,,,,,,,,,,,,,,,1,212.31,,,1,381.68,1,212.31,,,,,1,381.68,,,2,272.85,,,,,,,,,,,,
,,,,80~84,,,1,421.94,,,,,,,,,,,,1,421.94,,,,,,,,,,,,,,,,,1,421.94,,,,,,,,,,,1,421.94,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,1,568.18,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.62,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,69.35,,,,,,,,,,,,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,79.37,1,79.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,254.45,1,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.82,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,250.63,,,1,250.63,,,,,1,,,,117.51,,,,,,,,,,,,,,,,,,,,,,,1,250.63,2,160.00,,,,,1,250.63,,,,,,,,
,,,,55~59,,,2,402.41,,,,,,,,,,,,,,,,,,,,,,1,108.58,,,,,,,,,,,,,,,1,108.58,,,,,,,1,108.58,,,,
,,,,60~64,2,133.69,,,,,,,,,,,,,,1,106.61,,,1,106.61,,,,,,,,,,,2,133.69,,,,,,,1,106.61,,,,,,,,,,,,,,
,,,,65~69,2,225.23,2,140.85,,,,,,,,,,,,,,1,187.97,2,140.85,,,1,112.61,1,112.61,,,1,112.61,1,112.61,,,,,,,2,140.85,,,1,112.61,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,2,199.60,,,,,,,1,166.11,,,,,,,,,,,,,,,1,166.11,,,,
,,,,75~79,,,2,267.02,,,1,205.34,1,205.34,,,,,,,,,,,,,,,,,,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,671.14,,,1,403.23,,,1,671.14,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1315.79,,,,,,,1,1315.79,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,76.80,,,,,,,1,159.24,,,,,,,,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,114.94,,,,,,,,,,,,,,,,,,1,82.71,,,,,,,,,1,188.32,,,,,,,,,,,,,,,,,1,82.71,,,,,,
,,,,50~54,1,107.30,1,228.83,,,,,,,,,,,,,,,,,,1,107.30,1,107.30,,,,,,,,,,,1,107.30,,,,,,,,,1,107.30,,,,,,,,
,,,,55~59,,,1,112.49,,,1,112.49,,,,,,,,,,,,,,1,213.22,,,1,112.49,,,,,,,1,112.49,,,,,,,,,,,,,,,1,112.49,,,,
,,,,60~64,,,,,,,1,106.95,,,,,,,,2,134.59,1,106.95,,,1,106.95,,,,,,,,,,,1,106.95,,,,,,,1,181.49,,,,,,,,,,,,
,,,,65~69,1,112.23,1,112.23,,,,,,,,,,,,,,,,,,2,224.47,,,,,3,209.50,,,,,,,,,1,112.23,1,184.84,,,,,,,1,184.84,1,112.23,,,,
,,,,70~74,,,3,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,1,228.31,2,456.62,,,,,,,,,,,1,228.31,,,,,,,,,,
,,,,75~79,,,1,201.21,1,355.87,,,,,,,,,,,,,,,,,,,,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,790.51,,,,,,,,,2,790.51,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,
