,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,299.40,1,299.40,,,,,,,1,299.40,,,,,1,299.40,,,,,,,,,,,,,,
,,,,80~84,1,429.18,,,,,,,,,,,,,,,,,,,,,,,,,1,429.18,,,1,429.18,1,429.18,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,1408.45,,,,,,1,,704.23,,,,,,,,,1,704.23,1,704.23,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,食道,,消化器官其他分界不明部位,,胰,,結直腸癌,,腎,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,1,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,112.87,,,,,,,,,,,,1,,112.87,,,,,,,,,1,112.87,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,109.89,,,1,109.89,,,1,,,,109.89,,,,1,109.89,,,,1,,109.89,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,128.04,,,,1,128.04,,,,,,,1,128.04,,,,,1,128.04,,,,,,,,,,,,,,
,,,,55~59,,,3,506.76,1,168.92,,,,,,,,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,222.72,,,,,,,,,,,,,1,222.72,1,,222.72,,,,,,,,,,,,,,1,222.72,,,,,,,,,,
,,,,65~69,,,,,1,185.53,,,,,1,,,,185.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,215.05,,,,,,,,,,,,,1,215.05,,,,,,,1,215.05,,,1,215.05,,,2,430.11,,,,,,,,,,,,
,,,,75~79,,,1,262.47,1,262.47,,,1,262.47,,,,,,,,,,,,,,,,,1,262.47,,,,,1,262.47,1,262.47,1,262.47,1,262.47,,,,,,,,
,,,,80~84,1,471.70,,,,,,,,,,,,,,,,,,,1,,471.70,,,,1,471.70,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,111.61,,,,,,,1,111.61,,,,,,1,,111.61,,,,,,,,,,,,,,,,,1,111.61,,,,,,,,,,,,
,,,,40~44,,,,,1,116.55,,,,,,,,,,,,,,,1,,116.55,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,214.59,2,214.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,123.00,,,,,,,,,,,,,,,1,123.00,,,,1,,123.00,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,156.99,,,,,,,,,,,,,,,,,1,,156.99,,,,,,,,,,1,156.99,,,1,156.99,,,,,,,,,,
,,,,60~64,,,,,,,1,230.41,,,,,,,,1,,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,189.39,,,,,,,,,,,,,,,,,1,189.39,,,,,,,,,2,378.79,1,189.39,,,,,1,189.39,,,,,,,,,,
,,,,70~74,1,213.22,,,,,,,,,,,,,,,,,,,1,,213.22,,,,1,213.22,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,530.50,,,,1,,265.25,,,1,265.25,,,3,795.76,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,423.73,,,,,,,,,2,,847.46,,,,,1,423.73,3,1271.19,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,564.97,,,,1,,564.97,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,結直腸癌,,腎,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,1,126.90,,,,,,,,,1,,,,126.90,,,,1,126.90,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,118.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,104.28,,,,,,,,,,,,,,,,,,,1,,104.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,116.14,1,116.14,1,116.14,,,,,,,,,,1,,116.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,147.93,,,1,147.93,,,,,,,,,,,,,,,,,,,,,,,,,1,147.93,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,223.71,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,,378.79,1,189.39,3,,568.18,,,,,,3,568.18,,,,,,,,,,,,,,,,,,
,,,,70~74,1,214.13,,,,,,,,,,,,,,,,,,,1,,214.13,,,,1,214.13,1,214.13,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,257.73,,,,,,1,,257.73,1,257.73,,,,1,,257.73,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,1,423.73,,,1,423.73,,,,,,,,,,,,,,
,,,,85+,,,1,518.13,,,1,518.13,2,1036.27,,,,,,1,,518.13,1,518.13,1,,518.13,,,,,,,,,,1,518.13,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227.79,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.21,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,129.03,,,,,,,,,,,,,,,,,,,,,,,1,129.03,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,113.90,,,,,,,,,1,,,,113.90,,,,,,1,,113.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,115.47,,,,,,,,,,,,,,,,,,,1,,115.47,,,,,,1,115.47,,,,,,,1,115.47,,,,,,,,,,
,,,,55~59,1,139.28,,,,,,,,,,,,,,,,,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,212.77,,,,,,,,,,,,,,,,,1,,212.77,1,,212.77,3,638.30,,,,,,,,,1,212.77,,,,,,,,,,
,,,,70~74,1,201.21,,,,,,,1,201.21,,,,,,1,,201.21,2,402.41,1,,201.21,4,,804.83,,,,,,,,,1,201.21,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,255.75,,,,,,2,,511.51,,,,,1,255.75,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,380.23,,,,,,,,,,,,,1,380.23,,,,,,,1,380.23,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,507.61,,,1,507.61,,,,,,,,2,,1015.23,,,1,,507.61,1,,507.61,,,,,1,507.61,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
