,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,胸腺、心臟與中隔,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,1,52.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,56.53,,,,,,,,,,,,,,,,,,,,,,,1,56.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,198.41,1,66.14,,,1,66.14,,,,,,,,,,,,,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,3,241.74,1,80.58,,,1,,,,80.58,,,,,1,,80.58,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,203.46,2,203.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,165.84,,,1,82.92,,,,,,,,1,82.92,1,,82.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,89.77,,,1,89.77,1,89.77,,,,,,,,,,,,1,,89.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,108.46,1,108.46,,,,,,,,,,,,,,,,,,,,,2,216.92,,,,,,,1,108.46,,,,,,,,,,,,,,,,,,
,,,,70~74,1,170.07,,,,,,,,,,,,,,,,,,1,,170.07,,,,,,,,,,,,,1,170.07,1,170.07,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,458.72,,,,,,,,,,,,1,458.72,,,1,458.72,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,746.27,,,,,1,,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,1,52.83,1,52.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,53.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,,55.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,65.06,,,1,65.06,,,,,,,,,,,,,,,,,,,1,65.06,,,,,,,,,,,,,,,,,1,65.06,,,,,,
,,,,45~49,2,152.79,2,152.79,1,76.39,,,,,1,,,,76.39,,,,,,,,,,1,76.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,102.99,,,,,,,,1,102.99,,,,,,1,102.99,,,,,,,,,,,,,,,1,102.99,,,,,,,,,,
,,,,55~59,2,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.61,1,83.61,,,,,,,,,,,,
,,,,60~64,,,1,90.17,1,90.17,,,,,,,,,,,,,,,,,,,2,180.34,,,1,90.17,2,180.34,1,90.17,,,,,1,90.17,,,,,,,,,1,90.17,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,2,,210.97,1,105.49,3,316.46,,,,,1,105.49,,,,,,,,,,,,,,,1,105.49,,,,
,,,,70~74,2,314.96,2,314.96,,,,,,,,,,,,1,157.48,,,2,,314.96,,,,,,,,,2,314.96,,,,,,,,,,,2,314.96,,,,,,,,
,,,,75~79,1,229.36,1,229.36,,,,,,,,,,,,1,229.36,,,,,,,,,,,,,,1,229.36,,,1,229.36,1,229.36,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,662.25,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,1,49.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,1,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.31,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.08,,,,,,,,,,,,,,,,
,,,,35~39,,,3,163.31,1,54.44,1,54.44,,,,,,,,2,108.87,,,,,,,,1,54.44,1,54.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,63.69,,,,,,,,,,,,,,,,1,63.69,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.24,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,202.02,,,,,,,,,,,,2,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,248.55,,,,,,,,,,5,414.25,,,,,,1,82.85,1,82.85,1,82.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,92.68,,,,,1,92.68,,,,,,1,92.68,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,288.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,228.83,,,,,,,,,,,,,,,,,,1,,228.83,1,228.83,,,,,,,,,1,228.83,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,427.35,1,427.35,,,1,427.35,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.10,,,,,,,,,1,60.10,,,,,,,,,,
,,,,20~24,,,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,58.89,,,,,,,,,,,,,,,,,,,1,58.89,,,,,,
,,,,30~34,,,,,,,1,55.25,,,,,,,,,,,,,,,,,,,,,,,,,1,55.25,,,,,,,,,,,,,,,,,,
,,,,35~39,2,109.29,1,54.64,,,,,,,,,,,,,,,,,,,,,,,1,54.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,61.01,1,61.01,,,,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,214.44,1,71.48,,,,,,,1,,,,71.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,95.51,1,95.51,,,,,,,,,,,,,,2,,191.02,,,,,,,,,,,,,,,,,1,95.51,,,,,,,,,,,,
,,,,55~59,1,88.65,1,88.65,1,88.65,,,,,,,,,,,,1,88.65,,,,,,,,,,,,,,,,,,,,3,265.96,,,,,1,88.65,,,,,,
,,,,60~64,2,179.21,1,89.61,,,,,,,,,,,,,,3,268.82,,,,1,89.61,1,89.61,2,179.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,291.55,1,97.18,,,1,97.18,,,,,,2,194.36,4,388.73,1,,97.18,,,,,,,1,97.18,,,,,,,,,,,,,1,97.18,,,,,,,,
,,,,70~74,,,1,140.06,,,,,,,,,,,,,,1,140.06,,,,,,,,,,,,,,,,,,1,140.06,,,,,,,,,2,280.11,,,,
,,,,75~79,,,1,217.39,1,217.39,,,,,1,,,,217.39,1,217.39,1,217.39,,,,2,434.78,,,1,217.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,400.00,,,1,400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,1,52.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,59.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,112.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.13,1,55.13,1,55.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.34,1,92.34,1,92.34,,,,,,,,,,1,92.34,,,,,,1,92.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,95.60,,,,,,,1,95.60,,,,,,2,191.20,2,191.20,,,,,,,,,,1,95.60,1,95.60,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,172.56,3,258.84,1,86.28,,,,,,,,4,345.13,,,,,,,,1,86.28,,,,,,,,,1,86.28,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,98.23,1,98.23,,,,,,,,2,196.46,,,,,,,,,,,,2,196.46,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,254.78,,,,,,,,,,1,127.39,1,127.39,,,,,,,,1,127.39,1,127.39,,,1,127.39,,,,,,,,,,,,,,,,,,
,,,,75~79,1,211.86,1,211.86,,,,,,,1,,,,211.86,1,211.86,1,211.86,,,,,,,,1,211.86,1,211.86,,,,,,,1,211.86,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,363.64,,,,,,,,,,,,,,,1,363.64,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,47.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.11,,,,,,,,,,
,,,,35~39,,,2,109.23,,,,,,,,,,,,,,,,,,,,,1,54.61,,,,,1,54.61,,,,,,,,,,,1,54.61,,,,,,,,
,,,,40~44,,,1,56.34,1,56.34,,,1,56.34,,,,,,,,,,,,,,,,,1,56.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,67.16,1,67.16,2,134.32,,,1,67.16,,,,,,,,,,,,,,,3,201.48,1,67.16,,,,,,,,,1,67.16,,,,,,,1,67.16,,,,,,
,,,,50~54,,,2,165.29,,,,,,,,,,,,1,82.64,,,,,,2,165.29,,,,,,,,,,,,,,,1,82.64,,,,,,,,,,,,
,,,,55~59,,,1,102.67,,,1,102.67,,,,,,,,,,,,1,,102.67,,,2,205.34,,,,,,,,,1,102.67,1,102.67,,,,,,,,,,,,,,
,,,,60~64,,,,,1,85.69,,,,,,,,,,,,,,1,,85.69,2,171.38,,,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,191.20,1,95.60,1,95.60,,,,,,,,,,,,,,,1,95.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,,120.77,,,1,120.77,2,241.55,1,120.77,1,120.77,,,,,1,120.77,,,1,120.77,,,,,,,,,,
,,,,75~79,1,203.67,,,1,203.67,,,,,,,,,,,,1,203.67,,,,1,203.67,,,2,407.33,,,1,203.67,,,,,1,203.67,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,319.49,,,,,,,,1,319.49,1,319.49,,,1,319.49,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,555.56,,,,1,555.56,,,,,,,1,555.56,,,,,,,,,1,555.56,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,1,58.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,221.24,4,221.24,,,,,,,1,,,,55.31,,,,,,,,1,55.31,,,,,1,55.31,1,55.31,,,,,1,55.31,,,,,,,,,,,,,,
,,,,45~49,1,65.27,1,65.27,,,,,,,,,,,,,,1,65.27,1,,65.27,1,65.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,78.00,1,78.00,,,,,1,78.00,,,,,,,,1,78.00,,,,,,,,,,,,1,78.00,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,103.52,,,,,1,103.52,,,,,,,,,,,,1,,103.52,,,,,,,1,103.52,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,86.21,,,,,,,,,,,,,,1,86.21,3,258.62,1,,86.21,2,172.41,,,2,172.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,95.60,,,1,95.60,,,,,,,,,,,,,,,,,1,95.60,1,95.60,,,,,,,,,1,95.60,,,,,,,,,,,,,,,,
,,,,70~74,1,117.51,,,,,,,,,,,,,,,,1,117.51,2,,235.02,1,117.51,,,,,,,,,1,117.51,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,569.26,1,,189.75,,,,,,,,,1,189.75,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,308.64,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,483.09,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,,,1,55.90,2,111.79,1,55.90,1,55.90,,,,,,,,,,,,,,,,,,,,,,,,,1,55.90,,,,,,,,,,,,,,,,
,,,,40~44,1,54.20,5,271.00,,,,,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,63.25,,,,,,,,,,,,,,1,63.25,1,,63.25,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,75.30,1,75.30,1,75.30,,,,,,,,,,,,,,,,,,,,,,,1,75.30,,,1,75.30,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,101.63,1,101.63,,,,,,,,,,,,1,101.63,,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,172.27,,,,,,,1,,,,86.13,1,86.13,,,,,,,,1,86.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,97.56,,,,,,,,1,97.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,222.22,,,,,,,,,,2,222.22,1,111.11,1,,111.11,,,,,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,169.49,,,,,1,,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,308.64,,,,,,,1,,,,308.64,1,308.64,,,1,,308.64,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,465.12,,,,,1,465.12,,,,,,,,,1,465.12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,50.97,,,,,,1,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,61.84,,,,,,,,,,,,,,,1,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.74,,,,
,,,,40~44,,,,,2,110.01,1,55.01,,,,,,,,,,,,,,,,,,,1,55.01,1,55.01,,,,,,,,,,,1,55.01,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,61.05,,,,,,,,,,,,1,61.05,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,146.20,1,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.10,,,1,73.10,,,,,,,,
,,,,55~59,,,2,195.69,2,195.69,1,97.85,1,97.85,,,,,,1,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
