,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,252.21,1,126.10,,,,,,,,,,,,2,,252.21,,,,,1,,126.10,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,115.74,,,,,,,,,,,,,,,1,115.74,2,231.48,,,,,,1,115.74,,,1,115.74,,,,,,,,,,,,,,
,,,,65~69,,,,,1,114.42,,,1,114.42,,,,,,2,,228.83,,,1,114.42,,,,,,,,1,114.42,,,,,1,114.42,1,114.42,,,,,,,,
,,,,70~74,1,143.06,,,,,,,1,143.06,,,,,,3,,429.18,,,1,143.06,2,,286.12,,,1,143.06,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,207.90,,,1,,,,207.90,,,,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,395.26,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,531.91,,,,,,,,,,,,1,,531.91,1,531.91,1,531.91,,,,,,,,,,,,,,,,1,531.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,2,221.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.99,,,,,,,,,,,,
,,,,40~44,1,112.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,125.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,130.38,,,,1,130.38,,,,,,,,,,,,,1,130.38,,,,,,
,,,,60~64,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,116.82,1,116.82,,,,,,,,,,,,,,,3,350.47,1,,116.82,,,,,,,1,116.82,,,,,1,116.82,1,116.82,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,134.41,,,1,134.41,,,,2,268.82,1,134.41,,,,,1,134.41,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,198.81,,,,1,198.81,,,,,,,,1,198.81,2,397.61,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,367.65,1,367.65,,,,,,,,,,,2,735.29,,,,1,367.65,,,1,367.65,,,,,,,,,,,,,,,,
,,,,85+,1,537.63,,,,,,,1,537.63,,,,,,2,,1075.27,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,1,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,86.81,,,,,,,,,,,,,,,,,,,,1,86.81,,,,,,,,,,,,,,,,
,,,,30~34,1,98.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,116.01,1,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,125.00,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,114.55,1,114.55,,,,,,,,,,,,1,,114.55,,,2,229.10,,,,,,,,1,114.55,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,133.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,117.10,1,117.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,238.10,,,,,,,,,,,,,,2,,238.10,1,119.05,2,238.10,,,,,,1,119.05,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,3,389.61,,,2,,259.74,1,129.87,2,259.74,,,1,129.87,1,129.87,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,184.16,1,,,,184.16,3,,552.49,,,1,184.16,,,,,,2,368.32,,,,,2,368.32,,,,,,,,,,,,
,,,,80~84,,,1,342.47,,,,,,,,,,,,,,,1,342.47,1,342.47,,,,,,3,1027.40,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,529.10,2,1058.20,,,,,,2,1058.20,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,造血系統及網狀內皮系統,,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,97.66,,,,,1,97.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,337.84,,,,,,,,,,,,,,1,,112.61,,,,,,,,1,112.61,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.31,,,,,,,,,1,,,,125.31,,,,,,1,125.31,,,,1,125.31,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,128.87,,,,,,,,,1,,,,128.87,,,,1,128.87,,,,,,,,1,128.87,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,117.65,1,117.65,,,1,,,,117.65,2,,235.29,1,117.65,,,,,,4,470.59,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,253.16,,,,2,253.16,,,1,,126.58,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,175.75,2,,351.49,2,351.49,,,,,,1,175.75,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,326.80,,,2,,,,653.59,1,,326.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,480.77,,,,,,,,1,,480.77,,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.61,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,97.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.20,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,1,,120.05,,,,,1,120.05,,,,,,,,,,,,,,,,
,,,,50~54,1,121.95,,,,,,,,,,,,,,,,,,,,,1,,121.95,,,,,1,121.95,,,1,121.95,,,,,,,,,,,,
,,,,55~59,1,120.34,,,1,120.34,,,1,120.34,,,,,,,,,,,1,120.34,,,,,,,,1,120.34,1,120.34,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,1,128.87,,,,,,,,1,128.87,,,,,,,1,128.87,,,,,,,,
,,,,65~69,1,117.51,1,117.51,,,,,,,,,,,,,,,6,705.05,1,117.51,1,,117.51,,,,,1,117.51,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,126.42,1,126.42,2,,252.84,,,,,3,379.27,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,166.94,,,,1,166.94,,,1,,166.94,,,,,1,166.94,,,,,,,,,,,,,,,,
,,,,80~84,,,1,305.81,,,1,305.81,,,,,,,,,,,,,1,305.81,,,,1,305.81,,,1,305.81,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,2,,900.90,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,膀胱,,鼻咽,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,84.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.34,,,,,,,,,,
,,,,35~39,1,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,118.62,,,,,1,118.62,,,,,,1,,118.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,232.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,125.00,,,1,125.00,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,240.38,,,,,,,,,1,,,,120.19,,,,2,240.38,,,1,,120.19,1,120.19,,,,,,,1,120.19,,,,,,,,,,,,
,,,,60~64,1,130.72,1,130.72,,,,,,,,,,,,,,,1,130.72,,,,,,,,,,1,130.72,,,,,,,,,1,130.72,,,,,,
,,,,65~69,2,240.67,,,,,,,,,,,,,,,,,3,361.01,,,1,,120.34,1,120.34,1,120.34,,,,,,,1,120.34,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,2,251.26,,,1,,125.63,2,251.26,,,2,251.26,1,125.63,,,1,125.63,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,326.26,,,,,,1,163.13,,,,,1,163.13,,,1,163.13,1,163.13,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,273.97,,,,1,273.97,,,,,,1,273.97,,,,,,,,,1,273.97,,,,,,,,,,
,,,,85+,1,440.53,,,,,,,,,3,,,,1321.59,,,,,,,,1,,440.53,,,,,,,1,440.53,,,2,881.06,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,消化器官其他分界不明部位,,,胰,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.83,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,120.77,,,,,,,,,,,,,1,120.77,,,,,,,,,,,,,,,,,,
,,,,45~49,1,112.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,128.04,,,,,,,,,,,,,,,,,,,2,256.08,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,115.07,1,,115.07,,,1,115.07,1,,115.07,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,134.77,,,,,,,,,,,,,,,,,,,,,,1,134.77,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,121.51,1,121.51,1,121.51,,,,,,4,,486.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,253.81,,,,,,,,,,,,1,,126.90,,,1,126.90,,,,1,126.90,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,152.91,1,152.91,,,,,,,,1,152.91,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,264.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,446.43,,,,,,,,,,,1,446.43,,,,,,1,446.43,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,144.09,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,,,,
,,,,35~39,1,112.49,1,112.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,234.74,,,,,1,117.37,,,,,,,,,,,,,,,1,,117.37,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,124.84,,,1,124.84,,,,,,,,,,,,,,,,,,,,,,,,1,124.84,,,,,,,,,,,,,,,,
,,,,55~59,1,114.55,,,,,,,,,3,,,,343.64,,,,,,,,,,,,,,,,,,,,,,,1,114.55,1,114.55,,,,,,
,,,,60~64,,,1,136.61,1,136.61,,,,,,,,,,,,,,,,,,,,,,1,136.61,1,136.61,,,,,,,,,,,,,,,,
,,,,65~69,2,245.70,,,,,,,,,2,,,,245.70,,,,2,245.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,256.74,,,,2,256.74,,,,,,,,,,,,,,1,128.37,,,1,128.37,1,128.37,,,,,,
,,,,75~79,1,146.20,,,,,,,1,146.20,2,,,,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,3,726.39,2,,,,484.26,1,,242.13,1,242.13,,,,,,1,242.13,1,242.13,,,1,242.13,1,242.13,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,421.94,,,,,,,,,,,,,,,1,421.94,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,163.93,,,,,,
,,,,30~34,,,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,109.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,117.23,,,1,117.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,125.00,,,1,125.00,,,,,,,,,,,,,1,125.00,,,,,,1,125.00,,,,,,,,,1,125.00,,,,,,,,,,
,,,,55~59,2,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,126.74,1,126.74,1,126.74,,,,,,1,126.74,,,1,126.74,,,,,1,126.74,,,,,,,,
,,,,65~69,,,,,1,136.24,,,,,,,,,,,,,,,,,1,,136.24,,,,,,,,,1,136.24,,,,,,,,,,,,
,,,,70~74,,,,,,,1,127.23,,,1,,,,127.23,,,,,,4,508.91,2,,254.45,1,127.23,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,140.85,,,3,422.54,1,,140.85,,,1,140.85,,,,,,,2,281.69,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,233.64,,,2,467.29,1,,233.64,,,,,1,233.64,1,233.64,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,4,,1538.46,,,,,1,,384.62,1,384.62,,,,,,,,,,,,,,,1,384.62,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
